episode,step,reward,success,final_distance
1,250,-264.4743624790128,0,0.7795193886780153
2,500,-186.60986578230626,0,0.5305459738285851
3,750,-128.07003148849654,0,0.3018636712802517
4,841,-91.85263479551004,1,0.048900057625136543
5,1091,-137.3448884771434,0,0.19637601150326545
6,1149,-81.19088646321009,1,0.04181302574801225
7,1254,-69.83651872340468,1,0.04873576394270751
8,1504,-225.0853096909991,0,0.17163537020712136
9,1754,-97.23379597101108,0,0.09859409366812345
10,2004,-163.80063487776806,0,0.4413918278063823
11,2078,-715.7161585321865,0,1.974067910323432
12,2328,-327.2310606023815,0,1.0563055463724764
13,2578,-64.76941372816064,0,0.06777762462156327
14,2635,-18.78520513019535,1,0.04808370379427668
15,2885,-230.83887831149977,0,0.5275282998995497
16,3135,-339.17104947742735,0,1.2022136274713118
17,3252,-78.10527351628238,1,0.0469793522901414
18,3502,-167.69265626627453,0,0.28320568259676004
19,3752,-119.7179606533064,0,0.22349629526222056
20,4002,-102.63845048698016,0,0.1864699949981958
21,4156,-67.12726159147567,1,0.04103558269554419
22,4406,-193.0465156283475,0,0.6497478873721582
23,4501,-793.4751796212134,0,1.1225438753670745
24,4596,-801.8914758822002,0,1.8437728024453035
25,4846,-177.1955225029506,0,0.5080876636651094
26,5096,-247.41589915855172,0,0.7984985298797059
27,5346,-400.3104444332374,0,0.9392025216993736
28,5596,-114.66987922542563,0,0.11943693898243019
29,5846,-207.6111495026107,0,0.295071419161692
30,6096,-211.05047920943142,0,0.27766895383996315
31,6346,-163.71757148165517,0,0.6274605021793488
32,6596,-329.21510557621707,0,1.0903534894921576
33,6846,-246.83590405960052,0,0.4520479997385881
34,7096,-197.6708722313835,0,0.5219242384095789
35,7346,-211.01736800246454,0,0.6611553161785777
36,7596,-218.43996266743042,0,0.36027559695854894
37,7846,-90.80663336403354,0,0.23750791608716657
38,8096,-92.03272226054386,0,0.24452938928526696
39,8346,-290.02474005340633,0,0.5683850566164028
40,8596,-192.79600411251081,0,0.7415849636259226
41,8846,-134.1249645169333,0,0.18757549280077704
42,9096,-215.55259371355268,0,0.6939338201614493
43,9346,-140.83462200530025,0,0.2746055625826032
44,9596,-143.1842834286077,0,0.12385527322054746
45,9846,-211.78988663937332,0,0.25593622401580635
46,10096,-275.78465726567305,0,0.8266996681993978
47,10346,-206.2698383375732,0,0.30703478923826877
48,10596,-213.10275948907216,0,0.37417855652223936
49,10846,-149.30087128094308,0,0.10108569005763968
50,11096,-172.2821699225718,0,0.2509143521342808
51,11346,-430.70376813701205,0,1.2153951246313142
52,11596,-243.0057474458128,0,0.5682638239997696
53,11646,-35.31964764752961,1,0.02418630597446506
54,11896,-246.31026439532425,0,0.5826645631800681
55,12146,-116.4104857143161,0,0.1156217295891091
56,12396,-234.55896745677006,0,0.8112921141907385
57,12646,-189.54938782450807,0,0.24818713104508142
58,12896,-121.05620228957488,0,0.1765288358928993
59,13146,-163.8905780398632,0,0.218467390206524
60,13253,-72.87694169227213,1,0.025824509187474864
61,13503,-310.1020473772378,0,1.0265963624977184
62,13753,-271.3014610037181,0,0.9104382491258011
63,14003,-276.5295260305539,0,0.8833057919709271
64,14253,-89.96140843861362,0,0.1067955939217142
65,14503,-93.757330045637,0,0.12269188174547198
66,14753,-262.66805752512965,0,0.177443517653266
67,15003,-194.71232982452278,0,0.481674136591414
68,15135,-26.740353892656607,1,0.04987342475990672
69,15385,-98.13497709905765,0,0.10864787422620538
70,15635,-139.7556257699786,0,0.41530596228366085
71,15885,-67.81181290563529,0,0.11804614093206842
72,16135,-108.21806392847708,0,0.08501717908352512
73,16207,-70.18589598330325,1,0.004995079038818233
74,16457,-205.7704317344365,0,0.6219197379190851
75,16707,-110.30951239427564,0,0.2579490818883199
76,16957,-148.69407062714424,0,0.22971414350310726
77,17054,-100.98672657489817,1,0.04957674579207341
78,17072,-554.2359633287389,0,2.3863458243573676
79,17322,-82.69589083021084,0,0.06472140468248629
80,17572,-164.71169167538812,0,0.14536872016837357
81,17822,-123.2674878189243,0,0.33376133974030664
82,18072,-282.1969911723997,0,0.7188485032288934
83,18322,-153.83025554854532,0,0.19825422662967163
84,18572,-329.6452472232536,0,1.1801644044409876
85,18822,-253.52701488041484,0,0.19233291980560188
86,19072,-151.45955005678582,0,0.37374024491895086
87,19322,-110.11471870804205,0,0.21983238928325075
88,19572,-247.39622969083263,0,0.8202349384081769
89,19822,-124.44951767010707,0,0.08662288134651067
90,19951,-119.36211345486687,1,0.04919822824690904
91,20201,-168.70069708735522,0,0.17287057162158406
92,20303,-81.11970121894679,1,0.04765559092555331
93,20553,-125.7993567442213,0,0.26817394655974813
94,20803,-84.04372976669757,0,0.22077369238369288
95,20884,-108.11940491998007,1,0.04042409839096517
96,21091,-103.02088453037649,1,0.0495750601774014
97,21341,-111.79177274190718,0,0.28288928990474416
98,21591,-139.86100704448197,0,0.34915324887039473
99,21760,-241.67047208007838,1,0.049964979322195464
100,22010,-251.64478324479083,0,0.830821825651216
101,22260,-87.31098726603898,0,0.1549237267992314
102,22510,-364.4216167032764,0,0.616951627108901
103,22760,-105.84608176046152,0,0.34050582004827745
104,23010,-132.24887165048693,0,0.2668281392439636
105,23260,-68.84555668178837,0,0.1047795235956827
106,23510,-260.9180614889022,0,0.160256216855736
107,23760,-121.01032550754793,0,0.24923608779518036
108,23827,-56.61903552504246,1,0.04319331009117316
109,24077,-112.89421173060269,0,0.229659788378588
110,24327,-154.44010623213484,0,0.08632421747752379
111,24577,-97.76896125912914,0,0.1541331674578251
112,24827,-138.2311319905721,0,0.522095084411693
113,25077,-80.2878955439288,0,0.14194657790335083
114,25327,-129.07397234787467,0,0.18272246521137986
115,25577,-169.3411232881281,0,0.22306432204714627
116,25631,-62.808446627345596,1,0.04670265720137687
117,25881,-108.02155503418994,0,0.23606221566121757
118,26131,-125.77466600889643,0,0.1473608890804851
119,26381,-148.86084359528954,0,0.14599384706270332
120,26631,-76.64352265579986,0,0.10618857663144927
121,26881,-121.98017823624708,0,0.1937546847144946
122,27131,-146.64154981019198,0,0.19006429248589288
123,27381,-99.21547799642649,0,0.19479411716783918
124,27631,-108.22150947573681,0,0.3378443957257186
125,27881,-172.41559772442693,0,0.4534455243907541
126,28131,-173.85876465548202,0,0.2824949923753122
127,28381,-307.73669419326546,0,1.1000351273279307
128,28631,-128.78708610312137,0,0.18916276485354094
129,28881,-97.41396134702296,0,0.18039588459479158
130,29131,-157.05889581712688,0,0.36758138011998576
131,29381,-233.09113171340425,0,0.15022337105848058
132,29417,-610.8361020109876,0,1.6572517621978515
133,29667,-221.65194919417263,0,0.5336271374801476
134,29917,-153.7667592880941,0,0.31101850706293643
135,29993,-59.91442192515201,1,0.04331201490349575
136,30243,-109.7392042700915,0,0.08413358316782418
137,30493,-132.50757593311923,0,0.27502448221146236
138,30557,-47.65578695076997,1,0.03812498809305055
139,30807,-255.93561878368376,0,0.21792964352217978
140,31057,-176.98514372142193,0,0.13011050605765068
141,31307,-311.83747638413274,0,0.85939393916042
142,31557,-101.30430821414208,0,0.15265541865012866
143,31807,-108.63886482020374,0,0.20588958729487225
144,32057,-92.42634512774262,0,0.19618461084850208
145,32307,-161.1127469291871,0,0.4413752212982481
146,32557,-161.29503753678608,0,0.14616851197782976
147,32632,-54.916517378065286,1,0.030399319017090705
148,32882,-290.25745077680716,0,0.47335374788760437
149,33132,-90.78624029954304,0,0.1304411282407688
150,33225,-93.52698702518674,1,0.04961194693537078
151,33475,-110.2205554443469,0,0.16437288864974006
152,33548,-52.7375752305453,1,0.01948284173632153
153,33798,-60.715033488029626,0,0.1239759753791032
154,34048,-86.7194076922505,0,0.1747458883926474
155,34298,-152.5636187774106,0,0.17635269639883855
156,34381,-81.6185768191673,1,0.04918942689118189
157,34631,-132.11601445888536,0,0.2171486966389329
158,34679,-45.92682078230955,1,0.027290026923556202
159,34929,-116.86910794002864,0,0.12785060582133262
160,35179,-226.43201425043642,0,0.46777014965071184
161,35323,-87.86022377959378,1,0.04959174627704408
162,35573,-120.60244267496158,0,0.20500299327464544
163,35714,-212.9830065194734,1,0.04945770485308078
164,35964,-230.1534315284106,0,0.7955030263246068
165,36214,-105.19904135808598,0,0.18324678240317638
166,36263,-24.284434656629216,1,0.024624217718600818
167,36373,-107.17305548089955,1,0.040306240149095
168,36623,-135.34073958360017,0,0.10319016270593191
169,36873,-250.21488242827587,0,0.516489035833044
170,36916,-29.061810675017647,1,0.041902256301538585
171,37166,-76.78366298322187,0,0.11313600057362419
172,37416,-98.2706479902416,0,0.15458956837759943
173,37666,-156.26068595815167,0,0.19349608795785606
174,37916,-161.5599550305445,0,0.4944319614558223
175,38166,-121.94966854422158,0,0.38390926315157964
176,38416,-232.36933492594548,0,0.8072746793020481
177,38666,-349.110096285399,0,0.9911667005958401
178,38821,-103.89007056816891,1,0.04998911527148056
179,39071,-67.42474435834963,0,0.1243915867604253
180,39321,-90.51483307095916,0,0.15255219479196905
181,39571,-63.32035421758269,0,0.10141145102821891
182,39665,-142.04310765344417,1,0.04964544650238415
183,39751,-112.85312112143467,1,0.04834317243731114
184,39945,-71.6922906481777,1,0.049090377015917126
185,39985,-11.56957064645255,1,0.03931135069377593
186,40235,-157.32783403234322,0,0.21981624308751227
187,40485,-420.57334119297803,0,1.4321534711391244
188,40735,-118.68205885031935,0,0.3020347848305857
189,40985,-104.71700156076304,0,0.18540069672203974
190,41235,-379.7370065974695,0,0.9616035357992168
191,41485,-122.6528849328902,0,0.16862435966204692
192,41735,-165.0731957737266,0,0.156103523275146
193,41923,-101.0559851831192,1,0.02887117970603708
194,41989,-41.46969545244265,1,0.04102617008098814
195,42239,-253.37429339240532,0,0.8077762757966916
196,42489,-123.39493922602696,0,0.2697790433789565
197,42647,-110.40083934139267,1,0.04331588391675358
198,42738,-47.62447204209174,1,0.039706093004088
199,42814,-110.0601339536964,1,0.04697659743473107
200,43064,-457.3002758675987,0,1.4309369347004919
201,43314,-114.29954926561649,0,0.31671932140258596
202,43564,-140.90969542242746,0,0.300266508465486
203,43814,-417.0067449829973,0,1.0352866748539316
204,44064,-272.67381580812895,0,0.23436599528457772
205,44314,-244.69136827812127,0,0.23876117152207277
206,44564,-140.6107232447222,0,0.1286940051857156
207,44814,-145.7559102298943,0,0.18630142673024847
208,45064,-110.97070810715586,0,0.17836922884548365
209,45314,-88.50985739441984,0,0.1074429602497441
210,45564,-165.5025009459045,0,0.42229167044827753
211,45814,-106.04356688636466,0,0.21816559641817207
212,46064,-140.60327206633679,0,0.23388808694196075
213,46314,-82.12837740985216,0,0.176301647752535
214,46564,-71.74724543315355,0,0.060884572248516566
215,46760,-80.41282765274639,1,0.041101429712734235
216,47010,-379.0581036689847,0,1.0237808112679718
217,47161,-42.9966551782849,1,0.0480626047249658
218,47411,-132.4250681843979,0,0.22061315729898742
219,47661,-326.23598001097133,0,0.5121971127194666
220,47743,-90.05098713672452,1,0.010247498156667721
221,47851,-110.40781723837009,1,0.04071294125050018
222,48038,-118.75126086791514,1,0.031139772709900263
223,48288,-88.98790844812874,0,0.2658425283176892
224,48538,-140.41538960968515,0,0.38877129405835525
225,48788,-99.83250162238035,0,0.12442021468951234
226,49038,-91.3467678406067,0,0.1131023633418186
227,49288,-229.84247673032257,0,0.2644325138584908
228,49538,-87.40713529163816,0,0.18746242948451197
229,49788,-128.43675377804414,0,0.3544482832861006
230,50038,-187.39046826387136,0,0.5274758559465067
231,50157,-41.2854046646568,1,0.045152817461078354
232,50235,-101.83007959545161,1,0.046277969668101014
233,50485,-298.56147399746357,0,0.9227161705848086
234,50628,-40.85661615763774,1,0.044962915934336684
235,50878,-96.66951524630461,0,0.14957845017399665
236,51128,-92.06213308705307,0,0.05667884830161959
237,51378,-259.6641579410788,0,0.7716558434306675
238,51628,-179.13280712181336,0,0.3099245828079475
239,51696,-700.1974927387696,0,2.1975626182093944
240,51946,-87.36086302174719,0,0.16240852714640652
241,52196,-92.29399717279503,0,0.1332303378471643
242,52316,-113.94370347275576,1,0.04853045006844881
243,52386,-44.29430125022686,1,0.046891633282076614
244,52636,-145.5753254259063,0,0.2786633211750254
245,52886,-136.44334428033844,0,0.17615403028572876
