episode,step,safety_infeasible,command_attempts,safety_certified_steps,safety_intervention_steps,safety_correction_sum,safety_correction_max
58,12797,0,250,250,47,192.9648454396744,10.25964441615321
59,13027,0,230,230,39,883.261601448799,32.31372069871953
60,13102,0,75,75,34,211.81521592008738,11.18463889572929
61,13203,0,101,101,30,642.8546872474623,30.322088645561976
62,13453,0,250,250,25,518.1061378874775,31.88721863296728
63,13703,0,250,250,145,492.0186612830267,9.96103171377846
64,13953,0,250,250,63,306.5204699510075,24.013137941895973
65,14203,0,250,250,197,423.401745271519,9.262954187807086
66,14276,1,73,72,72,1123.912914633568,19.229724160510486
67,14526,0,250,250,18,121.08303930978994,24.01934127903164
68,14776,0,250,250,50,1086.8551536057732,30.403697739482038
69,15026,0,250,250,86,1390.363159799309,19.657551595684918
70,15276,0,250,250,145,727.6225203329245,21.863255366580024
71,15526,0,250,250,15,61.042712809130286,6.817548817883959
72,15776,0,250,250,234,911.0255446375963,13.16763848619452
73,16026,0,250,250,39,201.32701073150747,8.830839717317481
74,16276,0,250,250,53,787.8138211663593,28.754497244771706
75,16472,0,196,196,30,337.1722129014192,22.179394601405015
76,16722,0,250,250,53,371.50572222534726,25.34549328666124
77,16972,0,250,250,111,1519.7217473615322,30.57501556381765
78,17222,0,250,250,53,335.47647864671177,12.270238284051088
79,17472,0,250,250,24,516.548312726784,30.195027480503313
80,17722,0,250,250,18,126.12578737266976,9.475299537135655
81,17972,0,250,250,233,1714.5116481262694,29.184491532245254
82,18088,0,116,116,68,1142.4196707020378,31.027623253558566
83,18338,0,250,250,128,2123.205909827569,26.314327804805586
84,18588,0,250,250,30,168.34341227813493,10.408491909452113
85,18838,0,250,250,15,136.9575576840222,13.19229539950813
86,19088,0,250,250,36,418.78477821393386,18.226031466218544
87,19338,0,250,250,19,92.73287120802792,8.325508486212591
88,19588,0,250,250,22,94.35839855039875,7.937715886583337
89,19672,0,84,84,63,152.40612514817673,6.808212658505647
90,19922,0,250,250,40,651.1355719704638,35.05121563024268
91,20172,0,250,250,211,686.1131888674531,10.122985336437754
92,20422,0,250,250,233,1668.1449565689898,28.432513543128472
93,20672,0,250,250,50,348.95921514173517,16.437560427959752
94,20823,0,151,151,25,555.0120619918048,32.92029722143515
95,21073,0,250,250,20,99.99696860366883,8.924838616586115
96,21168,0,95,95,53,295.48693762587015,16.279032252226838
97,21418,0,250,250,95,265.4610081595653,8.616763654344552
98,21668,0,250,250,135,998.3069808011285,34.23930391998704
99,21791,0,123,123,45,376.53612214474566,18.923598657503348
100,22041,0,250,250,179,1746.4319572883026,32.89696099492801
101,22285,0,244,244,15,81.97923825432159,10.705783967663866
102,22535,0,250,250,20,79.83608134403953,7.342526912689209
103,22785,0,250,250,21,195.08785578570402,13.969613702451586
104,22865,0,80,80,25,166.4126734880865,10.54328516191312
105,23115,0,250,250,42,360.8061189524844,24.50821686120531
106,23365,0,250,250,163,1074.9180949500242,35.421340291141
107,23615,0,250,250,46,1179.0606636179118,32.29857591714355
108,23700,0,85,85,46,150.17070457561277,10.467173877091355
109,23950,0,250,250,55,984.8089731149946,33.38958877451481
110,24200,0,250,250,32,730.1104140144041,32.196151883996365
111,24450,0,250,250,244,3057.989617212422,51.436852630956615
112,24695,0,245,245,38,212.84119750774713,24.971170772683298
113,24945,0,250,250,26,128.85948205335384,8.60802951359899
114,25195,0,250,250,19,80.73737342764059,7.767855180561977
115,25247,1,52,51,48,1000.0544121918396,31.803125719717112
116,25497,0,250,250,77,1017.5119494580618,33.28027871483297
117,25616,0,119,119,24,321.68544559122824,26.8441386811816
118,25866,0,250,250,156,341.66482759531704,12.245493903730651
119,25925,0,59,59,21,177.42522303044024,13.350496062671995
120,26175,0,250,250,238,1914.5385400553937,26.643005884657118
121,26425,0,250,250,245,1487.0200310767889,27.658833216202773
122,26675,0,250,250,32,845.2387352537222,33.528409567683454
123,26925,0,250,250,45,195.98153979246922,9.834289898479367
124,27175,0,250,250,21,399.63283535549994,32.40853369199717
125,27425,0,250,250,248,2728.2890677114137,15.4538146008061
126,27675,0,250,250,36,252.12053070335512,26.874086046438666
127,27751,0,76,76,61,479.0566127174737,27.0991420868461
128,28001,0,250,250,17,89.53007852777691,8.444631573684756
129,28251,0,250,250,17,152.10296385361693,17.825082252262444
130,28501,0,250,250,21,298.7479343663323,29.40916900602697
131,28751,0,250,250,15,75.68737481733876,8.142107914021564
132,29001,0,250,250,19,466.54358330123955,34.25486786029004
133,29251,0,250,250,27,104.25971448925857,17.955137699566418
134,29501,0,250,250,19,44.408387870615705,4.996577262878418
135,29751,0,250,250,24,329.79172527428705,29.350317389573775
136,30001,0,250,250,21,90.34392475298954,7.2277929381905155
137,30251,0,250,250,17,51.54093663700936,7.928075929445555
138,30501,0,250,250,19,91.98208933861999,9.81431345184846
139,30751,0,250,250,238,1066.9840571623265,23.049440154243015
140,31001,0,250,250,28,105.37502110671029,8.135144354449977
141,31125,0,124,124,38,119.83565455185294,11.776029489198331
142,31375,0,250,250,70,271.6484822090749,20.541875091158357
143,31478,0,103,103,34,467.31433444469826,24.49898754436129
144,31728,0,250,250,235,1181.001747219579,27.743557370732663
145,31978,0,250,250,64,1427.4302161297308,32.34193497134584
146,32228,0,250,250,18,400.68370431787685,33.387182119423954
147,32275,0,47,47,22,106.61457175996071,8.583147184687077
148,32525,0,250,250,51,369.78205820984795,27.57151329974097
149,32775,0,250,250,139,288.41898131427456,5.571146283274216
150,32915,0,140,140,18,455.37581784695647,32.033442937352746
151,33165,0,250,250,24,367.4831665483476,32.68820124887311
152,33415,0,250,250,61,448.00437848294905,19.90618391672142
153,33665,0,250,250,20,72.90093431623359,7.005995750427246
154,33915,0,250,250,29,762.1704021583143,32.83238963210533
155,34165,0,250,250,216,1290.8882136028392,29.805760353999347
156,34415,0,250,250,249,2654.4173769445542,32.7530716107008
157,34665,0,250,250,51,1310.3009987059934,31.454240256598737
158,34915,0,250,250,30,194.17064084376196,20.222752061732983
159,35165,0,250,250,27,627.3192088000097,32.15442818886431
160,35415,0,250,250,31,560.1586126166407,32.038856322429666
161,35665,0,250,250,149,1295.5573616817162,32.94355214481881
162,35915,0,250,250,55,713.8975161754458,32.43618865157628
163,36165,0,250,250,77,688.9732351551511,28.07322999750991
164,36415,0,250,250,32,233.75925536683974,14.331431358764133
165,36665,0,250,250,2,9.27240487464864,6.860208405721745
166,36751,0,86,86,24,138.5710377552845,9.539510285108504
167,37001,0,250,250,71,501.8447519710146,21.16464862289622
168,37251,0,250,250,5,13.742217967612028,6.783228921349717
169,37501,0,250,250,44,1121.309745124475,32.883336116699645
170,37558,0,57,57,26,183.22046558565114,11.245946952529497
171,37808,0,250,250,249,2897.910902073854,32.682711825064835
172,38058,0,250,250,69,323.6702914472753,9.846391842298651
173,38222,0,164,164,59,1350.0811152337865,32.15884554172625
174,38472,0,250,250,27,142.47614416954212,9.633913583255673
175,38722,0,250,250,37,929.6095563810169,32.74119838325127
176,38972,0,250,250,11,58.65232471152989,9.077971582966612
177,39222,0,250,250,15,236.87832736735066,30.370441323074363
178,39472,0,250,250,25,377.8201241863042,22.05351272698742
179,39722,0,250,250,22,33.652203840428214,4.155805248394551
180,39972,0,250,250,18,159.59555932653933,13.547989083060472
181,40222,0,250,250,33,183.8917629524238,11.54920626136324
182,40472,0,250,250,13,345.49847390122676,33.9364302061653
183,40562,0,90,90,72,336.3098407846474,13.280834849629418
184,40812,0,250,250,51,246.50599159877157,10.434706050748657
185,41062,0,250,250,36,213.90767443626783,10.378694657809918
186,41078,1,16,15,15,372.0149832600906,48.96593418500513
187,41328,0,250,250,40,818.3107014789178,32.276335436249894
188,41429,0,101,101,39,984.5128415364192,34.660829475280785
189,41521,0,92,92,59,575.7282308186604,19.63485266923594
190,41771,0,250,250,197,403.2156796264824,16.464367512916816
191,42021,0,250,250,20,89.01061431097637,9.842264507123973
192,42140,0,119,119,35,702.2556176689301,29.731815773380937
193,42390,0,250,250,43,790.1827004769423,31.37740638261618
194,42640,0,250,250,21,510.48024548178404,31.473941829702547
195,42890,0,250,250,141,794.0443995411272,24.055980205580198
196,43140,0,250,250,54,352.4079110170937,18.122009452385754
197,43390,0,250,250,8,41.46486941496709,7.728106008972099
198,43640,0,250,250,4,8.741320273463565,6.931688604816117
199,43761,0,121,121,34,786.0706313261577,33.380404898341425
200,44011,0,250,250,26,134.4799159137222,9.623074045531506
201,44261,0,250,250,95,1871.8727406780083,32.34875319057916
202,44511,0,250,250,22,96.23793201894532,10.189099881298576
203,44761,0,250,250,65,546.1301701311857,24.356600346836455
204,45011,0,250,250,46,423.15664814438514,24.141388088570416
205,45261,0,250,250,13,80.44412119241412,9.004867939675089
206,45511,0,250,250,30,170.62004237948457,8.093318628881793
207,45761,0,250,250,77,433.78245026319064,22.918717213367955
208,46011,0,250,250,43,903.338550308183,33.86652702300559
209,46261,0,250,250,23,577.0529087810557,35.323234553206454
210,46298,0,37,37,27,165.20375629982985,11.307902355619715
211,46548,0,250,250,147,594.1292990180887,27.63575903287108
212,46798,0,250,250,14,98.66159742176112,10.558404700599633
213,47048,0,250,250,141,476.47742828535246,8.865383378271448
214,47298,0,250,250,33,87.38323663139889,10.443334346962283
215,47548,0,250,250,27,270.03245570256917,17.38706695166736
216,47798,0,250,250,16,138.3878912799578,14.839610300687239
217,48048,0,250,250,98,2669.7757689597943,30.772464069609832
218,48298,0,250,250,69,453.552962040069,13.599820741127731
219,48413,0,115,115,44,838.4733670042656,30.95867199881468
220,48663,0,250,250,35,817.6598059955903,32.18152315592991
221,48913,0,250,250,183,398.5395106575334,10.073629161906027
222,48973,0,60,60,30,235.62502514310566,14.482064323484142
223,49223,0,250,250,246,3197.171176272775,33.98722272273188
224,49388,0,165,165,41,128.52704096077548,8.72430320217573
225,49638,0,250,250,23,101.6399930166375,7.125158344730646
226,49888,0,250,250,18,297.7978590436025,27.786006441250926
227,50138,0,250,250,237,2669.4430283632255,31.727179110909717
228,50388,0,250,250,30,143.97050798743584,10.587102544662407
229,50638,0,250,250,33,110.50770751051337,6.952440282763952
230,50888,0,250,250,36,725.7479137659385,31.364461430307838
231,51118,0,230,230,118,2219.6328566465886,32.2043734212379
232,51255,0,137,137,15,361.6316993162101,35.35845503101205
233,51505,0,250,250,30,750.3610753450853,34.72936622547603
234,51755,0,250,250,38,673.5534667414976,26.94843242850051
235,52005,0,250,250,9,58.227605192588584,9.408655451977385
236,52255,0,250,250,18,394.3318065027269,33.081861014511794
237,52505,0,250,250,39,118.89644935398348,9.35798444411364
238,52619,0,114,114,61,571.0090285950934,24.42846974806838
239,52670,0,51,51,18,122.17178002153005,9.888135095065397
240,52920,0,250,250,26,418.51780654042733,28.413944108205964
241,53170,0,250,250,48,320.6781725557025,26.067026276696378
242,53420,0,250,250,20,544.0776697051773,35.260828826332464
243,53670,0,250,250,30,134.66606416271284,8.384531806423583
244,53920,0,250,250,30,169.8175946038813,9.768233913502995
245,54170,0,250,250,248,2387.7144366433417,25.330407107220346
246,54420,0,250,250,9,14.781029385562288,3.273088503492577
247,54670,0,250,250,27,705.2125993446841,33.34569425340523
248,54760,0,90,90,32,621.8096190621852,30.952634712718645
249,55010,0,250,250,9,28.12196491938737,6.58133384924517
250,55260,0,250,250,14,79.23336480337336,8.887537220101107
251,55510,0,250,250,19,286.3518076485978,30.967537871118953
252,55760,0,250,250,30,136.1291095918156,8.774564823711364
253,55848,0,88,88,51,408.04901132230134,17.913739975353028
254,56098,0,250,250,12,114.4010830785965,17.43092443006773
255,56348,0,250,250,63,1013.7894807832023,21.03616417474054
256,56434,1,86,85,84,2157.91850037187,31.330970782653566
257,56684,0,250,250,151,337.1340310483366,23.00799039189674
258,56934,0,250,250,28,437.44769137262386,22.570756523412847
259,57184,0,250,250,50,457.79055485787006,24.195091049394186
260,57434,0,250,250,141,361.0651977116195,18.458937895045228
261,57684,0,250,250,44,484.38142412935275,25.37782939293414
262,57934,0,250,250,58,1585.892855318697,32.798886781232106
263,58050,0,116,116,45,972.8842080612418,33.26509866956583
264,58139,0,89,89,36,365.87019777924536,19.998878701146
265,58389,0,250,250,23,108.75656274707922,11.748289004706862
266,58639,0,250,250,24,193.10685747737904,14.500929716527894
267,58698,0,59,59,37,265.1536993743169,9.400266249918962
268,58948,0,250,250,30,748.5088389230106,33.44483636072363
269,59198,0,250,250,25,521.7428165205816,29.900249972576606
270,59448,0,250,250,237,896.3358554698785,23.095109026202998
271,59698,0,250,250,48,476.19509694377325,34.81820698931141
272,59948,0,250,250,33,927.4541840324313,33.38748265374794
273,60039,0,91,91,48,476.67356270464666,21.47208389354143
274,60289,0,250,250,153,836.1083970403962,29.323242607058937
275,60504,0,215,215,43,560.908321033216,32.64945944751087
276,60587,0,83,83,77,976.0196163387064,28.827128839155616
277,60738,0,151,151,24,193.35099548780622,10.374438083842994
278,60838,0,100,100,44,429.7809857442963,16.142866337070103
279,61088,0,250,250,17,82.06806188506323,8.589889724095302
280,61300,0,212,212,136,2589.1872289291937,31.963663356866924
281,61550,0,250,250,17,84.15387125971478,8.503061086684353
282,61800,0,250,250,214,1825.8721666686229,29.320875912518666
283,62050,0,250,250,16,67.50694435814714,19.081839734141774
284,62300,0,250,250,23,482.3610943668124,33.231835777616354
285,62550,0,250,250,28,391.89178368819586,19.9023813475612
286,62800,0,250,250,35,141.807716665537,7.8760552406311035
287,63050,0,250,250,23,124.90969162456312,18.387722656580802
288,63300,0,250,250,249,2141.3635514256966,31.286669446283458
289,63550,0,250,250,71,602.8581103186223,22.61575546566646
290,63800,0,250,250,244,1862.40103133328,27.042728346623306
291,64050,0,250,250,34,78.46356664528922,6.236580848693848
292,64139,0,89,89,28,557.2166358349048,32.07690115379061
293,64211,0,72,72,15,225.91082622292612,24.32015272588263
294,64461,0,250,250,78,1072.2098727247435,18.731465173627704
295,64595,0,134,134,55,1425.0252151858467,32.37757789620253
296,64676,1,81,80,80,1821.4344680652569,30.04575809937715
297,64926,0,250,250,51,923.0121268559387,23.769198629932887
298,64981,0,55,55,24,154.95409264771934,22.94346221677183
299,65063,0,82,82,13,280.04619066392473,31.805937796559114
300,65313,0,250,250,44,372.9942303686951,31.811392901968816
301,65373,0,60,60,8,32.153521792295145,7.671257544840336
302,65623,0,250,250,15,185.36528595593614,18.199635613289463
303,65873,0,250,250,46,243.00906994214665,23.373493854247243
304,65984,0,111,111,53,396.84394680160193,20.53591022185014
305,66234,0,250,250,47,197.9654012266019,10.388883958607718
306,66310,0,76,76,41,357.43834561375786,12.559708407743857
307,66371,0,61,61,23,159.49095680855865,11.108608981428194
308,66621,0,250,250,15,294.4934135172572,31.47273913488741
309,66871,0,250,250,45,406.36529200962576,24.201234052582645
310,67121,0,250,250,33,584.0926788483514,31.345339078888845
311,67371,0,250,250,68,204.65056470919166,8.876930910998963
312,67621,0,250,250,18,474.9539152007671,33.56732414835437
313,67871,0,250,250,41,297.3603117145643,8.954932772383001
314,68121,0,250,250,16,54.259385333003124,14.523834580920752
315,68371,0,250,250,45,502.10035361184356,23.24454750045769
316,68591,0,220,220,19,222.9704049434389,18.932921640080234
317,68841,0,250,250,68,823.7270419394195,30.516032839154818
318,69091,0,250,250,51,1293.71533620199,32.00691489383728
319,69138,1,47,46,44,747.5096504942671,24.797460482257772
320,69212,0,74,74,35,183.02725206227302,8.346021728608601
321,69330,0,118,118,28,711.3014186897807,34.20781118910918
322,69580,0,250,250,225,562.1535844330607,15.833138304688811
323,69661,0,81,81,36,135.35228210621213,16.456836821646068
324,69718,0,57,57,22,387.5506069320302,27.325017511114783
325,69809,0,91,91,51,1325.2557167950604,32.216738467368344
326,69909,1,100,99,92,2176.854111242124,32.547139673584326
327,69995,0,86,86,34,787.468768330377,33.93070903909871
328,70245,0,250,250,17,50.20934208263385,6.774712085723877
329,70495,0,250,250,29,324.4440645869153,17.390046969719975
330,70745,0,250,250,18,107.62359111368811,8.413545399351085
331,70849,0,104,104,52,251.92103219039407,17.837107156876478
332,71099,0,250,250,240,799.6180460524109,8.41667540827525
333,71349,0,250,250,25,219.28888123267717,16.91390173439984
334,71599,0,250,250,29,257.95752836806014,16.43562756757925
335,71849,0,250,250,11,73.13548083335944,10.734936228534043
336,72099,0,250,250,59,1002.29122219416,27.517513155634994
337,72349,0,250,250,43,907.6222380223466,32.94260713614765
338,72502,0,153,153,64,1301.0599712615087,31.587358751876536
339,72554,0,52,52,28,257.6730475324145,21.52896681690139
340,72804,0,250,250,245,2286.9617158700935,26.582715516926513
341,73054,0,250,250,4,8.317561164168845,4.184462720829859
342,73304,0,250,250,23,625.3517071792644,34.0142782772497
343,73554,0,250,250,31,459.3839534380701,26.286431775770506
344,73763,0,209,209,28,139.395878799825,9.494330050215224
345,74013,0,250,250,12,65.44317193241818,7.391784055573044
346,74126,0,113,113,43,697.0998631576722,29.25417412699964
347,74178,1,52,51,51,1118.7773216508922,31.153457032494707
348,74428,0,250,250,35,157.42630152142473,6.548890663023522
349,74678,0,250,250,150,2482.7771187161575,34.63392487766841
350,74928,0,250,250,14,95.2300371496401,22.597281491358782
351,75178,0,250,250,13,300.81728469702693,31.234931747915994
352,75428,0,250,250,76,338.72304686639876,9.845249962344646
353,75678,0,250,250,201,389.88285817915386,19.749551739860085
354,75816,0,138,138,11,104.22554038311364,15.077242893597
355,75870,0,54,54,26,163.91197312342297,16.749115716344637
356,76120,0,250,250,24,669.5842658199077,34.40820647234358
357,76370,0,250,250,38,146.1069099746245,8.137001109792875
358,76620,0,250,250,250,1873.6725199770965,25.925719168964257
359,76870,0,250,250,22,78.46079214119237,16.25257122378217
360,77120,0,250,250,26,698.9876072563019,32.96388065211651
361,77370,0,250,250,248,1162.2660499886888,15.96203609823763
362,77576,0,206,206,39,934.4204510040936,31.25009932277991
363,77826,0,250,250,29,96.27294528774632,6.76690310852499
364,77946,0,120,120,92,209.34971016901332,6.662119342045148
365,78196,0,250,250,33,230.23950144673222,24.716483033791192
366,78446,0,250,250,10,29.138718250865974,5.385535696267018
367,78696,0,250,250,27,90.1097012083783,6.935839118241531
368,78827,0,131,131,24,376.94234417216546,30.071647543999603
369,79077,0,250,250,70,1464.452184219213,31.016803933740096
370,79158,0,81,81,14,397.843556785997,34.49435111233039
371,79221,0,63,63,25,157.02316381481054,18.24211877336594
372,79471,0,250,250,243,831.6893361046893,29.66065947035281
373,79579,0,108,108,26,185.61845988746208,20.060129582791898
374,79829,0,250,250,189,830.0541719985173,14.568893137866251
375,80079,0,250,250,214,1517.9388589313921,29.200139472354373
376,80329,0,250,250,41,620.9833887660701,23.492165613061022
377,80579,0,250,250,53,919.3575681265642,25.690709041183915
378,80829,0,250,250,15,295.6548627659876,29.76609682694578
379,81079,0,250,250,53,253.07913826077004,22.562961028790923
380,81213,0,134,134,11,36.208676102685246,5.525001641970017
381,81312,0,99,99,34,334.7534741532791,24.772021767543993
382,81562,0,250,250,81,375.1920798344872,15.582329809441292
383,81812,0,250,250,214,2045.1644938766487,28.700649226592702
384,82062,0,250,250,19,300.9203813926839,32.22021455521607
385,82213,0,151,151,35,686.6658187315785,29.408463428773207
386,82463,0,250,250,235,918.7112806545098,16.767071528122838
387,82580,0,117,117,14,61.56120588112436,6.271418179545204
388,82627,1,47,46,39,826.0555116144943,31.158453520360982
389,82718,0,91,91,53,434.1802830321696,19.742315968896445
390,82968,0,250,250,10,29.496024560135943,5.572515119572488
391,83218,0,250,250,41,61.30004351185125,5.350980511943308
392,83468,0,250,250,15,403.8310390266293,34.56934298068851
393,83718,0,250,250,78,1812.3980502743784,32.47956617965651
394,83968,0,250,250,53,325.2342304140088,21.4160569209292
395,84218,0,250,250,113,578.7200914132047,32.286209513783916
396,84468,0,250,250,224,2479.7156700718656,31.08822676356777
397,84705,0,237,237,30,419.5138914352411,29.611488585280558
398,84955,0,250,250,11,53.95280941370797,7.209938997078256
399,85205,0,250,250,61,541.4196122456102,22.564876314737244
400,85455,0,250,250,36,464.0479206174955,22.365972314686395
401,85705,0,250,250,18,524.3060884387985,33.87572083362169
402,85955,0,250,250,37,445.92176428950137,19.63173852473974
403,86205,0,250,250,61,1172.1160756858199,30.73165338958503
404,86329,0,124,124,27,439.1298717580351,23.60260345504237
405,86432,0,103,103,41,268.0471592997975,20.984976998524946
406,86682,0,250,250,149,736.7156341962594,22.54255999418071
407,86738,0,56,56,23,178.53459407031528,10.298901738629663
408,86988,0,250,250,239,1616.5379920481028,20.646278206951035
409,87238,0,250,250,18,282.0710780691969,29.03456238957673
410,87488,0,250,250,22,567.496500041444,34.80328093621535
411,87582,0,94,94,35,887.5043178532699,33.48573963948945
412,87832,0,250,250,11,62.08821097427459,7.632100233933388
413,88082,0,250,250,23,106.61765862686015,8.809831740425645
414,88332,0,250,250,28,508.11770389028777,27.78959098069204
415,88379,1,47,46,46,1000.2777958496802,31.2329606835863
416,88437,0,58,58,16,249.36668304208874,24.34263225064426
417,88687,0,250,250,231,1037.1317669751454,22.044880257982477
418,88937,0,250,250,22,377.20400044355864,30.846638568394148
419,89005,0,68,68,35,208.9097169835867,22.09888818291618
420,89255,0,250,250,39,968.4752751249886,35.3923691124238
421,89505,0,250,250,25,644.3374281172057,34.84127628746833
422,89755,0,250,250,30,90.0075936115035,5.532918642514861
423,90005,0,250,250,45,259.90268667434833,21.0657613693369
424,90255,0,250,250,39,845.9432403168747,32.72515485470503
425,90505,0,250,250,32,189.78975638846316,14.956232464910844
426,90755,0,250,250,27,462.92000967418517,31.373725604350472
427,90807,0,52,52,9,47.181571677488066,8.523923173892168
428,91057,0,250,250,61,406.94747058158697,18.33538991721243
429,91307,0,250,250,248,3328.3997549056317,27.321322201335505
430,91557,0,250,250,17,71.21026099360586,6.540882110595703
431,91807,0,250,250,24,188.1890707512194,12.078220593743332
432,92057,0,250,250,208,4406.5920306393855,44.9448519947518
433,92124,0,67,67,44,224.64524341754893,21.23603564039068
434,92374,0,250,250,20,168.12956471196333,23.71262836370775
435,92624,0,250,250,58,468.20676166988045,17.319241517773623
436,92874,0,250,250,25,138.01487464439998,20.978532532474695
437,92911,0,37,37,18,83.89554530249521,13.174697938352004
438,93161,0,250,250,22,648.1257619110489,35.75483300337009
439,93411,0,250,250,18,167.83163218618247,14.60040563009889
440,93661,0,250,250,16,183.35217692567517,16.80542593708204
441,93911,0,250,250,239,868.8385702632688,19.96801196106423
442,94009,0,98,98,32,362.86948721143256,25.463332971511313
443,94193,0,184,184,41,260.94168776512345,11.70890009517143
444,94443,0,250,250,39,351.65619668285996,20.451845193350767
445,94693,0,250,250,51,254.6694553584365,11.962176339059257
446,94779,0,86,86,29,430.78624291002023,28.394990505713157
447,95029,0,250,250,145,393.7677929705037,9.98756241693135
448,95279,0,250,250,208,520.6251896286984,6.409216085206029
449,95529,0,250,250,32,107.44502204862654,6.7921317882548
450,95584,0,55,55,28,215.4570113877358,20.024263291303345
451,95834,0,250,250,14,37.39506372055703,4.509876251220703
452,96084,0,250,250,31,542.030996882241,28.23396913154715
453,96334,0,250,250,20,108.16728151579322,7.810375213623047
454,96584,0,250,250,19,488.5261613352325,32.47540823319915
455,96834,0,250,250,31,94.34269211755635,6.55599905183838
456,97084,0,250,250,61,615.0153234330344,16.316221498172332
457,97334,0,250,250,62,402.7620883142376,24.41767815358286
458,97364,1,30,29,28,652.1839536322448,33.485665376006466
459,97614,0,250,250,24,487.0896347371696,32.54436504250655
460,97864,0,250,250,46,260.20079661351656,10.141407091669326
461,97944,0,80,80,46,265.71843854436605,10.176126649405576
462,98194,0,250,250,76,310.2437045778006,9.641774670984146
463,98444,0,250,250,32,390.43482700806493,19.19157692668249
464,98694,0,250,250,238,1523.3711872412416,8.14746613013627
465,98944,0,250,250,44,1107.9030350688374,33.10060857920947
466,99194,0,250,250,30,190.5665276574194,19.922358304074773
467,99281,0,87,87,34,915.366998534137,33.333496946197414
468,99369,0,88,88,34,793.3080554268155,31.27299742413598
469,99446,0,77,77,34,791.0735692289885,34.366887516510594
470,99696,0,250,250,50,253.6685490393498,17.497098423361955
471,99946,0,250,250,30,302.3516579857451,16.05864450562375
472,100006,1,60,59,56,1330.3469636950508,32.27228152531405
473,100069,0,63,63,19,305.3195009960831,26.398874892810213
474,100150,0,81,81,59,341.8231054803106,17.47255163898093
475,100400,0,250,250,231,1131.8046313178083,16.664930549121134
476,100435,0,35,35,11,94.49087213893355,11.213321335242755
477,100685,0,250,250,27,685.0186903000346,33.90995729739886
