episode,step,safety_infeasible,command_attempts,safety_certified_steps,safety_intervention_steps,safety_correction_sum,safety_correction_max
109,24919,0,250,250,58,278.3116921249813,17.196558918370712
110,25169,0,250,250,46,971.4404070798339,33.91397714405994
111,25419,0,250,250,10,28.310752641381193,4.445457768856293
112,25669,0,250,250,10,25.443495074055473,6.752604136570136
113,25919,0,250,250,26,100.43387207946972,7.74327102781237
114,26169,0,250,250,31,218.82363443946787,10.627027267200761
115,26419,0,250,250,46,152.76907238821363,7.3980419873055565
116,26669,0,250,250,19,113.29706628860332,12.225560711486555
117,26919,0,250,250,55,196.70814612137926,9.955518202649557
118,27169,0,250,250,42,701.8819197148237,31.40055052200712
119,27419,0,250,250,52,761.1456342806206,32.04062904593757
120,27669,0,250,250,133,908.2970936166818,22.76593838743196
121,27919,0,250,250,60,339.92724675546594,16.02566672570867
122,28169,0,250,250,226,2491.4064020498085,31.76626784363355
123,28419,0,250,250,70,466.1113453597449,14.848606652978154
124,28669,0,250,250,216,702.3663303053871,14.683134510903031
125,28919,0,250,250,66,1006.3979596800365,18.80001197600238
126,29169,0,250,250,29,126.03084900754416,7.752825526965975
127,29242,0,73,73,38,216.17657721525723,8.447567329675337
128,29492,0,250,250,20,139.82887458904406,9.98502361589164
129,29524,0,32,32,16,63.50999658482965,6.625935975976954
130,29569,0,45,45,16,48.49132244698931,6.394180289060694
131,29819,0,250,250,11,183.81727569743154,25.594322168952466
132,30069,0,250,250,47,787.5919817822178,27.527134152320297
133,30319,0,250,250,26,419.87581248094574,24.614826363951398
134,30569,0,250,250,39,212.49540292787518,8.879976078107628
135,30667,0,98,98,55,281.6254793660077,19.616172120444787
136,30713,0,46,46,18,89.2682643493849,7.116787914302249
137,30963,0,250,250,48,915.2583969476837,26.65298588095987
138,31213,0,250,250,35,255.81424660167,9.887855923024066
139,31258,0,45,45,14,45.74462901961018,4.795962853598406
140,31508,0,250,250,28,128.499369704616,9.767607457422972
141,31758,0,250,250,19,139.9413181421796,17.989317099668565
142,32008,0,250,250,21,136.586386344939,21.42548316368122
143,32258,0,250,250,29,148.7240445635331,23.928180511660024
144,32508,0,250,250,19,72.80986422846905,6.517551248793012
145,32635,0,127,127,42,669.3243344940302,26.336671677911077
146,32885,0,250,250,14,278.81632772279687,30.90432375217191
147,33135,0,250,250,51,286.97263373352695,9.612382693842344
148,33385,0,250,250,50,298.9385686392036,11.008452260534737
149,33635,0,250,250,134,649.4541851391127,8.32110185263921
150,33694,0,59,59,5,4.869329599678356,2.0798257675322063
151,33731,1,37,36,36,587.6445753265753,30.055615111910242
152,33981,0,250,250,37,345.84848872717504,15.133325416243943
153,34231,0,250,250,27,485.45476587755,31.741110135745675
154,34481,0,250,250,52,459.41017454602405,18.485322033124334
155,34731,0,250,250,31,718.6373836020044,32.823968087933615
156,34981,0,250,250,52,835.5269214060785,25.004923470178646
157,35120,0,139,139,51,196.02521849820508,8.598502654590755
158,35370,0,250,250,45,284.3869259900173,20.704589559693915
159,35620,0,250,250,54,851.9808537732788,32.009417830717496
160,35870,0,250,250,23,541.8377726384789,29.891734006337224
161,35933,0,63,63,17,74.07850338663964,9.149520023493146
162,36183,0,250,250,28,295.5272552650903,20.61052223573476
163,36255,0,72,72,15,93.36082038311227,8.630233713451124
164,36505,0,250,250,15,234.30155491134232,26.28620977741737
165,36755,0,250,250,242,1574.5078355448627,31.813998970564878
166,37005,0,250,250,15,245.86118523311774,28.817723772548643
167,37255,0,250,250,11,45.42791178334691,6.077868938446045
168,37505,0,250,250,61,148.26689142550254,6.243682801409483
169,37755,0,250,250,14,195.07691719041887,29.509078161154182
170,38005,0,250,250,16,73.81008690647106,7.353779081666549
171,38255,0,250,250,16,51.77878724686131,6.033564832163853
172,38505,0,250,250,10,24.929086822032332,4.205260559742446
173,38755,0,250,250,59,1099.747164577065,29.62543570068146
174,39005,0,250,250,58,343.03913074311043,14.023967669370627
175,39255,0,250,250,12,300.2059091176681,32.96150122111227
176,39505,0,250,250,28,644.9672394115655,31.959872072046576
177,39550,0,45,45,8,25.62357430783041,5.327752256911012
178,39800,0,250,250,26,519.5612295708621,31.760965006055827
179,39885,1,85,84,84,1869.155193805563,30.668806297275886
180,40135,0,250,250,218,1226.3692697564118,32.5053543809372
181,40385,0,250,250,95,332.72785881959067,7.35080623626709
182,40635,0,250,250,15,320.50518676220173,30.490984972666357
183,40885,0,250,250,37,826.2068825232869,30.06031807714844
184,41135,0,250,250,102,342.64569078364804,20.923267940598137
185,41157,1,22,21,21,504.5769981811129,41.28834758678012
186,41407,0,250,250,45,640.3312747273841,21.142955829363427
187,41657,0,250,250,56,880.3166315052457,20.433437769540948
188,41907,0,250,250,219,621.2570173144192,6.277712926712585
189,42027,0,120,120,35,872.5906428369473,30.773690246275045
190,42277,0,250,250,35,660.7749642985132,25.60906852965528
191,42527,0,250,250,25,284.466648873175,26.320126512554946
192,42593,0,66,66,28,136.75121786330183,9.057131061665919
193,42843,0,250,250,50,830.4724674445896,25.833768995613244
194,42935,0,92,92,38,256.39023790090334,28.141271228305243
195,43185,0,250,250,23,585.9981279200647,32.360294128871246
196,43435,0,250,250,39,326.5022386721186,15.777044578450772
197,43685,0,250,250,13,176.13624709943505,30.326482726704075
198,43784,1,99,98,98,2506.4577879295966,32.20736907675645
199,44034,0,250,250,22,117.39254662005003,8.788471599566572
200,44284,0,250,250,250,978.6835550576272,11.48578908418883
201,44534,0,250,250,30,104.93735421980274,10.58177785665445
202,44610,1,76,75,65,1484.27870253206,31.599965452784748
203,44860,0,250,250,25,473.2498491075312,28.248619584120938
204,45110,0,250,250,63,783.3089063084697,46.3394641969743
205,45166,0,56,56,41,206.3230399846407,10.716675279708937
206,45416,0,250,250,70,1282.325552996034,32.42137827108548
207,45666,0,250,250,73,1215.994733345425,31.729341351099645
208,45916,0,250,250,172,361.5648152700274,13.384730156980108
209,46166,0,250,250,14,114.66570033326836,15.828833983839933
210,46227,1,61,60,60,1609.8179302851102,32.587083397244456
211,46477,0,250,250,94,468.1576058934141,16.502432880522075
212,46727,0,250,250,79,1013.7787573152713,30.17246329704498
213,46977,0,250,250,129,860.3507051188269,32.14700836819415
214,47072,0,95,95,68,196.37868884966122,7.806480407714844
215,47322,0,250,250,65,351.94637973182444,14.662636359278865
216,47572,0,250,250,13,37.95640038937231,7.321624517610114
217,47822,0,250,250,28,305.91839778165723,15.627988115826966
218,48072,0,250,250,47,509.39421683565024,17.98806890037272
219,48322,0,250,250,33,70.5741312404046,5.291216398088163
220,48572,0,250,250,39,733.5316601564468,32.58720224474524
221,48822,0,250,250,34,643.111822351495,29.926842697717547
222,49072,0,250,250,18,96.46350174774086,9.373767531074959
223,49322,0,250,250,21,197.52693343288735,15.080112849682454
224,49572,0,250,250,43,87.73215178726913,9.173411283895582
225,49822,0,250,250,249,4991.144787528866,64.35760487295595
226,50072,0,250,250,14,226.04467643912255,27.638428453111047
227,50322,0,250,250,65,1078.502104078242,37.44135702047564
228,50572,0,250,250,47,526.0222371012634,26.907217180960163
229,50822,0,250,250,88,279.86210427985,12.295627180927044
230,50961,0,139,139,93,446.9438186901897,13.967198915133581
231,51211,0,250,250,28,453.57419694399664,26.646566250876266
232,51461,0,250,250,96,1965.7768841829943,31.593770844203057
233,51711,0,250,250,244,1069.330556044212,11.991026252158544
234,51961,0,250,250,52,394.121205741703,30.66352959835268
235,52211,0,250,250,25,131.08129777025368,8.264888412515726
236,52461,0,250,250,19,55.171924902603095,6.6160465048662
237,52711,0,250,250,45,377.0227633329334,16.571235030838885
238,52961,0,250,250,142,298.871555268315,9.155647869492324
239,53211,0,250,250,34,638.5949601733266,29.100466165004477
240,53461,0,250,250,22,386.35766349216306,28.985365956077974
241,53711,0,250,250,33,692.826208305116,31.73408365331036
242,53961,0,250,250,30,136.06088740616528,13.442930798943955
243,54045,0,84,84,8,39.30150340538132,8.506175600103402
244,54295,0,250,250,86,528.9060145876529,15.165227928158165
245,54545,0,250,250,46,726.1501525717339,26.70150500521076
246,54795,0,250,250,68,817.0903529821379,25.397229914926758
247,55045,0,250,250,49,1000.7305001058608,31.844688655603825
248,55295,0,250,250,16,294.68005985757316,28.631906547407617
249,55545,0,250,250,29,125.59602065243796,9.529666207782318
250,55795,0,250,250,105,1812.190608074701,32.09876551924215
251,56045,0,250,250,72,79.38718879375429,8.881633335669033
252,56295,0,250,250,26,88.97609923556433,7.597804944714871
253,56545,0,250,250,54,620.5967213448145,45.20328129404516
254,56795,0,250,250,34,671.4202591841557,30.234507750568973
255,57045,0,250,250,58,1400.2119395354125,32.51198768999596
256,57295,0,250,250,21,70.67875715597407,8.122161996701609
257,57545,0,250,250,18,421.70836067760706,31.29227057979234
258,57588,1,43,42,40,850.0226623804675,33.146596421186715
259,57838,0,250,250,52,357.89804301867093,17.252526053281912
260,58088,0,250,250,26,540.7515923478599,32.023222593977835
261,58338,0,250,250,35,49.43982330041311,7.485696479992753
262,58588,0,250,250,35,626.4290181676663,30.400920817755807
263,58838,0,250,250,20,46.06593564979767,4.004282194467527
264,58931,0,93,93,32,448.1919513233199,30.539225427032264
265,59181,0,250,250,57,211.1282544289774,13.353760272869016
266,59250,1,69,68,67,1080.5821850705395,29.21460965104188
267,59388,0,138,138,58,1249.9290343268626,30.11044377710367
268,59638,0,250,250,39,620.8386610311176,26.99288924914432
269,59888,0,250,250,42,704.2629838497093,29.979371842919676
270,60138,0,250,250,15,60.48156834989704,7.61354250060798
271,60388,0,250,250,103,224.47821620479368,6.946130275726318
272,60638,0,250,250,66,153.35221056598277,7.615628711113091
273,60888,0,250,250,35,830.2914464136142,31.922133495353375
274,61138,0,250,250,99,296.30531265234515,14.916411816099997
275,61388,0,250,250,97,410.9831130079527,10.525284801811901
276,61638,0,250,250,33,181.3661214971081,13.828634548325981
277,61888,0,250,250,29,545.269862567278,30.883161437936476
278,62009,0,121,121,39,706.9447341221066,30.626005344875704
279,62259,0,250,250,19,52.38383640715653,5.5012580980232775
280,62406,0,147,147,8,44.61836970245474,8.765896301196642
281,62656,0,250,250,7,14.782873220741239,5.224096775054932
282,62906,0,250,250,22,412.0522511907698,29.360700676583424
283,63156,0,250,250,40,126.08751570058467,7.195768433795066
284,63406,0,250,250,53,210.4224289074243,7.9171142578125
285,63656,0,250,250,95,1085.3384275592484,36.00595620747039
286,63906,0,250,250,32,647.9738853080163,31.713679475963797
287,64156,0,250,250,15,149.93067161139288,16.350438495594467
288,64406,0,250,250,14,240.37146336184873,28.86272188817625
289,64474,0,68,68,37,89.74784381341598,4.86923855667003
290,64724,0,250,250,102,430.9674899883206,22.595641071890384
291,64974,0,250,250,8,67.48637775845569,13.400455257614572
292,65224,0,250,250,20,41.64898018868409,5.745701383725224
293,65238,1,14,13,13,307.64622787208924,49.689416076887056
294,65488,0,250,250,33,707.9128053798373,32.27497502438565
295,65738,0,250,250,44,1014.8555602134834,31.026150442080464
296,65988,0,250,250,22,140.8891851571109,11.270159569610199
297,66238,0,250,250,58,72.71254396158653,6.011560947916787
298,66488,0,250,250,9,23.69639645834983,3.877061604226435
299,66593,0,105,105,50,232.23982873638414,12.200449676723665
300,66843,0,250,250,22,121.24956622228231,11.104976858614247
301,67093,0,250,250,52,1227.8766878868107,32.47284802484085
302,67343,0,250,250,9,17.47160456051452,6.334006786136858
303,67500,0,157,157,77,1585.1014425760509,29.20090040153671
304,67610,0,110,110,53,267.178868216694,8.658180368565436
305,67860,0,250,250,217,668.7696036072573,10.719223399868254
306,67914,1,54,53,52,805.5155148527778,25.15765275913144
307,68164,0,250,250,117,623.8658626350083,12.6817052768722
308,68414,0,250,250,221,1282.680105717063,32.608594674639086
309,68664,0,250,250,79,490.3256972587849,10.490236998022205
310,68914,0,250,250,133,688.1926122074207,33.86073073857334
311,69164,0,250,250,62,1219.3640264530598,32.67335427931665
312,69414,0,250,250,33,301.41095765628916,19.260788934969458
313,69664,0,250,250,12,26.09785692867692,4.3600993038217
314,69914,0,250,250,43,254.16555500452276,17.565307314816888
315,69956,1,42,41,41,978.2844821238133,33.245865665041855
316,70032,1,76,75,74,1506.0284024325533,31.59774764180192
317,70282,0,250,250,81,355.79504740412267,13.615193564673953
318,70532,0,250,250,26,539.6280645814052,31.31555674165533
319,70782,0,250,250,52,772.4106625759815,25.89946288610089
320,70891,0,109,109,21,98.26539393747576,17.53066097682996
321,71141,0,250,250,16,41.70788425131142,6.287235251890216
322,71391,0,250,250,94,1151.9275866422197,30.578537242097124
323,71641,0,250,250,142,1220.8853055268069,32.27229372347146
324,71891,0,250,250,112,553.0914575063032,16.083294204308743
325,72141,0,250,250,135,448.89520075483244,7.874278309049272
326,72351,0,210,210,68,1185.1502942434681,29.38601500831834
327,72601,0,250,250,38,396.1811280323999,19.897849081470056
328,72851,0,250,250,44,973.0623566051871,31.047999392832555
329,73101,0,250,250,38,363.32274352563013,15.272398185651094
330,73178,0,77,77,44,141.02329948191823,7.089088670376691
331,73228,1,50,49,47,905.9424599296852,32.9828178393942
332,73478,0,250,250,132,684.7076110532845,14.593169606519675
333,73618,0,140,140,43,960.4145610890243,32.087018803138896
334,73868,0,250,250,31,517.8065232849158,29.671403451534978
335,74118,0,250,250,35,611.543275395174,28.414060283069016
336,74154,1,36,35,35,546.9032471121656,32.33695546706504
337,74404,0,250,250,28,431.3333345987197,33.120203750551575
338,74654,0,250,250,26,57.23240359123744,4.047223874175091
339,74904,0,250,250,3,6.038234967770427,3.6795182994073636
340,75154,0,250,250,31,145.1405773845057,9.453438032662843
341,75404,0,250,250,48,950.4939559766575,31.309618230451967
342,75447,0,43,43,13,86.38583648380622,15.687020634529942
343,75488,1,41,40,38,672.4498149141276,31.93108297469547
344,75738,0,250,250,47,1018.8010446318286,32.46697357015615
345,75988,0,250,250,184,473.09095568515613,9.716436332103065
346,76238,0,250,250,190,520.7639659553904,12.883614948945999
347,76333,0,95,95,75,246.24358176531246,10.63307559183729
348,76583,0,250,250,8,45.94728562231541,8.93757877797887
349,76833,0,250,250,175,1346.4752894753747,28.299919423234893
350,77083,0,250,250,46,338.47447690436206,14.17726466510181
351,77131,0,48,48,22,93.87380628670175,6.973057706943546
352,77157,1,26,25,25,555.0296524765293,46.95673460150325
353,77407,0,250,250,50,288.3352849847963,14.08817253744386
354,77657,0,250,250,39,221.05099311280367,14.355423885831406
355,77907,0,250,250,229,1742.318943676419,29.689486563426442
356,78157,0,250,250,25,75.52732716245167,6.110013182394576
357,78407,0,250,250,224,1436.7822414546897,33.45714690136832
358,78657,0,250,250,45,342.3451865855331,18.72843179508924
359,78907,0,250,250,28,137.20597560059207,16.05952597661982
360,79157,0,250,250,48,304.8561295323082,15.162784851956758
361,79407,0,250,250,53,261.88100550223044,13.977907875894905
362,79486,0,79,79,14,46.12936189179628,5.549233389703285
363,79736,0,250,250,34,753.0005443816051,31.678997968659925
364,79986,0,250,250,35,694.4233613346811,32.08411444462733
365,80066,0,80,80,27,522.6206903732982,31.52970713813724
366,80316,0,250,250,22,424.1188641384767,31.397066988729257
367,80566,0,250,250,97,437.66851718957764,21.513860572233316
368,80816,0,250,250,75,1588.5592008899941,29.356260194635848
369,81066,0,250,250,63,343.7464876070631,18.291471736709816
370,81316,0,250,250,7,23.237049954834266,5.233509106678398
371,81566,0,250,250,35,62.66790506244876,4.278223624259403
372,81816,0,250,250,18,92.2475504823158,7.845778479281717
373,82066,0,250,250,27,401.90337064637004,31.05193115600234
374,82316,0,250,250,229,752.7246522358,12.849457823930384
375,82566,0,250,250,26,608.562377796268,31.8958390528281
376,82816,0,250,250,23,410.96491774966535,30.87659033869242
377,83066,0,250,250,19,43.540655962495144,4.251833824242528
378,83185,0,119,119,19,39.33665024049608,7.737968709527571
379,83435,0,250,250,172,867.2456977099738,28.26152431195715
380,83500,0,65,65,31,581.4830398623781,31.210129181195345
381,83669,0,169,169,36,789.0742886696906,32.03002530233436
382,83758,0,89,89,40,803.6646928956061,31.728171803094313
383,84008,0,250,250,30,625.124541175313,31.3162676275946
384,84258,0,250,250,25,93.09683844139353,8.538669381596618
385,84508,0,250,250,16,38.61831292362406,6.3039232447999405
386,84752,0,244,244,30,325.39256711510063,21.484946411194027
387,85002,0,250,250,25,572.7703613949645,30.651720087236153
388,85252,0,250,250,110,554.3745483446135,24.786777963987376
389,85408,0,156,156,57,375.2825706365898,12.919479874838041
390,85658,0,250,250,32,539.9033371021196,31.64858679807312
391,85908,0,250,250,37,532.2068989454211,24.330900023251495
392,86158,0,250,250,96,383.3121293672007,14.47684738133718
393,86408,0,250,250,33,641.0553588940242,31.444912708019856
394,86658,0,250,250,27,147.01222316097477,7.398461818695068
395,86908,0,250,250,29,255.3727744619671,29.083800715682308
396,87158,0,250,250,35,205.07627458166021,17.309254448170886
397,87408,0,250,250,240,768.8620875712555,10.601514223245655
398,87537,0,129,129,98,1114.48747262125,35.81377603065386
399,87605,0,68,68,14,41.264983105168156,9.652664780936538
400,87855,0,250,250,6,19.69378124091561,8.702141344040005
401,87924,0,69,69,28,524.9841704531124,27.683557431417455
402,88174,0,250,250,4,17.93914611364399,8.205589719387905
403,88424,0,250,250,26,154.6679262911797,14.304810472261694
404,88674,0,250,250,12,40.286388688382715,5.494656454726546
405,88754,0,80,80,35,191.11914338830164,13.996480771871859
406,89004,0,250,250,32,582.208278889156,30.34362753372536
407,89254,0,250,250,22,422.8721022361939,25.281993349195
408,89326,0,72,72,8,62.285780246979456,15.212715049075818
409,89576,0,250,250,15,71.94835885652964,7.24346783664087
410,89648,0,72,72,33,620.5403206111847,30.308402844766523
411,89710,1,62,61,61,1632.0398136354786,32.81922519666678
412,89960,0,250,250,248,1258.5802209686226,9.529169744354753
413,90000,0,40,40,11,32.849217719944754,5.02782277870544
414,90250,0,250,250,15,44.09999593108659,7.667941969375916
415,90341,0,91,91,25,255.38258466983342,20.570329734995457
416,90591,0,250,250,11,35.417217782889416,5.26887138134892
417,90841,0,250,250,250,1330.8815663615378,7.492995925256365
418,90914,1,73,72,67,1311.1175598029772,32.5470245491045
419,91164,0,250,250,249,1545.8761615061555,31.62540262741052
420,91414,0,250,250,36,345.5102686057118,17.625217705335164
421,91664,0,250,250,34,152.69152118579237,15.85929618968052
422,91914,0,250,250,92,654.5747134361604,14.162517072312477
423,92164,0,250,250,11,31.649192528462788,7.79381009271433
424,92414,0,250,250,38,130.1256569348286,5.998032324446163
425,92664,0,250,250,23,141.54431565151538,14.595541441197081
426,92719,1,55,54,54,1320.990071649436,36.31742970523779
427,92969,0,250,250,106,1418.3931359451947,19.94720526098563
428,93219,0,250,250,35,573.2196426178411,25.265144494056482
429,93272,0,53,53,2,14.215223211498369,8.942472456397713
430,93522,0,250,250,35,879.3901196893386,33.417719044898504
431,93593,0,71,71,41,879.0203151143907,30.569495533607935
432,93642,1,49,48,47,952.5391173637578,31.71295918469876
433,93892,0,250,250,49,1301.6956177940783,31.802952638907552
434,94142,0,250,250,13,237.3090961041913,29.104447223878708
435,94392,0,250,250,30,629.8909406405685,29.25737655707954
436,94642,0,250,250,48,1087.2078969570862,32.17646360814055
437,94892,0,250,250,231,890.5847191586174,17.19795109611394
438,95142,0,250,250,27,593.9532297917008,29.89845179985035
439,95392,0,250,250,52,1353.4403045450892,31.805994843412936
440,95642,0,250,250,20,362.475848510656,26.479248916020396
441,95892,0,250,250,250,1291.705839935889,13.737615868628517
442,96142,0,250,250,214,1134.4349722956276,22.614232229673995
443,96392,0,250,250,21,346.06783247455485,20.09887899268664
444,96642,0,250,250,56,858.3258720460869,25.55320741241305
445,96892,0,250,250,45,690.0285322834882,29.998529158235534
446,96952,0,60,60,19,57.59700932341748,5.117900482977758
447,97202,0,250,250,14,64.10541642662328,8.20624730508071
448,97452,0,250,250,31,108.02229269560567,8.489502813498769
449,97616,0,164,164,40,867.9975872908808,30.74604984136167
450,97679,0,63,63,22,76.37510632495984,8.631589858497767
451,97929,0,250,250,143,1134.2642688129724,14.603800033143486
452,98179,0,250,250,55,851.2748379185966,28.97573230957865
453,98429,0,250,250,235,757.2123537061383,14.589852843342383
454,98679,0,250,250,76,1231.0230424568551,30.265843457987874
455,98751,0,72,72,31,648.3002655525971,31.507336711271808
456,98834,0,83,83,45,478.1506155664074,20.096976838807098
457,99084,0,250,250,29,245.41249574332326,27.251213649967948
458,99125,1,41,40,40,619.9839474199183,29.238927067331325
459,99375,0,250,250,50,419.046457731422,20.847301755499764
460,99625,0,250,250,11,30.220348756940986,7.548428039149722
461,99695,0,70,70,31,204.77522750219038,16.69368085118482
462,99945,0,250,250,200,689.3084849812407,26.300244344580697
463,100195,0,250,250,81,1211.9547028184081,28.587265143707267
464,100445,0,250,250,24,48.563327260484016,8.181139770988278
465,100695,0,250,250,47,802.0690489749973,32.6640373423831
466,100758,0,63,63,30,648.2439789979505,29.52683296051181
467,101008,0,250,250,28,558.4684639616651,28.181159682740034
468,101258,0,250,250,85,262.9142756272582,10.857011850699665
469,101347,0,89,89,26,456.51806847766795,28.335716714124967
470,101493,0,146,146,37,421.9274878712507,17.403742870275423
471,101743,0,250,250,45,176.84785138178972,8.5707804623432
472,101827,0,84,84,59,260.1391569700405,10.698509609062603
473,102077,0,250,250,20,100.83965163029103,8.383219154111966
474,102327,0,250,250,32,765.0854372940979,31.506902755438333
475,102577,0,250,250,23,428.01491938371794,24.565293311545105
476,102827,0,250,250,52,809.2834247497117,32.07649325745602
