scenario,controller,seed,steps,state_observations,unsafe_state_observations,unsafe_state_fraction,unsafe_episode,unsafe_entry_count,first_unsafe_observation,joint_position_violation_max_rad,joint_velocity_violation_max_rad_s,normalized_violation_mean,normalized_violation_max,normalized_violation_integral,command_attempts,candidate_constraint_violation_steps,candidate_constraint_violation_fraction,candidate_constraint_margin_min,executed_constraint_margin_min,safety_enabled,safety_infeasible,safety_certified_steps,safety_intervention_steps,safety_intervention_fraction,safety_correction_mean,safety_correction_max,fault_seen,success
id_reference,C0_posthoc_hocbf_train_seed_22,620483,41,42,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,41,23,0.5609756097560976,-93.54011944059746,-4.973799150320701e-14,True,False,41,23,0.5609756097560976,2.457123820034393,6.582126869633362,False,True
id_reference,C0_posthoc_hocbf_train_seed_22,620484,107,108,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,107,80,0.7476635514018691,-185.14363860234826,-5.684341886080802e-14,True,False,107,80,0.7476635514018691,5.475683365362225,17.231875069799756,False,True
id_reference,C0_posthoc_hocbf_train_seed_22,620485,51,52,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,51,16,0.3137254901960784,-230.5521422218787,-2.842170943040401e-14,True,False,51,16,0.3137254901960784,1.8607057589505054,17.475192454940203,False,True
id_reference,C0_posthoc_hocbf_train_seed_22,620486,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,1,0.004,-4.641943655224807,7.105427357601002e-15,True,False,250,1,0.004,0.003535187457631873,0.8837968644079682,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620487,43,44,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,43,23,0.5348837209302325,-336.53121741008766,-2.842170943040401e-14,True,False,43,23,0.5348837209302325,3.085882108603368,25.19572888184664,False,True
id_reference,C0_posthoc_hocbf_train_seed_22,620488,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,248,0.992,-185.45753500121495,-1.4210854715202004e-14,True,False,250,248,0.992,11.379300033768972,17.57546084667223,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620489,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,48,0.192,-162.23753211370976,-2.842170943040401e-14,True,False,250,48,0.192,1.5550800168006382,16.791149792900992,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620490,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,34,0.136,-79.85192468860131,-2.842170943040401e-14,True,False,250,34,0.136,0.6547362753426644,8.517690288067891,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620491,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,25,0.1,-327.3331053076963,-1.4210854715202004e-14,True,False,250,25,0.1,1.3367077780592203,27.53128102911089,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620492,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,69,0.276,-320.00403240319133,-4.263256414560601e-14,True,False,250,69,0.276,2.4295233199723345,23.279998686450437,False,False
