scenario,controller,seed,steps,state_observations,unsafe_state_observations,unsafe_state_fraction,unsafe_episode,unsafe_entry_count,first_unsafe_observation,joint_position_violation_max_rad,joint_velocity_violation_max_rad_s,normalized_violation_mean,normalized_violation_max,normalized_violation_integral,command_attempts,candidate_constraint_violation_steps,candidate_constraint_violation_fraction,candidate_constraint_margin_min,executed_constraint_margin_min,safety_enabled,safety_infeasible,safety_certified_steps,safety_intervention_steps,safety_intervention_fraction,safety_correction_mean,safety_correction_max,fault_seen,success
ood_compound,P0_inloop_reference_train_seed_31,651038,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-431.66752708186385,-1.1368683772161603e-13,True,False,250,250,1.0,22.485175937278644,31.232406805900986,False,False
ood_compound,P0_inloop_reference_train_seed_31,651039,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,224,0.896,-408.6955485079972,-5.684341886080802e-14,True,False,250,224,0.896,8.449225754705946,29.813026682369735,False,False
ood_compound,P0_inloop_reference_train_seed_31,651040,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-256.6213664663471,-1.0658141036401503e-13,True,False,250,250,1.0,16.766719009784453,18.372226060538022,False,False
ood_compound,P0_inloop_reference_train_seed_31,651041,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-400.4852258308594,-9.947598300641403e-14,True,False,250,250,1.0,14.18602394692772,28.398994297522197,False,False
ood_compound,P0_inloop_reference_train_seed_31,651042,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,242,0.968,-316.0027826493894,-4.263256414560601e-14,True,False,250,242,0.968,11.566364642866557,31.185857950620303,False,False
ood_compound,P0_inloop_reference_train_seed_31,651043,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,208,0.832,-436.63532567295346,-6.394884621840902e-14,True,False,250,208,0.832,15.575786676298394,30.668025683083055,False,False
ood_compound,P0_inloop_reference_train_seed_31,651044,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-454.14778219301445,-1.1368683772161603e-13,True,False,250,250,1.0,19.74380389309091,32.492742024950566,False,False
ood_compound,P0_inloop_reference_train_seed_31,651045,216,217,131,0.6036866359447005,True,1,86,1.1431663633947062,0.0,0.1454184861444158,0.3748086437359693,0.6311162298667645,216,189,0.875,-335.3465603470513,-6.394884621840902e-14,True,False,216,189,0.875,6.052485038161512,29.241993109713682,False,True
ood_compound,P0_inloop_reference_train_seed_31,651046,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,246,0.984,-111.50668789710537,-4.263256414560601e-14,True,False,250,246,0.984,4.784355355730913,8.752865116092869,False,False
ood_compound,P0_inloop_reference_train_seed_31,651047,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,74,0.296,-256.99479376426893,-1.4210854715202004e-14,True,False,250,74,0.296,5.667945368310908,26.200819731292444,False,False
ood_compound,P0_inloop_reference_train_seed_31,651048,250,251,4,0.01593625498007968,True,1,28,0.0,2.684711971324891,0.004028333313009709,0.38353028161784164,0.02022223323130874,250,235,0.94,-458.1166698990873,-7.105427357601002e-14,True,False,250,235,0.94,12.310997984165393,32.36681399715441,False,False
ood_compound,P0_inloop_reference_train_seed_31,651049,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-358.3906169681343,-5.684341886080802e-14,True,False,250,250,1.0,20.239980524747608,25.401877106106145,False,False
ood_compound,P0_inloop_reference_train_seed_31,651050,25,26,3,0.11538461538461539,True,1,23,0.0,5.051812959013159,0.045647375657648134,0.7216875655733084,0.023736635341977032,26,25,0.9615384615384616,-375.18033126106405,-7.105427357601002e-14,True,True,25,24,0.9230769230769231,9.557261975268585,27.644727039841815,False,False
ood_compound,P0_inloop_reference_train_seed_31,651051,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,165,0.66,-185.1060105484553,-4.263256414560601e-14,True,False,250,165,0.66,1.8937369093249878,18.350503339333233,False,False
ood_compound,P0_inloop_reference_train_seed_31,651052,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-412.15146975667614,-7.105427357601002e-14,True,False,250,250,1.0,16.23658748580923,28.806765018055355,False,False
ood_compound,P0_inloop_reference_train_seed_31,651053,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,157,0.628,-349.4574400459386,-5.684341886080802e-14,True,False,250,157,0.628,5.477914980728123,28.47536270296058,False,False
ood_compound,P0_inloop_reference_train_seed_31,651054,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,228,0.912,-369.44444212320576,-7.105427357601002e-14,True,False,250,228,0.912,8.803004248973874,27.945918313216445,False,False
ood_compound,P0_inloop_reference_train_seed_31,651055,250,251,44,0.1752988047808765,True,2,31,0.6334219977551854,0.9387748721802822,0.023255558454980722,0.2076793435262903,0.11674290344400323,250,105,0.42,-506.4582328401135,-7.105427357601002e-14,True,False,250,105,0.42,5.683268336358272,48.968174784924884,False,False
ood_compound,P0_inloop_reference_train_seed_31,651056,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,231,0.924,-185.38913634757412,-4.263256414560601e-14,True,False,250,231,0.924,5.55368147661956,14.126050647075589,False,False
ood_compound,P0_inloop_reference_train_seed_31,651057,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-445.4821041299749,-8.526512829121202e-14,True,False,250,250,1.0,23.65228993982294,31.209122254270305,False,False
ood_compound,P0_inloop_reference_train_seed_31,651058,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,99,0.396,-140.77829028306962,-5.684341886080802e-14,True,False,250,99,0.396,2.9137958731270754,15.41013338987632,False,False
ood_compound,P0_inloop_reference_train_seed_31,651059,250,251,20,0.0796812749003984,True,1,127,0.1016681770711041,0.0,0.0016986768122748978,0.03333382854790298,0.008527357597619988,250,207,0.828,-389.3184212519572,-7.105427357601002e-14,True,False,250,207,0.828,9.919980934961774,29.62751709045177,False,False
ood_compound,P0_inloop_reference_train_seed_31,651060,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,198,0.792,-323.13061751778145,-3.552713678800501e-14,True,False,250,198,0.792,4.596771904789188,28.444715847260227,False,False
ood_compound,P0_inloop_reference_train_seed_31,651061,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,94,0.376,-424.9097759263051,-1.4210854715202004e-14,True,False,250,94,0.376,5.600655772764721,32.12323809370637,False,False
ood_compound,P0_inloop_reference_train_seed_31,651062,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,228,0.912,-393.44430163489193,-3.552713678800501e-14,True,False,250,228,0.912,7.63955487637047,29.167230915867876,False,False
ood_compound,P0_inloop_reference_train_seed_31,651063,121,122,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,121,48,0.39669421487603307,-325.91074836262226,-1.4210854715202004e-14,True,False,121,48,0.39669421487603307,3.0129128044583116,28.631474623941365,False,True
ood_compound,P0_inloop_reference_train_seed_31,651064,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,97,0.388,-303.01754370997844,-7.105427357601002e-14,True,False,250,97,0.388,3.252446153878427,21.390756530711176,False,False
ood_compound,P0_inloop_reference_train_seed_31,651065,250,251,2,0.00796812749003984,True,2,35,0.0,0.06327768780228737,6.804900343730652e-05,0.009039669686041085,0.00034160599725527877,250,235,0.94,-443.2125778968293,-7.416289804496046e-14,True,False,250,235,0.94,12.171069944458681,31.65675115355091,False,False
ood_compound,P0_inloop_reference_train_seed_31,651066,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-447.9727864550668,-7.815970093361102e-14,True,False,250,250,1.0,25.043810443776447,31.349687017938635,False,False
ood_compound,P0_inloop_reference_train_seed_31,651067,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,135,0.54,-142.28710737089946,-3.552713678800501e-14,True,False,250,135,0.54,3.093409288433523,15.224511145090863,False,False
ood_compound,P0_inloop_reference_train_seed_31,651068,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,67,0.268,-339.3411396318391,-2.1316282072803006e-14,True,False,250,67,0.268,3.4499148695881448,28.122508686197015,False,False
ood_compound,P0_inloop_reference_train_seed_31,651069,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,212,0.848,-447.09776147993057,-5.684341886080802e-14,True,False,250,212,0.848,6.919088117689891,36.18791508779804,False,False
ood_compound,P0_inloop_reference_train_seed_31,651070,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,172,0.688,-259.01142891915765,-2.1316282072803006e-14,True,False,250,172,0.688,10.32012418269855,26.736288930191808,False,False
ood_compound,P0_inloop_reference_train_seed_31,651071,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,228,0.912,-313.6936330958913,-7.815970093361102e-14,True,False,250,228,0.912,14.397890098461067,28.699660744284454,False,False
ood_compound,P0_inloop_reference_train_seed_31,651072,250,251,4,0.01593625498007968,True,1,17,0.0,1.6844398490094026,0.002040622306745748,0.2406342641442003,0.010243923979863654,250,98,0.392,-327.5584510968449,-2.1316282072803006e-14,True,False,250,98,0.392,3.689536383031408,24.771437301826722,False,False
ood_compound,P0_inloop_reference_train_seed_31,651073,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,117,0.468,-196.8643706171747,-1.4210854715202004e-14,True,False,250,117,0.468,2.921924759138129,14.369385977447672,False,False
ood_compound,P0_inloop_reference_train_seed_31,651074,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,139,0.556,-370.9261104019247,-2.842170943040401e-14,True,False,250,139,0.556,4.595868714206762,30.012837672584187,False,False
ood_compound,P0_inloop_reference_train_seed_31,651075,250,251,98,0.3904382470119522,True,1,153,1.647042239279318,0.0,0.13594870739826176,0.5400138489440387,0.682462511139274,250,246,0.984,-359.8847310357058,-4.263256414560601e-14,True,False,250,246,0.984,14.954620309622689,30.3234008348665,False,False
ood_compound,P0_inloop_reference_train_seed_31,651076,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,101,0.404,-451.13920909921546,-2.1316282072803006e-14,True,False,250,101,0.404,5.672896911915394,32.3713885362155,False,False
ood_compound,P0_inloop_reference_train_seed_31,651077,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,247,0.988,-370.41838632132715,-1.0658141036401503e-13,True,False,250,247,0.988,13.367783260280143,30.662911774573132,False,False
ood_compound,P0_inloop_reference_train_seed_31,651078,250,251,64,0.2549800796812749,True,3,26,1.3105529741009985,1.4166864059606912,0.07418977282634834,0.42968949970524545,0.3724326595882687,250,157,0.628,-538.405570460151,-2.842170943040401e-14,True,False,250,157,0.628,9.345931117977644,40.416783668751044,False,False
ood_compound,P0_inloop_reference_train_seed_31,651079,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-339.86129305409685,-6.394884621840902e-14,True,False,250,250,1.0,18.14020165145415,24.840402796083207,False,False
ood_compound,P0_inloop_reference_train_seed_31,651080,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,219,0.876,-95.3713133143267,-2.842170943040401e-14,True,False,250,219,0.876,3.694615125924156,11.025655531801954,False,False
ood_compound,P0_inloop_reference_train_seed_31,651081,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,5,0.02,-80.318685757086,-7.105427357601002e-15,True,False,250,5,0.02,0.09203015120618568,8.51117322351484,False,False
ood_compound,P0_inloop_reference_train_seed_31,651082,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-436.28806231400955,-8.526512829121202e-14,True,False,250,250,1.0,23.502649507211608,32.55033395589645,False,False
ood_compound,P0_inloop_reference_train_seed_31,651083,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,194,0.776,-305.1786332613086,-7.815970093361102e-14,True,False,250,194,0.776,6.266803325549443,26.384730106885428,False,False
ood_compound,P0_inloop_reference_train_seed_31,651084,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,75,0.3,-233.24359403812025,-4.973799150320701e-14,True,False,250,75,0.3,2.7116858995567656,18.76814066340513,False,False
ood_compound,P0_inloop_reference_train_seed_31,651085,250,251,3,0.01195219123505976,True,1,24,0.0,2.5469824028237884,0.003377978674878171,0.363854628974827,0.01695745294788842,250,224,0.896,-388.9729742623346,-4.263256414560601e-14,True,False,250,224,0.896,4.144255827522215,27.442208813379054,False,False
ood_compound,P0_inloop_reference_train_seed_31,651086,250,251,128,0.5099601593625498,True,1,123,1.8794586833236453,0.0,0.16142158919299873,0.6162159617454576,0.8103363777488537,250,250,1.0,-393.25844851543104,-3.552713678800501e-14,True,False,250,250,1.0,29.783387510726996,54.66035759964304,False,False
ood_compound,P0_inloop_reference_train_seed_31,651087,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,220,0.88,-254.70136797628714,-7.105427357601002e-14,True,False,250,220,0.88,7.391212563914522,20.320269359872903,False,False
ood_compound,P0_inloop_reference_train_seed_31,651088,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,247,0.988,-350.71040731628835,-2.842170943040401e-14,True,False,250,247,0.988,6.1252042895950884,26.584253280196318,False,False
ood_compound,P0_inloop_reference_train_seed_31,651089,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,59,0.236,-272.29266963121734,-3.552713678800501e-14,True,False,250,59,0.236,2.917426530037452,20.10512243962656,False,False
ood_compound,P0_inloop_reference_train_seed_31,651090,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-439.81493850710683,-2.842170943040401e-14,True,False,250,250,1.0,17.237077657349555,30.653460851166386,False,False
ood_compound,P0_inloop_reference_train_seed_31,651091,250,251,23,0.09163346613545817,True,4,140,0.061245348323041515,1.7036662432989669,0.00357261254980998,0.24338089189985235,0.0179345150000461,250,241,0.964,-435.56805587325755,-8.526512829121202e-14,True,False,250,241,0.964,13.763069916249593,32.78827463125179,False,False
ood_compound,P0_inloop_reference_train_seed_31,651092,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,219,0.876,-381.21112727698835,-1.4210854715202004e-14,True,False,250,219,0.876,4.474920990664767,26.871571746091316,False,False
ood_compound,P0_inloop_reference_train_seed_31,651093,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,248,0.992,-222.51278342196372,-7.815970093361102e-14,True,False,250,248,0.992,8.172619135284116,15.602047528377064,False,False
ood_compound,P0_inloop_reference_train_seed_31,651094,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,54,0.216,-342.45739416264337,-2.1316282072803006e-14,True,False,250,54,0.216,3.53700958972258,26.648817215696173,False,False
ood_compound,P0_inloop_reference_train_seed_31,651095,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,238,0.952,-386.73825778263136,-8.526512829121202e-14,True,False,250,238,0.952,9.740521958634742,29.722681884015135,False,False
ood_compound,P0_inloop_reference_train_seed_31,651096,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,233,0.932,-311.41177845251786,-5.684341886080802e-14,True,False,250,233,0.932,10.377810046681503,29.63232334047894,False,False
ood_compound,P0_inloop_reference_train_seed_31,651097,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,249,0.996,-435.09498215192224,-2.1316282072803006e-14,True,False,250,249,0.996,4.732424644126822,31.58466998776351,False,False
ood_compound,P0_inloop_reference_train_seed_31,651098,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-330.61065525261824,-7.815970093361102e-14,True,False,250,250,1.0,17.69924882482052,23.398755682568595,False,False
ood_compound,P0_inloop_reference_train_seed_31,651099,55,56,3,0.05357142857142857,True,1,53,0.0,3.3785596093353263,0.015490068225972431,0.4826513727621895,0.017348876413089125,56,56,1.0,-421.95525422738507,-2.1316282072803006e-14,True,True,55,55,0.9821428571428571,21.9118192457154,32.394326815505835,False,False
motor_fault,P0_inloop_reference_train_seed_31,652000,250,251,2,0.00796812749003984,True,1,41,0.0,0.2822179315226663,0.0003136780353116324,0.04031684736038099,0.0015746637372643945,250,236,0.944,-117.48422368619471,-5.684341886080802e-14,True,False,250,236,0.944,6.261035100390865,8.629484049506825,True,False
motor_fault,P0_inloop_reference_train_seed_31,652001,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,180,0.72,-450.72075297096444,-7.105427357601002e-14,True,False,250,180,0.72,12.63370809478812,36.55790509150494,True,False
motor_fault,P0_inloop_reference_train_seed_31,652002,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-116.79747359526996,-4.263256414560601e-14,True,False,250,250,1.0,5.399849599972324,10.744887940417515,True,False
motor_fault,P0_inloop_reference_train_seed_31,652003,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,40,0.16,-341.8085650146651,-1.4210854715202004e-14,True,False,250,40,0.16,2.592417376253191,28.373170448588027,True,False
motor_fault,P0_inloop_reference_train_seed_31,652004,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,85,0.34,-369.0097251820798,-2.842170943040401e-14,True,False,250,85,0.34,2.544192135995341,29.08779321688293,True,False
motor_fault,P0_inloop_reference_train_seed_31,652005,45,46,5,0.10869565217391304,True,1,41,0.0,3.5454763697083855,0.03452613543301154,0.5064966242440552,0.03176404459837062,46,46,1.0,-335.4040155949989,-4.263256414560601e-14,True,True,45,45,0.9782608695652174,19.461859178443184,41.76129861980822,True,False
motor_fault,P0_inloop_reference_train_seed_31,652006,50,51,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,50,20,0.4,-108.69082844876758,-1.7763568394002505e-14,True,False,50,20,0.4,2.134748153289349,7.638118843378767,True,True
motor_fault,P0_inloop_reference_train_seed_31,652007,53,54,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,53,14,0.2641509433962264,-335.5774170607754,-2.1316282072803006e-14,True,False,53,14,0.2641509433962264,3.767477451315552,23.454952971239834,True,True
motor_fault,P0_inloop_reference_train_seed_31,652008,250,251,5,0.0199203187250996,True,1,34,0.0,2.261896172439089,0.004220811125591325,0.32312802463415546,0.021188471850468453,250,175,0.7,-457.37344845177574,-2.842170943040401e-14,True,False,250,175,0.7,6.150041417333772,39.933652815438364,True,False
motor_fault,P0_inloop_reference_train_seed_31,652009,250,251,157,0.6254980079681275,True,1,94,0.7499312691110736,0.0,0.13565819210677574,0.2458791046265815,0.6810041243760142,250,59,0.236,-301.18502234985095,-4.263256414560601e-14,True,False,250,59,0.236,3.104860040037094,21.463836551054907,True,False
motor_fault,P0_inloop_reference_train_seed_31,652010,250,251,148,0.5896414342629482,True,1,103,0.72658852654593,0.0,0.10015631965232023,0.23822574640850164,0.5027847246546476,250,90,0.36,-449.636558754083,-3.552713678800501e-14,True,False,250,90,0.36,4.930193707534338,31.33554743963598,True,False
motor_fault,P0_inloop_reference_train_seed_31,652011,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,44,0.176,-378.41403811446514,-1.4210854715202004e-14,True,False,250,44,0.176,1.1804255084359019,27.35692532153264,True,False
motor_fault,P0_inloop_reference_train_seed_31,652012,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,203,0.812,-459.06132083362127,-8.526512829121202e-14,True,False,250,203,0.812,13.89421729634011,38.673318361900485,True,False
motor_fault,P0_inloop_reference_train_seed_31,652013,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,23,0.092,-256.82851101686543,-2.4868995751603507e-14,True,False,250,23,0.092,1.209186865011441,19.48526433305119,True,False
motor_fault,P0_inloop_reference_train_seed_31,652014,102,103,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,102,46,0.45098039215686275,-473.4550416019064,-5.684341886080802e-14,True,False,102,46,0.45098039215686275,6.54607917265379,33.258903395085106,True,True
motor_fault,P0_inloop_reference_train_seed_31,652015,109,110,4,0.03636363636363636,True,1,52,0.0,1.3517089878948436,0.004385795134388707,0.19310128398497772,0.009648749295655156,109,47,0.43119266055045874,-332.11038644906057,-2.842170943040401e-14,True,False,109,47,0.43119266055045874,3.9157332301386036,28.24791794334364,True,True
motor_fault,P0_inloop_reference_train_seed_31,652016,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,29,0.116,-150.34217385752146,-4.263256414560601e-14,True,False,250,29,0.116,0.9331626203078983,11.222873089678147,True,False
motor_fault,P0_inloop_reference_train_seed_31,652017,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,173,0.692,-477.4888428344569,-9.237055564881302e-14,True,False,250,173,0.692,11.65811754866354,37.23767409506307,True,False
motor_fault,P0_inloop_reference_train_seed_31,652018,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,48,0.192,-357.76360732286196,-5.684341886080802e-14,True,False,250,48,0.192,3.2879044423139567,25.412887123818994,True,False
motor_fault,P0_inloop_reference_train_seed_31,652019,47,48,5,0.10416666666666667,True,2,37,0.0,1.8652622951954072,0.009227075028829293,0.2664660421707725,0.00885799202767612,48,48,1.0,-381.477594532779,-8.526512829121202e-14,True,True,47,47,0.9791666666666666,18.01962537166651,28.779148530166978,True,False
motor_fault,P0_inloop_reference_train_seed_31,652020,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,86,0.344,-77.15539064742141,-5.684341886080802e-14,True,False,250,86,0.344,0.9285020158164832,5.657357545839369,True,False
motor_fault,P0_inloop_reference_train_seed_31,652021,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,178,0.712,-86.43303303020633,-4.263256414560601e-14,True,False,250,178,0.712,3.1223365770742113,8.222592023888414,True,False
motor_fault,P0_inloop_reference_train_seed_31,652022,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,72,0.288,-326.151044982327,-3.552713678800501e-14,True,False,250,72,0.288,3.8738748267482817,29.739301713606434,True,False
motor_fault,P0_inloop_reference_train_seed_31,652023,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,200,0.8,-204.8044431626575,-4.263256414560601e-14,True,False,250,200,0.8,4.608842383388044,17.814553115889776,True,False
motor_fault,P0_inloop_reference_train_seed_31,652024,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,51,0.204,-274.28752400663734,-2.842170943040401e-14,True,False,250,51,0.204,1.097275449296807,19.548034441462153,True,False
motor_fault,P0_inloop_reference_train_seed_31,652025,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,224,0.896,-452.1629030994621,-2.842170943040401e-14,True,False,250,224,0.896,6.407257355294316,42.56158935226743,True,False
motor_fault,P0_inloop_reference_train_seed_31,652026,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,20,0.08,-81.19764367629513,-3.907985046680551e-14,True,False,250,20,0.08,0.3056366429018777,6.09579479235057,True,False
motor_fault,P0_inloop_reference_train_seed_31,652027,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,38,0.152,-353.6238338580521,-2.842170943040401e-14,True,False,250,38,0.152,2.2791334755484103,26.31244643744141,True,False
motor_fault,P0_inloop_reference_train_seed_31,652028,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,224,0.896,-337.42264778664185,-9.947598300641403e-14,True,False,250,224,0.896,4.210926434409459,23.71998588112382,True,False
motor_fault,P0_inloop_reference_train_seed_31,652029,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,48,0.192,-337.11802112740634,-6.394884621840902e-14,True,False,250,48,0.192,2.8773374592181558,30.021929608311034,True,False
motor_fault,P0_inloop_reference_train_seed_31,652030,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,95,0.38,-86.61003566715917,-2.842170943040401e-14,True,False,250,95,0.38,1.1276525006192488,8.018893879051289,True,False
motor_fault,P0_inloop_reference_train_seed_31,652031,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,16,0.064,-257.300010193188,-1.4210854715202004e-14,True,False,250,16,0.064,1.2994550238870404,27.115608561551984,True,False
motor_fault,P0_inloop_reference_train_seed_31,652032,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,25,0.1,-216.73456649119439,-2.842170943040401e-14,True,False,250,25,0.1,0.7619027311373809,15.084231863858221,True,False
motor_fault,P0_inloop_reference_train_seed_31,652033,88,89,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,88,65,0.7386363636363636,-334.25283610134426,-2.842170943040401e-14,True,False,88,65,0.7386363636363636,5.957536422945517,29.044826926277345,True,True
motor_fault,P0_inloop_reference_train_seed_31,652034,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,78,0.312,-137.8026524063159,-4.263256414560601e-14,True,False,250,78,0.312,2.0604566197707403,11.855086881239064,True,False
motor_fault,P0_inloop_reference_train_seed_31,652035,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,246,0.984,-278.28963481510823,-7.105427357601002e-14,True,False,250,246,0.984,14.572627742261236,33.50069866836402,True,False
motor_fault,P0_inloop_reference_train_seed_31,652036,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,30,0.12,-447.64518227944114,-2.842170943040401e-14,True,False,250,30,0.12,2.4806184214483453,31.583477049750233,True,False
motor_fault,P0_inloop_reference_train_seed_31,652037,250,251,4,0.01593625498007968,True,2,46,0.0,0.8735217782228251,0.001307647221677031,0.12478882546040349,0.006564389052818696,250,226,0.904,-458.44309909804883,-6.394884621840902e-14,True,False,250,226,0.904,6.106004539093861,41.367346821631735,True,False
motor_fault,P0_inloop_reference_train_seed_31,652038,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,239,0.956,-119.90333665837682,-4.263256414560601e-14,True,False,250,239,0.956,5.212922345815484,8.359274725132085,True,False
motor_fault,P0_inloop_reference_train_seed_31,652039,50,51,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,50,17,0.34,-130.70729640979408,-2.1316282072803006e-14,True,False,50,17,0.34,1.5965753443311093,9.280368962387215,True,True
motor_fault,P0_inloop_reference_train_seed_31,652040,74,75,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,74,13,0.17567567567567569,-63.976342872039055,-2.1316282072803006e-14,True,False,74,13,0.17567567567567569,0.6222619320873396,4.766329954023982,True,True
motor_fault,P0_inloop_reference_train_seed_31,652041,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,36,0.144,-258.9014241576184,-7.105427357601002e-14,True,False,250,36,0.144,2.139028081845525,21.926471795707677,True,False
motor_fault,P0_inloop_reference_train_seed_31,652042,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,17,0.068,-327.54038240396386,-8.526512829121202e-14,True,False,250,17,0.068,0.9897798088101957,23.773114540289342,True,False
