episode,step,reward,success,final_distance
1,57,-20.531971833891546,1,0.027466890851964743
2,307,-170.99708762161907,0,0.5675773027308482
3,557,-186.35344073201878,0,0.10335740355252915
4,616,-78.61657365176694,1,0.034552745925129975
5,866,-302.1611399198326,0,0.5204897669287604
6,928,-106.81580077808705,1,0.030913791495056357
7,1178,-217.2837225827081,0,0.38989359044038757
8,1428,-68.8546402983302,0,0.06063001045658401
9,1480,-41.41060204194215,1,0.04074653727972594
10,1730,-215.24929843474885,0,0.42390567689463027
11,1980,-171.3979348533917,0,0.4271887277857509
12,2230,-228.13966752177078,0,0.45234725287378746
13,2480,-245.46150723753777,0,0.7828132536958671
14,2730,-172.23804252209723,0,0.46944412704523447
15,2980,-139.90385795234454,0,0.38300184518633135
16,3045,-32.33438898277811,1,0.016731792417244047
17,3295,-106.18114792407245,0,0.22610388719792193
18,3545,-246.23556004003808,0,0.513778121718592
19,3795,-189.9022951274004,0,0.1508233736839671
20,4045,-217.1248279425002,0,0.2083342041946328
21,4161,-135.5313096544706,1,0.04238529347757638
22,4411,-186.8579229108851,0,0.602799218877069
23,4510,-42.58636324341942,1,0.01591187005171128
24,4578,-32.90977330132031,1,0.02867324679538458
25,4828,-186.6728095499045,0,0.39255933377246555
26,5078,-104.07507645640186,0,0.11444960983174648
27,5328,-147.62433620977146,0,0.5275769944320248
28,5578,-184.0127104451951,0,0.8182933069517895
29,5828,-171.46854535692017,0,0.3247307352407511
30,6078,-69.92135325188637,0,0.20086834384335678
31,6328,-193.50426551011523,0,0.276863600263771
32,6578,-202.47215177706076,0,0.22190151150317391
33,6645,-68.77401886604717,1,0.038454286067645435
34,6895,-225.74115418339505,0,0.6007422367932517
35,7145,-190.03889893673755,0,0.46875389164634507
36,7395,-224.19911235030347,0,0.6869488805091425
37,7437,-32.258068226663625,1,0.04127133222656676
38,7687,-177.8836322012763,0,0.13794054111223616
39,7937,-116.51337887635265,0,0.3558930211594348
40,8187,-220.57442615995186,0,0.30806136981990406
41,8268,-85.57794804729171,1,0.027805078143837054
42,8518,-103.58081087442439,0,0.16424532007640466
43,8768,-83.73482773980582,0,0.09270761280464473
44,8920,-96.47891922920299,1,0.047343809876003194
45,9170,-128.35769536432593,0,0.5656600158739087
46,9420,-174.5178556915759,0,0.18224826106381756
47,9670,-167.11004706619033,0,0.3622330202083146
48,9920,-180.2924298875237,0,0.10225337154845879
49,10170,-201.47280750784634,0,0.2307168785775064
50,10420,-163.81479954305513,0,0.33683804011089213
51,10670,-103.64856422276978,0,0.15075732795411487
52,10920,-200.48900269504963,0,0.4807238528746306
53,11170,-140.28525958851495,0,0.11967835838960292
54,11420,-75.4604221598093,0,0.1388907616414154
55,11670,-166.56208022948894,0,0.12799026356232962
56,11920,-67.09496482954418,0,0.07104796868248515
57,11958,-29.44092998295754,1,0.04025908549491603
58,12208,-101.5998904292385,0,0.24261114331388556
59,12458,-125.44388027499905,0,0.1347958442518574
60,12708,-150.98050745934825,0,0.07487916595618296
61,12958,-113.02538654969847,0,0.19958580452404287
62,13208,-177.12560287277563,0,0.15935399008655957
63,13458,-144.83847386403224,0,0.14769401252716435
64,13708,-55.816299520953514,0,0.1304621392486019
65,13958,-53.98350431525283,0,0.07636139899058583
66,14208,-120.2459181686889,0,0.11181541215326526
67,14458,-118.75772618706237,0,0.24980781098589266
68,14708,-189.64614097509897,0,0.31825010979470114
69,14958,-70.20017869311077,0,0.0826173715526228
70,15208,-80.51087230613776,0,0.15128027657186302
71,15318,-76.76043340139057,1,0.048945371388722236
72,15568,-100.4450681905343,0,0.2646221061900146
73,15818,-161.9972649172049,0,0.09539654809418097
74,16068,-62.91305381683456,0,0.24004557526723555
75,16318,-114.77091865194936,0,0.09580233056755429
76,16568,-110.87812936726283,0,0.10348343955809344
77,16818,-95.17203642955415,0,0.05932541688368449
78,17068,-646.8429424657443,0,1.3754495014623842
79,17215,-47.81723562585764,1,0.0328701468795884
80,17384,-64.77591239660278,1,0.04940825478347874
81,17506,-70.61839248347385,1,0.0432246738820928
82,17756,-101.40211349312976,0,0.12815470465976006
83,18006,-176.71332719606738,0,0.2765940641202674
84,18256,-132.24162011725144,0,0.11148981501655258
85,18506,-104.42281645920704,0,0.2990769887031123
86,18756,-112.97277850151997,0,0.15577458192557922
87,19006,-97.45609853308314,0,0.2010341692342075
88,19256,-98.20076243761937,0,0.16675297547374116
89,19506,-62.58838627775142,0,0.0781353908723295
90,19554,-69.3234452838496,1,0.043094721795630515
91,19613,-57.55054045941956,1,0.04802237464564358
92,19863,-171.68962262389357,0,0.18437540967773777
93,20113,-85.74642278534053,0,0.3499220036178877
94,20313,-78.74611997572744,1,0.03632495297931259
95,20563,-207.21370701015255,0,0.22071399643682899
96,20813,-131.48505220755325,0,0.17987027831880448
97,21063,-77.5659549997423,0,0.09256452167847651
98,21189,-43.36447098608983,1,0.04649989992511955
99,21439,-104.36164196395838,0,0.21317974381271293
100,21504,-72.42154652016977,1,0.0487118163791988
101,21754,-87.73464713369845,0,0.10793991421960067
102,22004,-104.6418569707489,0,0.26366234597233756
103,22069,-73.5836206706522,1,0.046830566357618786
104,22319,-156.46791176976453,0,0.12908091353217538
105,22421,-61.30060161553198,1,0.04486719990928719
106,22671,-108.53444215628919,0,0.2179263651087703
107,22921,-60.77820252189028,0,0.19516891081323204
108,22990,-66.06141900763305,1,0.0309287846693026
109,23075,-101.57594182421184,1,0.046175248001815127
110,23325,-133.1173358328029,0,0.13975837829840534
111,23381,-48.25245250871277,1,0.0242465724708379
112,23631,-161.39416156712355,0,0.09617011346703638
113,23723,-37.4689501875723,1,0.009610030308557322
114,23973,-219.55689860870004,0,0.4757239943197759
115,24143,-85.10764370733578,1,0.01843682554032093
116,24196,-73.08491983827588,1,0.048860663304395015
117,24446,-199.67791912657069,0,0.16190922831747703
