episode,step,reward,success,final_distance
1,250,-135.79996153784123,0,0.19127180153824283
2,500,-132.74734693551224,0,0.2950654034111793
3,750,-338.7343915832695,0,0.8919796600594443
4,830,-61.76209903486542,1,0.048384639376943456
5,1080,-162.02576477787304,0,0.32573877347848273
6,1197,-84.26044746853901,1,0.042950919044776985
7,1447,-162.12668771748505,0,0.6815224922037613
8,1697,-140.52273841708265,0,0.23902796891993358
9,1947,-281.42880668769845,0,0.6276584938350446
10,2052,-32.32691559788577,1,0.046360513402823024
11,2302,-232.52126904446254,0,0.43090340327684007
12,2362,-60.94531573870139,1,0.024794811113286536
13,2612,-114.33801046767812,0,0.16728351300196492
14,2862,-224.1640117213951,0,0.6409403392435264
15,3112,-126.71801910104985,0,0.2218950452467489
16,3362,-218.87155826577728,0,0.5986463025473944
17,3612,-141.04351198096074,0,0.09752039748744708
18,3699,-80.26518990098381,1,0.02494849644978769
19,3949,-99.71240846518451,0,0.22367944852812272
20,4013,-31.82355231692661,1,0.038531662861875864
21,4263,-196.5466859056786,0,0.2222457584420843
22,4340,-32.68523546535515,1,0.039714981597069085
23,4590,-181.6585355621836,0,0.23503576644734073
24,4840,-162.21470887983696,0,0.137717784512359
25,5090,-198.19286889919246,0,0.7227956985779296
26,5340,-176.27825598102,0,0.21003841407217008
27,5590,-122.21879915136977,0,0.326711262524242
28,5840,-143.38028348586664,0,0.2185345590278116
29,5932,-44.047590672107034,1,0.023653978012252247
30,6182,-62.931717546557614,0,0.11650451215462208
31,6432,-233.30613339383527,0,0.5064416937866728
32,6682,-195.67161360469646,0,0.19786287403014632
33,6932,-163.34759765612597,0,0.27512517433800776
34,7182,-189.05214594060317,0,0.4447451019751281
35,7262,-116.75672548221705,1,0.02188536054926658
36,7378,-80.11799458627345,1,0.020943132056068795
37,7493,-95.90702411801996,1,0.021657740477206172
38,7743,-247.27921896325645,0,0.5548849147274676
39,7837,-92.73233578887391,1,0.038762134548067026
40,8087,-244.26161459331485,0,0.5768171538869332
41,8231,-122.78995948485128,1,0.04826043050129585
42,8481,-223.24793478091652,0,0.26424012808718206
43,8731,-165.04791873935534,0,0.10091997544031739
44,8981,-142.3019740515238,0,0.25350996482039084
45,9231,-112.48146319677406,0,0.23630360540941836
46,9481,-95.76194278467032,0,0.2895786366375171
47,9578,-43.39948431190374,1,0.012669925376777585
48,9828,-119.83723820717131,0,0.2150023806401481
49,9949,-145.8730985438024,1,0.04581510185853133
50,10199,-153.80336925879004,0,0.19360486697032547
51,10449,-147.6328302549963,0,0.20671380340497122
52,10699,-77.2620356335232,0,0.08273523261604837
53,10949,-112.51504114873424,0,0.37439124750970976
54,11173,-119.43603796051363,1,0.04571229286947325
55,11249,-82.78754579473265,1,0.048650912880603636
56,11499,-120.2863218299329,0,0.34240351938517405
57,11749,-123.91149023850822,0,0.37555547312201515
58,11896,-157.5893985949408,1,0.048957275545410135
59,12146,-115.80470481071171,0,0.28551385751700836
60,12396,-219.0019205807222,0,0.3615683065689939
61,12646,-116.3887457084223,0,0.32347966743009965
62,12896,-154.21474625851548,0,0.34927757711210977
63,13146,-115.4546077241481,0,0.2679634227168686
64,13396,-204.42117393785972,0,0.19821320571468745
65,13646,-307.41208137941095,0,0.5437186049248841
66,13896,-102.62524884798746,0,0.20043721907817244
67,14146,-136.17720204160193,0,0.22230590463311437
68,14396,-160.7681285961285,0,0.3886519716442868
69,14646,-274.97194065587854,0,0.639729295299672
70,14896,-204.63117469247558,0,0.5292208956735261
71,15146,-208.4059014794117,0,0.20361780705728533
72,15396,-222.78387065748868,0,0.2551653164027983
73,15472,-106.80067419567442,1,0.007597683163377783
74,15722,-134.12626287959307,0,0.14300407749061073
75,15972,-91.3800852074558,0,0.16160601447610493
76,16222,-128.80734121893576,0,0.11614596307674616
77,16270,-28.160920279208867,1,0.03818303487462389
78,16435,-74.38984986942747,1,0.04671428847405817
79,16685,-166.28731348724904,0,0.12490036870871885
80,16935,-173.66893470941991,0,0.41455755192720023
81,17031,-126.29454316777479,1,0.04644639218206994
82,17281,-155.23694735486143,0,0.10576240955543197
83,17531,-122.50647807804752,0,0.28174894546464574
84,17781,-149.88046837084013,0,0.3304306832214778
85,18031,-107.12239045991527,0,0.29597081553985727
86,18281,-167.58416889536758,0,0.10551893984591787
87,18531,-112.39506624460098,0,0.4524154123834718
88,18626,-77.6703242506913,1,0.04899104741345393
89,18876,-247.74108748745653,0,0.4405621870287507
90,18971,-76.32699196417798,1,0.04746610887463257
91,19221,-174.39504628976246,0,0.5836446162366168
92,19471,-120.49324307750675,0,0.11671107590330779
93,19628,-142.15639271361437,1,0.04923736678579582
94,19878,-191.58802245754623,0,0.27292138625556317
95,19914,-62.9720143426276,1,0.03848098110317073
96,19974,-23.780805697751084,1,0.049352963943881945
97,20224,-103.55403233666419,0,0.316284310797075
98,20474,-111.05984721382842,0,0.3112681937007384
99,20554,-84.82044681760624,1,0.04894734082981104
100,20804,-93.18713016358046,0,0.30418318038047387
101,21054,-311.9943239256058,0,1.232616346116787
102,21304,-97.4631156075263,0,0.3037209284853184
103,21554,-237.17544923992432,0,0.11235293370592508
104,21804,-132.95901392413896,0,0.21587748675680707
105,22054,-217.61898426937722,0,0.8586980007934989
106,22136,-88.38025960702208,1,0.0355492653737935
107,22386,-65.84882634532251,0,0.06676622741743969
108,22636,-156.210911160879,0,0.2266793205806505
109,22886,-166.39056826471273,0,0.35098038902427053
110,23049,-131.90647665774193,1,0.042869599925784686
111,23299,-135.7502366886573,0,0.20355669137149554
112,23549,-143.1650842539195,0,0.12279437689843037
113,23629,-12.94271416649208,1,0.02216163251924363
114,23879,-92.09892424187738,0,0.2437752247566058
115,23972,-78.04166486132544,1,0.04387958583995227
116,24222,-174.0157355782134,0,0.21891214972466874
117,24472,-206.45554711388726,0,0.17392389027328006
118,24722,-106.98672128526535,0,0.21196584813003302
119,24765,-20.03130425680589,1,0.0411436394997918
120,25015,-87.8937322391502,0,0.1305525927292686
121,25038,-5.370976470182459,1,0.04334562695872681
122,25288,-50.543606224088656,0,0.08853006246374492
123,25538,-269.49124891973656,0,1.088387053297287
124,25788,-125.78351972921953,0,0.31353800948591776
125,26038,-189.63122616832598,0,0.2699660933019678
126,26288,-106.80702624107234,0,0.1293649505786051
127,26538,-92.11808210177,0,0.2250931405085193
128,26788,-185.7771759513703,0,0.6209216367817626
129,26891,-74.4772095513485,1,0.011237388600975933
130,27024,-89.10607908566533,1,0.0481556229460897
131,27274,-175.90329445136237,0,0.30148378958542543
132,27340,-32.727435409496955,1,0.04987974568327958
133,27590,-82.95124868641355,0,0.12486259056658898
134,27679,-69.63347657680866,1,0.04835134285891862
135,27929,-59.767369327753094,0,0.076267879936965
136,28021,-68.32575317583982,1,0.02403415953856195
137,28271,-154.28460185932613,0,0.508306565579045
138,28316,-26.79098470283479,1,0.047004754158205396
139,28508,-114.34917330714306,1,0.045347162326745835
140,28758,-97.093989241544,0,0.12251412920022606
141,29008,-215.3799327506882,0,0.408015341814474
142,29093,-34.10865598902165,1,0.0492781718682965
143,29343,-194.65028815970027,0,0.06568259237073784
144,29593,-100.03173178557252,0,0.13682383696699243
145,29747,-77.03966055746369,1,0.04989440958228047
146,29778,-12.370455523710213,1,0.04982026930015022
147,30028,-85.6526441275429,0,0.13929619386038555
148,30278,-83.07256084291701,0,0.2988774989697025
149,30335,-57.30786536344371,1,0.049630602309771316
150,30585,-91.61843371650258,0,0.3682254064391298
151,30835,-168.698448188002,0,0.3664870718017474
152,31085,-181.77028991834393,0,0.5563993106675035
153,31151,-63.46733294538839,1,0.0324680247858499
154,31234,-119.83202907688599,1,0.046454338833669034
155,31303,-63.60974277426351,1,0.043200185524095235
156,31553,-200.44109249042873,0,0.41432292335460347
