episode,step,safety_infeasible,command_attempts,safety_certified_steps,safety_intervention_steps,safety_correction_sum,safety_correction_max
478,100552,0,250,250,33,234.0377756667766,12.121466618257651
479,100802,0,250,250,16,84.55977336104726,7.67926246293057
480,101052,0,250,250,28,422.2133681132213,24.248806821926248
481,101302,0,250,250,228,703.0275772358926,26.506129805399315
482,101552,0,250,250,51,371.7339225292365,15.966527140640723
483,101619,0,67,67,33,117.79855859142732,5.993721421252133
484,101869,0,250,250,21,478.9442106307,31.36783329426698
485,101971,0,102,102,33,226.31655202608306,26.677700850562367
486,102221,0,250,250,54,127.45099333393998,5.683728948493189
487,102471,0,250,250,22,185.91375868453517,15.300787764159402
488,102612,0,141,141,28,313.2034887010844,19.514876326622296
489,102651,0,39,39,7,38.318805865945,7.70950170830356
490,102901,0,250,250,47,166.61082080446332,22.41294929741522
491,103151,0,250,250,37,343.7924441788086,29.5017892599624
492,103401,0,250,250,29,309.4815057876822,16.197628952097926
493,103651,0,250,250,23,137.25687020460836,9.863197975445162
494,103901,0,250,250,26,86.54636964041941,8.60001638556538
495,104151,0,250,250,54,1238.915072102488,28.786583956219424
496,104401,0,250,250,246,2382.2554948881984,33.4219549774161
497,104469,0,68,68,35,57.422643548113896,4.123628252710376
498,104719,0,250,250,16,25.28406140949842,3.1109590124860196
499,104969,0,250,250,29,285.45056599422685,15.892780969321434
500,105219,0,250,250,238,2533.877137333545,30.569523518808477
501,105469,0,250,250,242,2441.575499591467,24.83308525025158
502,105523,0,54,54,27,157.61701349670386,9.734055688981378
503,105773,0,250,250,36,697.0986606685987,27.310884236441968
504,105842,1,69,68,68,1480.8083636534243,29.239225189111462
505,106092,0,250,250,243,1079.9111886116636,24.27858033778909
506,106342,0,250,250,214,493.65580202125835,16.201130114505425
507,106392,0,50,50,10,14.268148094896384,4.224010184377697
508,106642,0,250,250,21,83.56184475251516,8.186081398197778
509,106892,0,250,250,228,1461.2090845547993,24.404821921263554
510,107142,0,250,250,125,1284.7984368854236,30.382987269245586
511,107392,0,250,250,155,333.57347467244136,6.0012750814132305
512,107642,0,250,250,35,113.00078223604912,5.940536711681222
513,107861,0,219,219,36,401.68088141146427,26.35600892467548
514,107979,0,118,118,23,108.52983469333667,8.76428763743029
515,108229,0,250,250,15,313.1484322982017,30.520406743505344
516,108296,0,67,67,47,221.85829442388268,25.195378931806392
517,108546,0,250,250,20,308.9978652586788,23.969130866452435
518,108703,0,157,157,19,384.5570606086789,29.30769076113948
519,108953,0,250,250,228,3360.64156770986,43.93026657720209
520,109023,0,70,70,25,616.2267505250203,31.19135756668695
521,109074,0,51,51,22,187.47193734322477,14.233254076523355
522,109324,0,250,250,23,455.89835138151204,28.871531230545788
523,109373,0,49,49,6,9.297931728604386,3.924321311414164
524,109623,0,250,250,26,67.91177759711155,7.175047612539523
525,109686,0,63,63,39,345.3281841848422,24.126080994427284
526,109936,0,250,250,78,1065.0906793672302,25.383793808443322
527,110186,0,250,250,85,1369.500399968504,34.5493926408317
528,110436,0,250,250,8,33.686513655557285,9.81728302884152
529,110686,0,250,250,250,2372.5438116172995,27.66635088506601
530,110936,0,250,250,56,136.82038167250926,6.752521350016339
531,110996,1,60,59,58,1206.7814749694821,30.414824627837103
532,111034,0,38,38,12,85.47464342101246,12.725085964844743
533,111284,0,250,250,85,2233.719255937701,31.588622786620178
534,111534,0,250,250,37,130.1460468923618,9.803433768445442
535,111602,0,68,68,48,761.9973624065165,32.5966182653754
536,111852,0,250,250,42,705.6024425016554,28.72546738034324
537,112102,0,250,250,247,3350.991075742044,33.87372338142384
538,112202,0,100,100,22,217.07015141487827,16.22574986634743
539,112452,0,250,250,232,1234.0617870628273,26.20577677754035
540,112515,0,63,63,16,255.34026637026554,25.450446187265072
541,112765,0,250,250,9,34.805443241033366,6.006281258914426
542,113015,0,250,250,32,66.23176124511326,4.3979644419359785
543,113265,0,250,250,57,873.2282512418446,22.904809556332175
544,113320,0,55,55,20,375.44778449455526,26.767992759021734
545,113570,0,250,250,10,25.48020466536164,3.6817875754933844
546,113820,0,250,250,39,225.23875894951422,18.71147970101189
547,114070,0,250,250,242,1597.3896887241883,27.117008706260485
548,114317,0,247,247,41,545.7066616183427,20.89384910177422
549,114567,0,250,250,76,821.3262529132077,22.741706373884774
550,114817,0,250,250,246,2078.727424170351,23.07346751389918
551,115067,0,250,250,8,22.788110228762026,4.00782926295172
552,115232,0,165,165,43,320.28556672660324,26.777270836997562
553,115333,0,101,101,57,1105.0688621349998,31.585780242235778
554,115583,0,250,250,24,140.65915800920826,13.750529767016875
555,115833,0,250,250,54,1192.6763924612615,30.933138712605828
556,116083,0,250,250,25,136.9101483813663,8.156965651376698
557,116130,0,47,47,20,57.845010915367396,4.11685779879318
558,116380,0,250,250,59,667.9104716854658,23.044830437676183
559,116630,0,250,250,36,140.64723408315575,9.02907448453467
560,116880,0,250,250,100,859.2837516796304,38.18427333985334
561,117130,0,250,250,91,1362.0018354211393,31.50322193525395
562,117380,0,250,250,141,425.08133711792635,23.656733526148404
563,117630,0,250,250,163,427.8078581844628,19.14813403912131
564,117880,0,250,250,22,450.1763673482143,32.710133256045964
565,117939,1,59,58,52,1081.3929593064795,29.469562917525923
566,118040,0,101,101,47,336.7479789848623,25.67156065551881
567,118290,0,250,250,12,26.444471592156916,5.406900979740631
568,118387,0,97,97,25,113.16794004892053,8.13363316542305
569,118637,0,250,250,36,295.13051887602415,21.864310923397543
570,118887,0,250,250,2,3.7354778963725375,3.0380444984399158
571,119137,0,250,250,37,259.8174060091872,10.196475583702028
572,119387,0,250,250,7,20.052627038789815,6.491872692185664
573,119559,0,172,172,93,1574.312370867521,33.74579603858164
574,119809,0,250,250,51,166.1449577528905,12.74817344611829
575,119846,0,37,37,10,22.799732232037076,5.109408805160045
576,119968,0,122,122,27,561.8751244785641,31.464126646036544
577,120218,0,250,250,108,367.25064834143524,23.80332252519613
578,120292,0,74,74,36,623.5329181224631,29.99689209294203
579,120542,0,250,250,14,108.06012540516971,13.283021881054557
580,120792,0,250,250,128,1290.5600021846649,33.38710896526418
581,121042,0,250,250,24,432.711053989396,26.695421647537135
582,121292,0,250,250,60,1391.6554410034084,31.37250364616163
583,121397,0,105,105,47,592.5264527191136,22.753226148336942
584,121477,0,80,80,17,244.8542362700664,23.374889170328483
585,121727,0,250,250,24,588.885921722083,31.242317843312694
586,121901,0,174,174,45,117.80961465411276,6.160369365301743
587,122151,0,250,250,23,96.07139306338932,10.067085538993638
588,122192,1,41,40,37,704.4988639038297,31.025451878441974
589,122442,0,250,250,109,209.6581661297295,5.530553492289565
590,122692,0,250,250,77,1239.3522670757118,31.757337220539178
591,122942,0,250,250,133,472.04588347811375,19.817596526470435
592,123192,0,250,250,12,33.06099450790228,5.598448567035833
593,123442,0,250,250,139,675.4302978862031,26.01157057997608
594,123692,0,250,250,248,1288.3631571626775,8.235846387424052
595,123729,0,37,37,9,25.192987277847777,4.755576421120247
596,123846,0,117,117,24,463.31901686435646,25.687447908928714
597,124096,0,250,250,53,359.67755975166295,12.015012556106125
598,124346,0,250,250,42,840.9883207592524,28.308044160953642
599,124596,0,250,250,81,114.54533897648935,3.6319417835067838
600,124656,0,60,60,15,229.82023741675135,24.055608295487545
601,124906,0,250,250,47,314.90962479742376,22.294515740107727
602,125156,0,250,250,67,675.968075272398,15.079724797603287
603,125406,0,250,250,17,324.7430960474507,32.57476119724429
604,125656,0,250,250,23,483.9735048467458,30.213903999533155
605,125906,0,250,250,23,206.11051144890683,28.442271558720368
606,126091,0,185,185,60,422.5277666596208,16.91266031101194
607,126341,0,250,250,142,861.7909925853882,25.439688150893986
608,126591,0,250,250,15,332.07539632631534,31.14636247971269
609,126841,0,250,250,126,377.38145981966613,13.057171975586819
610,126916,0,75,75,56,311.0107585412485,24.354496435163075
611,126992,1,76,75,75,1655.3129340728028,30.31232507544515
612,127242,0,250,250,28,513.7514654344876,25.869394775210697
613,127492,0,250,250,40,671.5463907921851,22.707923809680715
614,127742,0,250,250,19,31.217174972005264,4.17544926315738
615,127992,0,250,250,30,696.5800372850733,31.520775649373842
616,128146,0,154,154,28,212.69988791113934,11.154903135618598
617,128396,0,250,250,50,424.1455013521979,28.998407881081945
618,128646,0,250,250,13,251.81006897667092,28.397298213436635
619,128728,0,82,82,28,654.804312327573,32.64227965850591
620,128978,0,250,250,35,472.3173616561653,26.482579093740036
621,129228,0,250,250,8,13.953386252564844,2.7104289912767134
622,129478,0,250,250,17,85.98603089611355,9.067171986827992
623,129728,0,250,250,26,472.78479677605685,26.498333625127277
624,129877,0,149,149,7,9.291429922618143,2.6479163290872054
625,130127,0,250,250,40,758.2889996373492,29.61275821873412
626,130377,0,250,250,54,903.2129814910822,23.9027536859116
627,130627,0,250,250,41,292.8765531027641,27.466714309207383
628,130657,1,30,29,29,653.1943116418254,30.662049846308776
629,130907,0,250,250,23,90.3816456003367,7.993566611607802
630,131157,0,250,250,247,1402.1695927041467,26.94638455178241
631,131407,0,250,250,24,387.54250456549244,23.963825822939018
632,131657,0,250,250,33,397.66069113380604,19.85441518554532
633,131907,0,250,250,78,618.5607679157174,22.847667494793576
634,132157,0,250,250,225,1248.3091755949986,22.365799794407728
635,132210,0,53,53,24,51.299230242875424,3.740811799003626
636,132460,0,250,250,10,20.802653286708782,4.621604523651892
637,132710,0,250,250,24,42.504307439848475,4.577233054689568
638,132960,0,250,250,26,587.259700971538,30.454475285081916
639,133210,0,250,250,145,810.8028649363949,26.456066174485226
640,133386,0,176,176,113,1545.2183141808591,29.862580515042332
641,133636,0,250,250,46,379.0458836831029,25.820518945770274
642,133886,0,250,250,40,681.7841098927973,29.949037789802603
643,134136,0,250,250,26,165.199251452953,20.999135308030905
644,134247,0,111,111,59,436.5267247814614,25.76463314364767
645,134497,0,250,250,12,94.44773238318285,11.759875475490846
646,134545,0,48,48,8,28.425571475299495,5.734292802403359
647,134795,0,250,250,15,268.3936156390913,25.733835793619868
648,135045,0,250,250,23,61.76097590052973,6.426395286143731
649,135295,0,250,250,28,330.4739646099356,20.154905975027372
650,135545,0,250,250,15,153.3986000644797,16.17201903111847
651,135795,0,250,250,31,554.8778452742193,24.885689267838526
652,135858,0,63,63,30,140.3164586209839,9.612918609253502
653,135985,0,127,127,9,128.4815570924158,21.246461204499262
654,136085,0,100,100,58,228.83455986089513,14.375179760101693
655,136335,0,250,250,21,417.9559456259725,29.5069740100106
656,136585,0,250,250,109,769.8644257810511,20.222299852967776
657,136835,0,250,250,33,194.93078911945256,17.69589905934138
658,136948,0,113,113,18,205.95267065353053,20.638431610422316
659,137198,0,250,250,32,144.53009984929446,7.034344522059283
660,137448,0,250,250,247,1826.6132355498767,27.23512386055489
661,137698,0,250,250,40,78.64460258827741,6.028407096862793
662,137948,0,250,250,46,736.825048166797,22.127742601412358
663,138198,0,250,250,232,1067.0182665782754,24.010049346522553
664,138448,0,250,250,34,237.8835843686657,25.112951283029062
665,138698,0,250,250,28,397.41557716037056,22.51497509847063
666,138948,0,250,250,36,65.18565798272307,7.415135383605957
667,139198,0,250,250,47,787.5110929031971,24.260127608647142
668,139448,0,250,250,23,439.53015687694153,28.45079036034524
669,139698,0,250,250,53,200.9546923926051,8.615713802110314
670,139948,0,250,250,26,406.5656674361293,26.29394211892928
671,140198,0,250,250,16,261.0106034393959,30.71932489486306
672,140448,0,250,250,223,826.8351049480184,24.514263299796575
673,140698,0,250,250,33,262.7029453229504,24.597928504706967
674,140948,0,250,250,36,714.8022858590198,29.568132443130263
675,140983,1,35,34,34,495.6878437336229,24.1216600057643
676,141203,0,220,220,31,712.2661916777924,30.511543332892575
677,141281,0,78,78,27,688.3723818656227,33.65755291146519
678,141531,0,250,250,31,78.27080703384897,5.478470802307129
679,141781,0,250,250,14,24.54664112644028,4.232439838548965
680,141974,0,193,193,103,1231.945560096531,20.790085933159858
681,142079,0,105,105,84,697.6332003827952,25.019059164785112
682,142329,0,250,250,14,192.26578958813423,22.92554467956847
683,142579,0,250,250,40,679.4988921665848,25.768932732831377
684,142829,0,250,250,231,1464.5131190242462,16.659161263086634
685,142894,0,65,65,17,310.988953051831,28.55751960809763
686,143144,0,250,250,7,43.15113866971011,7.441133855201972
687,143394,0,250,250,40,700.8224848056718,32.321413342389015
688,143644,0,250,250,14,222.5808891421487,24.81642339317453
689,143894,0,250,250,18,373.9686077377942,26.08940479170394
690,144144,0,250,250,11,173.1641951216917,23.941159762742434
691,144226,0,82,82,51,308.83575494333013,11.636036197119129
692,144405,0,179,179,162,984.6993750805333,19.973208245371254
693,144655,0,250,250,3,0.41391450165958843,0.16225740826894836
694,144905,0,250,250,38,186.54640253744168,7.814706079316755
695,145155,0,250,250,42,740.9976984411735,25.495442003683976
696,145261,0,106,106,86,803.6344309059855,26.3057132580217
697,145511,0,250,250,21,444.5065300956844,30.420095524908344
698,145761,0,250,250,7,14.34022132458368,3.2188368705283565
699,146011,0,250,250,226,795.0467799733789,25.08015160472808
700,146059,0,48,48,9,48.57146024664697,9.439256041933337
701,146309,0,250,250,56,893.2043646605842,28.359517320920066
702,146381,0,72,72,47,374.7367844250735,28.268145288033597
703,146631,0,250,250,61,774.1080745423805,23.710590235343332
704,146881,0,250,250,17,388.5215926491923,29.863067871790285
705,147131,0,250,250,95,1275.626281793088,22.35456747167073
706,147381,0,250,250,38,445.01979193924063,24.47693589862023
707,147631,0,250,250,5,18.356710231417456,5.335399370958271
708,147881,0,250,250,13,20.939569664127742,2.8254073266654713
709,147939,0,58,58,40,138.46035206303614,8.337812949714701
710,148189,0,250,250,213,989.012432754532,26.35353741246276
711,148439,0,250,250,22,103.03300592895057,6.33225625536321
712,148492,0,53,53,18,307.4430592078377,26.397749601481717
713,148742,0,250,250,15,357.16033193015835,32.60451892926565
714,148992,0,250,250,93,632.4744835709402,11.839684750832488
715,149055,0,63,63,11,27.493939391825055,4.849330763070821
716,149305,0,250,250,17,334.5588499543438,24.470513309187368
717,149555,0,250,250,44,587.3401949839864,28.53915694582583
718,149805,0,250,250,47,840.9751266174277,25.33590838603383
719,150055,0,250,250,215,500.2399073041672,5.787860408527577
720,150305,0,250,250,13,212.93242567489224,26.6316488833104
721,150555,0,250,250,47,933.8857113746468,32.78305927857907
722,150805,0,250,250,146,211.37362529439312,11.436864742253082
723,151055,0,250,250,24,183.13551705156212,26.24186486341537
724,151305,0,250,250,235,1500.8343275119573,21.74383051982212
725,151555,0,250,250,143,694.0185758424939,18.975120055603167
726,151639,1,84,83,82,1673.6830547257018,29.202340574202648
727,151889,0,250,250,51,868.4077965089828,26.88351876150677
728,152139,0,250,250,5,11.14549523691806,2.9103345489432817
729,152226,0,87,87,54,370.53535530368066,25.973789139042015
730,152276,0,50,50,24,70.97361885199946,8.333134991646752
731,152526,0,250,250,249,2632.2810948600236,34.23692979500146
732,152776,0,250,250,65,378.55908472697405,21.487304805800907
733,152816,0,40,40,18,40.183380745756516,5.754280644659406
734,153066,0,250,250,35,166.9203120035792,9.076487561182587
735,153316,0,250,250,29,417.8444837388661,25.54458771712868
736,153566,0,250,250,139,915.9127442051661,25.26563950103339
737,153620,0,54,54,17,303.84198666137263,29.466938941094806
738,153663,0,43,43,22,112.16682658447529,11.8760218826068
739,153913,0,250,250,32,98.61995042761198,6.392192534871821
740,154163,0,250,250,11,195.63849878447792,29.371252329594892
741,154203,0,40,40,10,18.43020824210846,3.7283842324956082
742,154453,0,250,250,49,1126.083137328624,31.92519966201296
743,154703,0,250,250,199,379.3518472376711,11.102686820089406
744,154820,1,117,116,110,1899.3973301501894,26.420631877235625
745,155070,0,250,250,13,255.36678930845179,30.837978370687573
746,155320,0,250,250,230,1060.8654806159825,6.840773467680218
747,155570,0,250,250,28,422.10009199676296,20.1936567272001
748,155820,0,250,250,26,119.18522681686765,9.407150339390228
749,156070,0,250,250,40,630.225827964945,23.31526535007065
750,156147,0,77,77,22,96.46343126041874,8.033069526866017
751,156203,0,56,56,27,117.57858040921063,8.555263552473905
752,156266,0,63,63,19,151.06075039036625,14.093659793926113
753,156380,1,114,113,106,1817.3661895411458,26.477192453664486
754,156630,0,250,250,26,476.34297459170256,26.997379182241616
755,156880,0,250,250,36,457.459139186902,20.53362065496305
756,157130,0,250,250,137,589.3484626333702,24.404442692922185
757,157380,0,250,250,238,1001.0013682710781,6.473063704764296
758,157447,0,67,67,26,136.2384144595134,9.634877449395246
759,157697,0,250,250,18,305.1278088441809,28.34143560210145
760,157947,0,250,250,49,225.20777609152913,14.237962970110711
761,158197,0,250,250,14,272.02652060931166,28.170517556272337
762,158285,0,88,88,28,324.8554873319604,26.48563608540689
763,158535,0,250,250,61,386.0584140588709,25.773853103974034
764,158785,0,250,250,90,743.7580042326799,26.290349005651347
765,159035,0,250,250,24,59.54394718476833,5.381921444787174
766,159285,0,250,250,26,493.83618139837745,29.75262765141625
767,159336,1,51,50,50,830.7019093760814,24.630584421701823
768,159586,0,250,250,21,494.98202875399375,29.528572777477727
769,159836,0,250,250,244,2264.5716620660487,26.424465404904005
770,160086,0,250,250,248,1381.0426014721443,25.59793765325758
771,160255,0,169,169,21,196.24067639165983,17.561295069495106
772,160401,0,146,146,55,580.7168085725464,26.407178986831763
773,160651,0,250,250,237,1913.2972666016017,21.6832884850972
774,160901,0,250,250,59,653.5726528091109,25.28981440404469
775,161151,0,250,250,60,630.2716112288125,26.71563039875173
776,161401,0,250,250,17,60.487014953570835,6.31167987325077
777,161651,0,250,250,144,588.5733818504665,24.49853612613731
778,161737,0,86,86,8,17.898960805097037,4.210728458494343
779,161987,0,250,250,61,694.3779678316718,25.888561899626882
780,162077,0,90,90,39,301.27036122134564,25.3912834907698
781,162327,0,250,250,232,2487.2040430421557,28.032756651287453
782,162376,1,49,48,46,900.599859321429,31.315278727106776
783,162606,0,230,230,26,81.28132051210251,4.557320938480662
784,162856,0,250,250,66,490.0631410001513,20.942949300358634
785,163106,0,250,250,90,1420.8395219740667,25.436446159681427
786,163356,0,250,250,39,114.02934870870433,6.860431429907971
787,163606,0,250,250,21,186.61228821760292,27.69711400530422
788,163670,0,64,64,27,368.14786689281,20.235232909335068
789,163920,0,250,250,32,151.36877356107283,10.117639007133453
790,164170,0,250,250,56,156.91370704832153,7.189732344798832
791,164420,0,250,250,14,37.829200159290245,4.1889124489640635
792,164670,0,250,250,33,386.7326152544214,28.818692037830616
793,164920,0,250,250,17,383.9618552982586,32.390738474570796
794,164980,0,60,60,21,359.4240387089507,28.383956140092106
795,165230,0,250,250,31,587.1404012297686,27.109189870921185
796,165480,0,250,250,23,189.29971977276617,12.572713744238767
797,165730,0,250,250,36,290.48622734511827,31.925513989547344
798,165828,0,98,98,32,471.0221480981396,27.006125254983456
799,166078,0,250,250,33,123.84460609301716,9.339656211793239
800,166328,0,250,250,218,741.5760721956284,20.943208827458516
801,166578,0,250,250,31,717.4424397147351,30.84914968645154
802,166662,0,84,84,21,396.6261063114182,26.495002551002056
803,166912,0,250,250,31,533.4823317819566,25.114840981742514
804,166977,0,65,65,14,242.13798178976486,25.395547050144902
805,167227,0,250,250,47,604.4380791810333,26.848898096760557
806,167477,0,250,250,233,1263.787280771334,27.10873922231869
807,167527,0,50,50,15,212.53434461284476,25.749958501618295
808,167777,0,250,250,20,427.1804469995473,30.972710037820228
809,167831,0,54,54,12,34.34022528265188,4.827388993968236
810,167925,0,94,94,74,358.6592173484845,18.837443022288856
811,168175,0,250,250,121,387.4416348835037,11.115438670357381
812,168425,0,250,250,240,3082.8979019993226,26.462554836658985
813,168675,0,250,250,53,949.6326916422323,28.60803184781761
814,168925,0,250,250,45,1142.9075779289049,31.161125484277452
815,169175,0,250,250,197,928.7946984925269,26.004908309956157
816,169425,0,250,250,41,194.35192001120726,10.99444031036024
817,169675,0,250,250,13,95.20504205908472,13.137236779920517
818,169841,0,166,166,22,526.1493720327466,31.916888483169494
819,169986,0,145,145,73,1357.466179206181,31.31878265122132
820,170236,0,250,250,28,149.74076885541382,10.522328995652845
821,170279,0,43,43,23,70.36564173601387,7.1492021410739035
822,170529,0,250,250,15,30.469483617133253,9.45005287844825
823,170779,0,250,250,66,162.42614727547314,5.027364675754675
824,171029,0,250,250,11,44.813209090975214,8.208306621715883
825,171279,0,250,250,39,66.48650400199503,5.413719081904567
826,171357,0,78,78,22,447.8866520507064,28.974147865583543
827,171607,0,250,250,250,2118.755348380247,31.973932177402308
828,171792,0,185,185,91,1668.6335415858694,31.33544767181499
829,171869,1,77,76,66,1171.7626878666192,27.149529190237903
830,171972,0,103,103,16,385.0879018060475,31.75172547809536
831,172019,0,47,47,16,103.53585605901442,10.523048019485685
832,172269,0,250,250,43,424.4418647496489,29.243055657800948
833,172519,0,250,250,23,128.736770745863,14.301609749383223
834,172769,0,250,250,46,383.204736486704,27.802140976006598
835,173019,0,250,250,240,3120.4092036926554,26.534125636382548
836,173269,0,250,250,26,150.18971968279635,9.156774473977224
837,173397,0,128,128,35,310.2525209881933,11.175432381109182
838,173647,0,250,250,48,545.2394770631734,19.253545517039957
839,173897,0,250,250,241,4517.118719648208,38.99022984611971
840,173963,0,66,66,23,438.43705984257787,27.886718731591877
841,174027,0,64,64,20,434.85547347205636,31.13764843758295
842,174277,0,250,250,23,390.1806967740784,25.215399547353048
843,174527,0,250,250,239,2021.3309684672706,24.689649417307407
844,174777,0,250,250,32,514.8628064720738,22.73261170593767
845,175027,0,250,250,36,666.5556781332132,26.768670676848256
846,175277,0,250,250,19,314.19781100688635,29.532074234937795
847,175527,0,250,250,9,73.65755098549175,10.547475272883625
848,175777,0,250,250,231,788.14280403031,19.78743670953812
849,176027,0,250,250,20,76.74201211502339,6.130204834893661
850,176277,0,250,250,11,27.057446048723463,6.745621690569197
851,176332,0,55,55,19,52.40979173271618,4.733428933918215
852,176582,0,250,250,11,26.339216841313863,3.9009981490208894
853,176832,0,250,250,27,205.37262012577372,11.526161772642038
854,177082,0,250,250,23,336.4295311365181,27.043433490330724
855,177332,0,250,250,18,73.6290171651331,9.04069112666924
856,177582,0,250,250,79,1465.0837176780294,26.119464340885322
857,177832,0,250,250,28,133.3236659938838,9.247278794552798
858,178082,0,250,250,242,1450.3280689429398,25.520422720568853
859,178332,0,250,250,200,584.8559758548544,19.82603492153192
860,178582,0,250,250,232,1257.4243299979832,21.730359385612406
861,178832,0,250,250,51,474.13793299388834,25.468944029345042
862,179082,0,250,250,6,13.243134248624237,3.31974032612125
863,179332,0,250,250,207,530.9801634248344,13.302695865026903
864,179582,0,250,250,30,428.7693890706425,25.49708173163299
865,179832,0,250,250,10,26.618289990192622,4.016776109841114
866,179917,0,85,85,43,221.36048079830812,11.144687206454053
867,180167,0,250,250,51,221.50696750913113,8.734229576627303
868,180417,0,250,250,41,78.80791112768335,6.357405456865034
869,180667,0,250,250,123,364.46706881164187,5.788618278368591
870,180917,0,250,250,35,52.09593084773536,6.951097333651161
871,181167,0,250,250,36,217.9978529849387,10.628620390994802
872,181417,0,250,250,247,1913.416576967688,32.04276422032309
873,181667,0,250,250,50,622.3440416796851,31.06517262417357
874,181917,0,250,250,19,70.4544604893127,6.473639120898234
875,182167,0,250,250,9,50.00532694274716,11.582582986532618
876,182235,0,68,68,26,171.7662027731852,10.989708104446061
877,182485,0,250,250,34,665.4052963401033,27.216091117170986
878,182735,0,250,250,223,1123.9732428602197,26.83352536348124
879,182985,0,250,250,6,45.06814205202541,18.54807707375869
880,183062,0,77,77,26,75.38042236301082,5.460868914470861
881,183312,0,250,250,180,1179.5495680062093,27.30903579663386
882,183394,0,82,82,52,170.16400218104235,7.985973771899627
883,183644,0,250,250,202,810.4726384791245,8.017108183069094
884,183894,0,250,250,9,42.229253371476034,8.739125597749139
885,184144,0,250,250,27,432.35943470974547,25.168450033844845
886,184241,0,97,97,27,392.8329479044487,26.55714082959638
887,184491,0,250,250,34,720.349986148296,31.768748509269958
888,184741,0,250,250,166,714.0339957489098,29.565065005964918
889,184991,0,250,250,45,499.295984537313,19.798179932617085
890,185059,0,68,68,43,128.62355896660628,6.292431400132494
891,185138,0,79,79,69,504.46833672590185,21.21280602846649
892,185388,0,250,250,39,645.2054515290033,28.03582300776724
893,185470,0,82,82,47,408.2019113509095,25.9911761193922
894,185630,0,160,160,84,1580.0870071130087,32.37340672810116
895,185683,0,53,53,18,95.08852640801781,8.523904078956
896,185801,1,118,117,115,2471.501650930512,29.487259481283825
897,186051,0,250,250,243,2485.544403756834,31.590902539620604
898,186301,0,250,250,39,527.7448231755329,21.958500983747108
899,186388,0,87,87,37,181.4915530085667,17.42890786370046
900,186638,0,250,250,12,39.43726515381226,5.1929097398915385
901,186888,0,250,250,28,739.5976458907849,32.17686908009302
902,186944,0,56,56,20,368.61505970618236,25.539657136162695
903,187023,0,79,79,52,244.09650738409576,18.749472743584185
904,187273,0,250,250,32,553.3776267215719,24.028556177524088
905,187523,0,250,250,128,668.2279664956889,24.814505537630676
906,187572,0,49,49,10,43.69998104060888,7.293326377868652
907,187635,0,63,63,19,362.5166372654988,28.808686262943045
908,187885,0,250,250,37,315.1737546551364,19.459267210551086
909,188135,0,250,250,137,534.1235519930306,28.65498270642109
910,188385,0,250,250,49,666.5348442673699,27.152272057192803
911,188635,0,250,250,69,507.52508499075054,25.701732407573935
912,188885,0,250,250,36,690.7494723227578,26.25878207871899
913,189135,0,250,250,9,99.50987747730657,14.107245330428627
914,189385,0,250,250,8,18.50774710504366,5.246906881604406
915,189552,0,167,167,14,255.64544183847585,26.25296616162521
916,189802,0,250,250,129,388.2278202606816,8.708318458649773
917,190052,0,250,250,37,157.19509240015535,7.499380831506707
918,190302,0,250,250,67,520.7581140776881,24.54711772167131
919,190552,0,250,250,21,211.5423167548559,15.249726716072306
920,190802,0,250,250,23,50.94114862425449,4.6195549964904785
921,191052,0,250,250,6,15.385356526801152,3.706285308821406
922,191302,0,250,250,23,255.33429320534452,17.30832142244675
923,191354,0,52,52,16,252.40139958250617,23.83431078940739
924,191604,0,250,250,54,1288.8462061192847,31.963301631209546
925,191854,0,250,250,31,49.417146003029075,3.991411600175849
926,192104,0,250,250,233,1763.8965875214649,26.363456678410643
927,192354,0,250,250,19,422.04724709200644,31.795612933380447
928,192604,0,250,250,33,704.0336815117491,33.080330484524616
929,192854,0,250,250,20,86.07039558111941,7.292000770568848
930,192965,0,111,111,95,209.10944714460916,6.1592096723136365
931,193050,1,85,84,83,1633.0981156092546,31.00096855344113
932,193300,0,250,250,60,268.35265200163076,26.51035768948378
933,193550,0,250,250,32,391.05890406445576,29.66349626154358
934,193604,0,54,54,13,203.2199328476657,26.16012810531467
935,193854,0,250,250,121,239.8885405458411,12.59497509244944
936,194104,0,250,250,116,171.8867391473178,5.468679473727224
937,194219,0,115,115,37,135.34263361716867,7.6730288116013075
938,194469,0,250,250,5,5.082048000344201,1.8914840244335964
939,194526,1,57,56,56,879.2559114090633,22.475677349437085
940,194776,0,250,250,57,1116.2072528600552,28.010793664235656
941,194864,0,88,88,28,57.66056187332154,4.272417291335186
942,194957,0,93,93,86,446.3361798430787,12.15954431046732
943,195207,0,250,250,88,281.18817759924343,15.963838887697209
944,195317,0,110,110,53,955.7785476582703,28.63813413694555
945,195567,0,250,250,153,788.8537274072223,15.74636786772977
946,195817,0,250,250,38,140.28110507809873,21.52646826713377
947,195924,0,107,107,65,274.7806810130446,19.628478667238504
948,196174,0,250,250,231,553.5628115155005,7.290777550933665
949,196424,0,250,250,231,1348.6355336243305,24.045156567448917
950,196674,0,250,250,43,463.63583924087027,24.46504494761997
951,196924,0,250,250,22,58.714565306532144,7.520416259765625
952,196988,0,64,64,28,115.55035400350545,8.090525284968209
953,197228,0,240,240,11,114.01345076186325,19.357120315947316
954,197478,0,250,250,7,19.761438859828633,5.336537582637305
955,197728,0,250,250,42,178.06699953273986,9.634856945645742
