episode,step,reward,success,final_distance
1,250,-154.51768389580724,0,0.21645950736052616
2,500,-136.54034516816057,0,0.31531452764189694
3,750,-345.4764540428503,0,0.9001342633643682
4,854,-62.98228881389453,1,0.04026024264787284
5,1104,-256.9178161539217,0,0.1874064706871114
6,1354,-297.33981422757597,0,0.14002079201498357
7,1604,-258.80308986674453,0,0.685680874598642
8,1854,-353.138782942767,0,0.6136724038255875
9,2104,-262.7461260342026,0,0.47994857428975096
10,2354,-118.87457303057363,0,0.26220633388596704
11,2604,-148.63144994586585,0,0.4587348610056774
12,2854,-210.96632173485452,0,0.5327087545770084
13,2958,-65.0565765107931,1,0.02502236588669215
14,3208,-187.8433213328358,0,0.392779808122509
15,3458,-466.8690977252627,0,1.4966896590040701
16,3642,-73.05919964859592,1,0.048305207277237014
17,3892,-137.42052284674395,0,0.22270787086769517
18,4142,-89.00605708303466,0,0.10245233314707129
19,4190,-18.873496645370608,1,0.04652694507371177
20,4249,-29.823316087718865,1,0.03166314876991404
21,4353,-35.91673583564394,1,0.04850672833424647
22,4554,-94.60955387907643,1,0.021134481746631507
23,4804,-219.01308136928333,0,0.2079098740961038
24,4869,-45.224529716561584,1,0.03209260509994684
25,5119,-218.69397570800055,0,0.43293668426365844
26,5369,-149.86823188535402,0,0.2115566544407736
27,5619,-134.794489566664,0,0.2965247033335632
28,5869,-161.4342062129409,0,0.28243094835881705
29,5936,-50.171844536174795,1,0.049790443171569755
30,6186,-58.57079687737468,0,0.13234130273803205
31,6436,-227.20809859883096,0,0.6018836009148003
32,6686,-321.28310012201644,0,0.9468962210603986
33,6936,-149.51378797496824,0,0.3815338881025769
34,7186,-199.32881688466284,0,0.4399776806795141
35,7300,-124.67486539336855,1,0.02823130855867824
36,7550,-122.3233357731291,0,0.242227078852523
37,7800,-114.81066124821913,0,0.2131566330238899
38,8050,-255.6217087496738,0,0.7785997329873854
39,8094,-610.9135147488257,0,1.2511325967430376
40,8344,-245.83891638830534,0,0.403800268475372
41,8582,-107.6775647195511,1,0.03686084732125215
42,8832,-370.5029687681873,0,0.24500315957212493
43,9082,-193.49456106142634,0,0.263978683665814
44,9235,-160.81201205206298,1,0.047449969046398754
45,9485,-136.54864011659475,0,0.36313790902726767
46,9735,-261.9246377428588,0,0.8480037625081139
47,9985,-96.48736957987744,0,0.09545146341601839
48,10235,-101.19932061014572,0,0.18326981086604627
49,10485,-168.81791511671642,0,0.18907164227675627
50,10735,-158.37820582546567,0,0.16138663238699585
51,10985,-167.66271919701168,0,0.324923230618165
52,11235,-102.52282477576604,0,0.3351444884798105
53,11485,-285.1943888411478,0,0.9254925106588335
54,11638,-91.643122050676,1,0.03588032603502299
55,11888,-173.31860393545819,0,0.2521246397652552
56,12138,-248.97292541166314,0,0.777449528810992
57,12388,-123.357666185179,0,0.19088336834451866
58,12638,-400.8515629411328,0,0.9561621836467435
59,12888,-115.44941559205793,0,0.26623181917668964
60,13138,-395.9974762634841,0,0.4058451344665788
61,13388,-292.51367993122375,0,0.8971851504571466
62,13638,-236.51342803921725,0,0.5662562061657767
63,13888,-126.08249212452843,0,0.41407943465925773
64,14138,-287.5082897163684,0,0.2676456246889092
65,14388,-278.6271803020757,0,0.48316053400872283
66,14638,-139.0632153736547,0,0.37174919997164707
67,14888,-180.65894424373695,0,0.520315616360374
68,15138,-273.0510147557133,0,0.8146607596079253
69,15388,-246.84445156669614,0,0.6641614802009534
70,15415,-586.2291766166305,0,2.571492864393613
71,15613,-191.72479327023467,1,0.02427773242537299
72,15863,-272.7042132190613,0,0.28356391189683644
73,16113,-233.06302393311464,0,0.6782145239903987
74,16363,-217.73584860438643,0,0.5710080014016891
75,16613,-100.96285262239907,0,0.2611003876436454
76,16688,-70.35663977228542,1,0.026817230438742942
77,16938,-91.94038997152161,0,0.18940127063929532
78,17188,-182.96962950655507,0,0.5953349897007644
79,17438,-143.72172689542714,0,0.11184167318407216
80,17688,-133.08361901970608,0,0.141057453405846
81,17938,-190.6167308664549,0,0.24356394446966959
82,18188,-136.0713402540137,0,0.1956399595342276
83,18438,-236.08897704349937,0,0.6756515921933398
84,18688,-183.92954525452257,0,0.4290372578084323
85,18933,-72.59551599004945,1,0.047144956706943075
86,19028,-807.0218491971698,0,1.7374526609909846
87,19155,-42.50173213674667,1,0.046337144739388075
88,19405,-177.79946162500295,0,0.2907536913236099
89,19655,-288.1181722717825,0,0.2283808385958126
90,19905,-256.3407876531693,0,0.5504932918122207
91,20155,-453.79654346218246,0,1.1973792941194445
92,20405,-173.68705412869065,0,0.14292031809509326
93,20655,-238.48690553158104,0,0.3210528777924952
94,20905,-337.89592799471245,0,0.7034710252823059
95,20953,-60.05088169111165,1,0.04131608302423826
96,21203,-87.58592914937542,0,0.1874904031653537
97,21453,-271.85180483116324,0,0.914116920608797
98,21608,-55.98273944297205,1,0.014932671701866245
99,21858,-261.4106718481049,0,0.29436268011482514
100,22108,-104.0017012005061,0,0.20533600197589005
101,22358,-202.9967454508105,0,0.4101064336347344
102,22608,-134.9515494367595,0,0.5323229650099699
103,22858,-153.21483058074986,0,0.2017073904903093
104,22891,-589.1820040866805,0,2.264986990037494
105,23141,-178.89974006894005,0,0.42815060483335726
106,23391,-153.47965331483258,0,0.2014501132794691
107,23641,-134.98012898044556,0,0.17608311179683947
108,23891,-181.13021215145892,0,0.23228230116422197
109,24141,-474.3661889114546,0,0.31069501209989303
110,24184,-642.02677001349,0,1.5227534610736988
111,24434,-218.48856463917343,0,0.4569144442299066
112,24684,-140.7364975203575,0,0.178245078555769
113,24934,-98.5448427160733,0,0.5204086296353999
114,25184,-121.83767705267734,0,0.24961962778348154
115,25434,-189.25695747656886,0,0.19330225187676478
116,25684,-142.07559690971237,0,0.19202260147262226
117,25934,-206.41966966448769,0,0.41182868877146483
118,26184,-142.01197511606892,0,0.3351676229053582
119,26434,-210.42807727923733,0,1.0527613177570831
120,26497,-48.05503086462338,1,0.04812600321725193
121,26747,-138.4401332055927,0,0.7177723287911154
122,26997,-193.57086151655176,0,0.8755733272791277
123,27247,-213.69169689150448,0,0.2660195369151046
124,27497,-182.2819687940555,0,0.4695305999775136
125,27747,-188.1307534307295,0,0.2328606344579725
126,27997,-177.68793903344084,0,0.16807400323630747
127,28247,-82.07725007486464,0,0.14477498169969083
128,28497,-144.39604831126888,0,0.3625778781994605
129,28747,-132.03361263671167,0,0.09511613423849191
130,28997,-286.7159536461945,0,0.5700817545652492
131,29247,-181.76937068571326,0,0.14486726152181634
132,29323,-42.09275595169118,1,0.04992057849532934
133,29573,-99.9543393600797,0,0.12790684078869818
134,29640,-665.7356405732596,0,1.3225739670126364
135,29795,-56.6250719417959,1,0.04071253285235653
136,30024,-120.04232677251944,1,0.04613280189519952
137,30274,-139.27062570044254,0,0.5158715845776344
138,30524,-69.30620196550807,0,0.1261238517304185
139,30774,-246.72584651299837,0,0.2159967825788483
140,31024,-148.21866959643964,0,0.3682596040686408
141,31274,-224.8480563448299,0,0.16597394752703792
142,31524,-108.09132649695921,0,0.04766739406570806
143,31774,-149.4771125471399,0,0.24329490340864296
144,32024,-111.39353410772858,0,0.1107725107487
145,32274,-139.36903706043947,0,0.07632327800425538
