episode,step,safety_infeasible,command_attempts,safety_certified_steps,safety_intervention_steps,safety_correction_sum,safety_correction_max
63,13888,0,250,250,17,382.803740931323,30.93442920132303
64,14138,0,250,250,35,658.6982650267137,29.429259247361536
65,14388,0,250,250,29,589.2549361260327,28.191816415445064
66,14638,0,250,250,20,92.62797455369927,7.284207062685994
67,14888,0,250,250,24,521.0742113551191,30.296550335376267
68,15138,0,250,250,11,11.476633022775667,1.8080161597497633
69,15388,0,250,250,21,373.19259367316516,25.532000401200648
70,15415,1,27,26,22,438.5311612017032,40.19688033526822
71,15613,0,198,198,88,1028.2055996075596,31.28235599552399
72,15863,0,250,250,104,1337.1167937393025,32.37698067947468
73,16113,0,250,250,39,837.9719593040554,31.003804976558246
74,16363,0,250,250,35,761.7522731071865,30.53169848246745
75,16613,0,250,250,22,76.60945710634971,7.726289877652513
76,16688,0,75,75,29,144.48197474356687,23.26724508058998
77,16938,0,250,250,10,60.47717103011194,10.775245414315412
78,17188,0,250,250,11,91.49535594343273,20.04546951033297
79,17438,0,250,250,81,269.03669038413176,17.574865157196605
80,17688,0,250,250,58,458.56756439542824,26.79795306913224
81,17938,0,250,250,35,667.6393562455665,24.874662872269823
82,18188,0,250,250,18,271.23146285745395,20.96630798383208
83,18438,0,250,250,37,407.6491830600527,17.476180834278082
84,18688,0,250,250,35,149.86714502975912,7.81072599064398
85,18933,0,245,245,18,99.98299092131607,8.977173531793705
86,19028,1,95,94,94,1878.3867935416579,28.132519856621713
87,19155,0,127,127,14,21.282159243751906,3.1524250066272534
88,19405,0,250,250,161,276.92285227636677,8.874990918384919
89,19655,0,250,250,146,930.6904952623003,30.56197443178506
90,19905,0,250,250,128,1321.8046030184514,27.899510599763058
91,20155,0,250,250,160,1295.5494686548147,21.083012270984877
92,20405,0,250,250,188,826.4367874864449,28.367297587110205
93,20655,0,250,250,48,964.9980746323993,28.900555771300027
94,20905,0,250,250,222,1318.8019454107384,22.996236029481647
95,20953,0,48,48,26,162.5217569143046,21.905703374174205
96,21203,0,250,250,16,40.627877342007594,4.86794219994039
97,21453,0,250,250,0,0.0,0.0
98,21608,0,155,155,20,68.95937823262715,7.210348045829839
99,21858,0,250,250,62,564.6874907142108,17.594972664415558
100,22108,0,250,250,18,71.06346787357944,11.052628060166258
101,22358,0,250,250,116,367.5337479747925,14.393257957256548
102,22608,0,250,250,2,0.6589381866301958,0.5902228806843748
103,22858,0,250,250,170,424.5930812435585,15.597361408425085
104,22891,1,33,32,32,887.9769485593038,44.56797805491612
105,23141,0,250,250,250,1309.0628882300578,10.195042412331143
106,23391,0,250,250,75,366.0638135135506,26.01076326776995
107,23641,0,250,250,162,472.46728099296547,11.609130205280268
108,23891,0,250,250,29,534.5626984114087,27.13102329527154
109,24141,0,250,250,138,3217.718607170352,28.185348933339046
110,24184,1,43,42,39,538.7711795855515,19.796579783838933
111,24434,0,250,250,238,843.686920947508,13.251174900410573
112,24684,0,250,250,34,407.35112686846605,30.200116474381268
113,24934,0,250,250,34,118.81060861729362,6.4751084824308345
114,25184,0,250,250,202,331.5863120201872,9.897784198502013
115,25434,0,250,250,54,1105.3207223313268,28.974719863478477
116,25684,0,250,250,57,256.7345118262896,18.923513389288626
117,25934,0,250,250,229,768.4960774843017,18.470828779352196
118,26184,0,250,250,41,181.29952634194643,7.508529450234728
119,26434,0,250,250,15,41.57941334825546,4.516882521413996
120,26497,0,63,63,24,143.5145304767958,9.620135955022063
121,26747,0,250,250,14,27.176280895777083,3.7285716187716473
122,26997,0,250,250,53,38.10598354784988,4.902827200304003
123,27247,0,250,250,89,288.65210436035886,9.449281633454378
124,27497,0,250,250,17,43.126172301593094,3.9718332851535414
125,27747,0,250,250,225,1244.4221569041808,15.195222062439726
126,27997,0,250,250,37,760.1483394481131,27.847242242971816
127,28247,0,250,250,23,88.41154409798085,8.875850894355695
128,28497,0,250,250,71,101.48547392353639,4.767508564677757
129,28747,0,250,250,32,689.3728330778159,27.57477703526069
130,28997,0,250,250,103,845.0331436112573,25.104690101908936
131,29247,0,250,250,31,540.019818339023,25.61737224585048
132,29323,0,76,76,19,210.6314537508863,18.467551355491217
133,29573,0,250,250,15,213.09661347118617,21.79124703162406
134,29640,1,67,66,66,1100.0733183333432,25.498318086328158
135,29795,0,155,155,24,53.797838613033676,6.985194206237793
136,30024,0,229,229,25,453.5978843248844,27.911474556691108
137,30274,0,250,250,27,79.2431308682556,6.54960143879218
138,30524,0,250,250,8,93.06170608777715,21.284485297383892
139,30774,0,250,250,51,1043.4116588076106,26.468005949200993
140,31024,0,250,250,8,21.600551426011997,4.82158925959231
141,31274,0,250,250,87,1202.070670225551,36.208446469687715
142,31524,0,250,250,92,333.323563541011,12.512310507709318
143,31774,0,250,250,132,512.6421921581941,29.974545707846872
144,32024,0,250,250,24,369.8285814846526,23.708935330913864
145,32274,0,250,250,27,520.3943305396567,26.06984725965021
146,32524,0,250,250,27,64.73320933504213,4.243605876994689
147,32774,0,250,250,33,149.49388860157416,7.719027519226074
148,33024,0,250,250,7,5.693235520363185,1.67417110263091
149,33274,0,250,250,21,419.9265591929119,27.095010169321732
150,33524,0,250,250,15,43.50721639837474,5.896680424675104
151,33774,0,250,250,46,852.233703281081,24.142330515875933
152,34024,0,250,250,35,117.29192007079298,6.031497955322266
153,34274,0,250,250,26,526.0460012729669,26.40969113185036
154,34424,0,150,150,68,355.70163418609786,23.911341416937443
155,34470,1,46,45,44,783.0836618079957,27.851067470982393
156,34684,0,214,214,121,988.425352431274,33.26379057923756
157,34755,1,71,70,57,1273.0636401457523,31.949856447320762
158,35005,0,250,250,4,9.668558038206852,3.0431080242292623
159,35255,0,250,250,30,295.4127020167541,29.41361236753811
160,35505,0,250,250,52,1140.3583629819118,27.45723080097106
161,35755,0,250,250,49,114.58414766426264,7.468378929774491
162,36005,0,250,250,13,12.363141081859407,2.2491003811347134
163,36073,1,68,67,67,1258.050930404132,30.19760019340231
164,36323,0,250,250,162,650.255047140513,29.482273831509847
165,36573,0,250,250,79,315.7181485669571,22.490541229975747
166,36823,0,250,250,21,37.912523302921116,6.028891384922976
167,36921,0,98,98,75,944.5042735847395,35.52139966362216
168,37171,0,250,250,61,429.39853597766796,29.432060348573486
169,37421,0,250,250,54,342.64654732202746,16.960038950579566
170,37671,0,250,250,77,466.81917593707334,26.297360223853694
171,37921,0,250,250,17,18.17882708079864,2.1298286140027463
172,38038,0,117,117,5,9.021708311348506,3.560166808011953
173,38288,0,250,250,44,913.1140066588404,30.606971658172757
174,38538,0,250,250,47,637.392381709529,21.408567132953664
175,38788,0,250,250,68,1480.501523395091,27.07681207249467
176,39038,0,250,250,15,24.022518460373767,4.750835549936479
177,39121,0,83,83,47,327.65783210194115,16.396043958704375
178,39371,0,250,250,242,1804.8296666366734,28.34086022941226
179,39621,0,250,250,63,401.15013142852405,17.477085130602603
180,39871,0,250,250,14,187.93716168348354,21.66395602425955
181,40121,0,250,250,10,9.787473565186115,1.829344701066622
182,40371,0,250,250,40,396.90821602705375,28.65535009909146
183,40621,0,250,250,59,1171.2338807115684,25.25026132591928
184,40871,0,250,250,20,141.41881876819681,16.950290133496146
185,41121,0,250,250,14,218.03770855313283,25.903571669779367
186,41178,0,57,57,26,485.9596204363056,26.05377636010576
187,41428,0,250,250,39,540.755224729228,21.35069895602391
188,41459,1,31,30,26,580.7045853007523,34.5473673058583
189,41709,0,250,250,11,86.82878031659142,11.233549202113483
190,41959,0,250,250,32,277.93516940831256,29.846952480647897
191,42209,0,250,250,24,413.51821566658504,29.76705308745416
192,42282,0,73,73,13,11.660240579453287,2.195863885124531
193,42532,0,250,250,250,4440.390472524162,26.970744513151043
194,42782,0,250,250,34,134.80098071786685,8.972563351936959
195,42878,0,96,96,5,2.8489130783601295,1.2909039745495143
196,43128,0,250,250,25,474.58412408768083,25.902616904873458
197,43211,1,83,82,81,1699.2654161636365,31.875820005694315
198,43461,0,250,250,22,414.00274036409314,28.380419505682987
199,43522,0,61,61,19,32.55834045967688,4.338508122874507
200,43772,0,250,250,36,303.35780166792085,22.239307763141024
201,44022,0,250,250,14,59.782824316642234,6.23866332393266
202,44272,0,250,250,34,670.6694451041503,29.693690966805278
203,44346,0,74,74,12,18.14465803929651,2.5722749982533206
204,44596,0,250,250,22,44.573211188123736,4.632739771908504
205,44846,0,250,250,17,357.0964658006,27.88089944551743
206,45047,0,201,201,37,62.4070463324237,5.014222804939547
207,45297,0,250,250,235,1358.752073161254,28.83163312432628
208,45547,0,250,250,58,563.8816218388926,28.652905485214333
209,45753,0,206,206,49,91.65204357558397,6.989698458344947
210,46003,0,250,250,22,138.21698525564972,25.185544288351082
211,46253,0,250,250,93,566.8806678806086,25.802394085999342
212,46304,0,51,51,19,410.25379873532734,29.803038424672348
213,46396,0,92,92,84,295.4638203936197,8.338884562682464
214,46646,0,250,250,30,136.49646744166967,8.208929454763787
215,46795,0,149,149,33,687.1902445466183,31.631135923628324
216,47045,0,250,250,18,336.81852037194346,25.20743471384546
217,47158,0,113,113,18,42.9576143043443,5.019137456639046
218,47408,0,250,250,165,1896.5843373854407,17.317181022804924
219,47590,0,182,182,33,637.0788923516311,29.22890810205761
220,47840,0,250,250,5,6.796290910283995,2.1810321250209985
221,48090,0,250,250,13,229.14409380879087,26.83692980581096
222,48340,0,250,250,76,254.8188560247317,8.15873396862707
223,48590,0,250,250,36,567.4459361619945,24.156054957566
224,48827,0,237,237,42,73.3476032236691,8.732924944044676
225,48852,1,25,24,23,452.0601310821906,43.66987864585776
226,49102,0,250,250,250,4182.431346716087,24.631317003469757
227,49352,0,250,250,14,246.71411482122485,27.508313787448184
228,49438,1,86,85,81,1340.7657273929049,30.87695968940095
229,49613,0,175,175,103,1539.7788390693206,28.477791274049494
230,49685,0,72,72,12,143.15761529888132,19.028897637851276
231,49935,0,250,250,25,38.43277319764578,6.006722929092242
232,50185,0,250,250,22,411.1356758176286,25.696345612683317
233,50435,0,250,250,22,35.80292184658897,3.574974837445161
234,50685,0,250,250,35,592.5350484221207,20.959779163274934
235,50935,0,250,250,24,85.17122084410832,8.45835035012674
236,51185,0,250,250,246,1827.0521733869132,22.971021446216447
237,51435,0,250,250,25,86.19146998125592,6.7874979177114545
238,51685,0,250,250,25,46.34255139254795,3.0391470453493046
239,51935,0,250,250,38,753.7396324153625,28.118539601875003
240,52185,0,250,250,17,20.211940328999447,2.2420777728319616
241,52435,0,250,250,41,303.0528848805678,28.145576724239522
242,52685,0,250,250,12,120.45990282226677,13.616440090826515
243,52931,0,246,246,15,44.595003230302886,5.716177180332647
244,53035,0,104,104,40,848.3001746051572,32.54844252304252
245,53285,0,250,250,21,163.85890468508913,27.337999787113105
246,53535,0,250,250,26,33.856203100985695,4.298356385534749
247,53785,0,250,250,38,437.71360180867447,18.011600335079248
248,53864,1,79,78,74,1512.9402400114532,33.764072612489066
249,54114,0,250,250,36,424.1856705617155,18.58730449594722
250,54364,0,250,250,23,318.84305080575905,29.69015015291221
251,54614,0,250,250,180,1698.4368222211006,35.84449443449804
252,54864,0,250,250,4,6.047704774672002,2.2881618084177746
253,55114,0,250,250,29,443.7250368658973,22.19252839524312
254,55364,0,250,250,4,1.8283253815460363,1.5086085355746675
255,55614,0,250,250,24,246.8008553994461,24.44112142755681
256,55864,0,250,250,54,601.3822795983403,21.257657564305894
257,56114,0,250,250,116,2051.709469991462,25.793448447455987
258,56364,0,250,250,38,790.5683391275473,34.409845627226474
259,56549,0,185,185,38,231.11049121973664,16.616382084718428
260,56799,0,250,250,30,235.26232760783245,14.618630002769674
261,57049,0,250,250,249,2562.817285530315,26.12642266343429
262,57299,0,250,250,10,13.204963537998456,2.211879462797909
263,57549,0,250,250,121,153.87005796813926,17.8460664706426
264,57799,0,250,250,46,266.3217782851274,14.197804425878275
265,57823,1,24,23,23,466.9340103946933,32.72112245036123
266,58073,0,250,250,45,470.48189539650883,21.270045575319017
267,58323,0,250,250,204,1802.0456814364052,38.77286929156574
268,58573,0,250,250,25,108.91003106734348,8.776441203462932
269,58823,0,250,250,33,406.35344487184386,29.14815480984361
270,59073,0,250,250,17,343.24331142280204,26.868380659285652
271,59320,0,247,247,49,471.9919762715672,29.36145164306414
272,59349,0,29,29,2,0.7157527306089786,0.5655016018234027
273,59599,0,250,250,25,583.6286872079816,31.584235121208774
274,59849,0,250,250,25,261.60928279404305,29.928160393120827
275,60099,0,250,250,25,483.1300020524095,28.758172215505535
276,60193,0,94,94,11,88.72085757815755,14.066261192820471
277,60443,0,250,250,34,658.0548507548765,31.427633828866753
278,60693,0,250,250,14,100.28185180350066,25.53536039219082
279,60943,0,250,250,250,4154.337668985044,37.099517314306745
280,61193,0,250,250,14,20.529101024267064,4.394301596545727
281,61443,0,250,250,48,1042.059825869575,31.964364795087796
282,61626,0,183,183,16,319.34111820834966,29.47358699416253
283,61876,0,250,250,81,1423.9758613978897,26.807662899038764
284,62126,0,250,250,75,922.5515377128992,26.40038962664443
285,62376,0,250,250,62,667.026771968898,23.238821671473673
286,62626,0,250,250,18,337.4465969062984,29.052507028541285
287,62678,0,52,52,7,4.316559807885006,1.4287215656051147
288,62928,0,250,250,50,102.27218260301973,4.9354495792457636
289,63014,0,86,86,13,46.5571223573027,8.35145215411711
290,63264,0,250,250,80,101.72994150324523,9.70472978419155
291,63514,0,250,250,19,51.93017234868189,4.993260925573014
292,63764,0,250,250,21,400.05656282902356,27.12307063298572
293,64014,0,250,250,62,583.3962257167823,38.00540710082404
294,64264,0,250,250,15,323.8087498787421,30.137940592485347
295,64514,0,250,250,41,863.0574577492131,28.15818724234383
296,64579,0,65,65,19,50.45313605649994,7.810682222308548
297,64750,0,171,171,21,297.46098470032666,19.85990728582858
298,65000,0,250,250,92,353.5967139190891,10.7417866149562
299,65250,0,250,250,31,376.33357865175367,17.188074210127002
300,65500,0,250,250,75,215.15091053250745,4.613084816152075
301,65750,0,250,250,9,10.812137217265038,2.651429369352147
302,65886,0,136,136,40,800.3595238112183,32.463366759939184
303,66136,0,250,250,38,786.4581245129,34.72743249571381
304,66169,1,33,32,31,664.2447331763871,32.432097766933204
305,66419,0,250,250,34,576.4111622142663,19.937992250505534
306,66669,0,250,250,39,363.8692088246995,24.039393374476933
307,66725,0,56,56,15,121.14680609094931,12.048435477240204
308,66975,0,250,250,62,593.5647191608356,29.27383609789412
309,67225,0,250,250,230,521.1363629318271,10.09576816033037
310,67475,0,250,250,15,35.35399178928671,4.670056374563936
311,67725,0,250,250,27,237.0123306987808,30.146094894193308
312,67928,0,203,203,62,630.4223485015876,29.388678304626257
313,68178,0,250,250,7,18.200878579845313,4.1303655648492
314,68428,0,250,250,3,1.571196788548046,0.7414004721085283
315,68678,0,250,250,19,344.0914179370391,24.155362914902497
316,68876,0,198,198,75,518.7380042818811,27.2253767987374
317,69126,0,250,250,19,395.22040626323394,28.847616666173675
318,69376,0,250,250,65,150.05869526503224,8.40047834046153
319,69626,0,250,250,3,1.5465012238816542,0.8178181983690401
320,69876,0,250,250,38,566.0192954881968,19.00654007950472
321,70126,0,250,250,14,27.727058309518842,4.686799098458068
322,70376,0,250,250,21,53.35765707697157,5.336782516455514
323,70626,0,250,250,30,222.43055959837602,11.713025325769703
324,70778,0,152,152,34,484.36036459845803,26.574819222840475
325,70833,0,55,55,12,115.46220787733004,14.651553487316587
326,70920,1,87,86,79,1692.2311936743313,33.91916582137877
327,71170,0,250,250,8,28.216991205885485,7.057589704370233
328,71420,0,250,250,20,458.27373904501906,36.70824742390826
329,71493,0,73,73,3,8.749275763086398,4.478361755910254
330,71625,0,132,132,37,706.6833363993715,25.756546263734712
331,71875,0,250,250,17,372.9015547845481,28.166160135187287
332,72125,0,250,250,199,1574.2163607417556,34.37584265871453
333,72375,0,250,250,12,42.14187999775794,6.11850241284736
334,72625,0,250,250,36,444.83749500075714,22.791421929471028
335,72784,0,159,159,18,199.52086821882662,30.823902768150937
336,73034,0,250,250,31,585.6552521593521,28.36836031473939
337,73284,0,250,250,11,88.37076004552308,16.4727897274472
338,73534,0,250,250,108,687.104172530268,29.158524189935786
339,73715,0,181,181,28,416.2328297919312,29.91535179078074
340,73758,0,43,43,11,96.47107464971396,15.916356253693955
341,74008,0,250,250,21,36.55283030245162,4.170776470391465
342,74084,0,76,76,21,220.50966912726562,29.8106009802211
343,74334,0,250,250,111,1327.1615245791138,26.581557723994905
344,74584,0,250,250,33,379.91938144527654,16.312271778053184
345,74717,0,133,133,17,31.98575602281474,4.474640751920064
346,74802,0,85,85,6,15.510491228002257,4.877568940630389
347,75052,0,250,250,34,562.5981204048603,27.726506859146056
348,75302,0,250,250,16,19.337343000319194,4.967187535738084
349,75552,0,250,250,12,32.78500272496707,8.466935901524488
350,75802,0,250,250,47,521.2131554477385,18.002433609845117
351,75883,1,81,80,71,1379.0461005812597,26.177113879029598
352,76133,0,250,250,20,42.94867978262602,4.449420949632647
353,76383,0,250,250,42,469.44691533170567,28.05975308330445
354,76633,0,250,250,28,173.83178805114062,8.025198752886684
355,76883,0,250,250,15,54.917325902553735,6.817962556851567
356,77133,0,250,250,249,2260.031044749163,31.439055473801073
357,77383,0,250,250,99,461.6280544055234,29.1995542487625
358,77430,0,47,47,12,80.11649704833987,13.016282942088239
359,77680,0,250,250,14,25.16009548491471,6.755802341187542
360,77930,0,250,250,20,355.086926789672,26.176242089961697
361,78180,0,250,250,16,253.836869301746,25.437483849576008
362,78430,0,250,250,47,450.6373615598799,22.175017016218597
363,78476,1,46,45,45,795.4512247282944,36.12040789313127
364,78726,0,250,250,49,548.2190636062726,29.18556996995969
365,78976,0,250,250,27,476.0570759721226,27.322063952513282
366,79080,0,104,104,27,499.4225720158641,25.616253041845617
367,79330,0,250,250,208,1664.3656596372844,34.19126225547469
368,79580,0,250,250,56,933.2338464531772,27.105751040325064
369,79830,0,250,250,59,928.4911678599332,23.23609490387729
370,80080,0,250,250,121,353.6657270402886,28.293897135895747
371,80330,0,250,250,36,309.1641067954058,28.374257464891738
372,80580,0,250,250,22,60.00645959925347,4.261792152243427
373,80818,0,238,238,17,185.04328136284312,15.621934216313322
374,81068,0,250,250,43,791.1046329363014,28.12320559317356
375,81318,0,250,250,6,11.803710707261155,4.41241272937991
376,81568,0,250,250,31,183.80373316461254,10.000974724390934
377,81624,0,56,56,6,14.867337718557952,4.79243168599993
378,81874,0,250,250,34,659.3116303084342,26.758163663852088
379,81970,0,96,96,38,856.1452814620237,29.203562498832373
380,82088,0,118,118,44,290.06620173926905,29.655234965027404
381,82191,0,103,103,52,487.9629394327827,19.496753222082347
382,82441,0,250,250,43,255.00772926216263,12.238768148187534
383,82691,0,250,250,250,2863.914299006879,34.931579361369046
384,82941,0,250,250,50,883.4925985783877,27.911944858921203
385,83191,0,250,250,152,523.1890977077209,20.756855599399945
386,83441,0,250,250,60,490.80896435246984,29.002671545213556
387,83691,0,250,250,46,603.9995061994514,22.36003519341327
388,83760,1,69,68,68,980.3007943064475,17.529995006385413
389,83855,0,95,95,20,373.8711817284736,27.747688607109776
390,84105,0,250,250,52,529.0991757196099,20.28693810363955
391,84355,0,250,250,58,809.0458529198282,24.937454896890983
392,84605,0,250,250,52,501.6328085878598,22.86297332312187
393,84855,0,250,250,38,680.7051799485948,24.27130839709958
394,85105,0,250,250,20,81.39415260122284,12.209871213535349
395,85355,0,250,250,8,19.77637205394688,5.5075847212112725
396,85605,0,250,250,35,538.3698611929275,27.633890671964096
397,85818,0,213,213,22,390.50989878785356,26.887016281395773
398,86068,0,250,250,95,553.0824003295608,33.93958699255746
399,86318,0,250,250,35,677.7353384130844,26.927541021319296
400,86381,0,63,63,23,401.906945540786,24.215273444294272
401,86631,0,250,250,31,635.0536550380278,25.12707178754596
402,86783,0,152,152,35,333.91603552945315,27.69924637018465
403,87033,0,250,250,11,225.96902223053118,28.872014356543502
404,87283,0,250,250,11,145.49837092786882,24.019282861548984
405,87533,0,250,250,10,11.203550872641538,1.6361932820802774
406,87783,0,250,250,25,496.159106977024,25.009999971950126
407,88033,0,250,250,51,524.6987755233143,30.656473078126247
408,88283,0,250,250,36,908.6661539784496,32.335406367733086
409,88533,0,250,250,16,283.0305610681235,25.70709777810588
410,88783,0,250,250,30,671.6423872113922,31.032636054640584
411,89033,0,250,250,178,678.8012980395415,27.418753385571716
412,89283,0,250,250,10,15.749358546895705,3.698871202838638
413,89533,0,250,250,199,564.5083295141881,15.470424848848118
414,89588,0,55,55,22,85.53078244983344,7.411104977823354
415,89838,0,250,250,4,2.567149151305112,1.0333608232720954
416,90088,0,250,250,44,667.8433559874242,28.04609025684729
417,90338,0,250,250,25,140.3363745555863,8.869812204793579
418,90588,0,250,250,31,636.2291694770629,25.927525924409327
419,90838,0,250,250,27,454.9615484075008,29.098332465294025
420,91088,0,250,250,48,676.2105738960573,28.388453173772152
421,91338,0,250,250,17,361.2274805461659,30.17751294929973
422,91588,0,250,250,38,263.1997850738096,28.277660758147935
423,91610,1,22,21,21,371.1296043594401,34.27304324879792
424,91860,0,250,250,29,309.95288681491934,22.14312632826846
425,91913,1,53,52,52,1077.9132972330249,30.35232073113652
426,92006,0,93,93,42,228.4000321912345,21.176196103671064
427,92256,0,250,250,66,1504.0708647786878,29.02776788091652
428,92506,0,250,250,250,1925.1186328356878,10.107582366823188
429,92592,0,86,86,69,260.9671131583561,8.839252061234438
430,92797,0,205,205,26,86.21381851102922,9.963138621550927
431,93047,0,250,250,21,375.3593063397468,26.967618967263427
432,93297,0,250,250,22,143.6440727542435,18.42844830019573
433,93547,0,250,250,45,885.0852625996889,28.458535969012413
434,93797,0,250,250,50,691.029518536968,21.568877289863575
435,93840,0,43,43,4,8.21300213253786,4.4416734865928325
436,94090,0,250,250,11,71.02065482629054,11.654310242965549
437,94340,0,250,250,13,249.94613851779994,25.477849591365864
438,94590,0,250,250,30,352.0028482898374,19.31211948227749
439,94748,0,158,158,33,342.27543088929406,29.22775358481546
440,94998,0,250,250,13,42.15964302533538,6.184999915546148
441,95248,0,250,250,23,470.4531812768373,31.90393687688279
442,95498,0,250,250,60,376.4092024139711,11.535105247801715
443,95645,0,147,147,26,188.1770532374421,28.402802348431674
444,95693,0,48,48,22,164.12500817078867,11.024038458757634
445,95943,0,250,250,244,3615.928005164625,38.16906772571056
446,96089,0,146,146,69,1665.675764518065,31.61036876405783
447,96238,0,149,149,11,49.189938628001215,9.74930948490178
448,96488,0,250,250,54,420.6315854941269,27.615118074952147
449,96738,0,250,250,2,2.146400105666431,1.3798720891362877
450,96988,0,250,250,20,423.60862863871495,27.110134989790847
451,97238,0,250,250,29,559.6660571135918,31.14903058662445
452,97343,0,105,105,19,381.2909301947106,28.23770133734497
453,97593,0,250,250,47,785.3983257124106,29.53557165614856
454,97843,0,250,250,25,227.85434322993598,12.15620016956274
455,97916,0,73,73,32,384.83285956182317,27.44948906874989
456,98166,0,250,250,31,113.12983766060182,6.1926352406062
457,98416,0,250,250,30,250.83818914690613,28.08643637483022
458,98508,0,92,92,13,47.23161819480522,15.999307446809981
459,98758,0,250,250,249,2391.8390013141625,32.89613786257478
460,99008,0,250,250,208,500.26058491584604,9.080732176026615
461,99258,0,250,250,37,219.0292773852566,10.15596653801468
462,99362,0,104,104,18,74.26771360214856,8.437793260533637
463,99612,0,250,250,27,599.3213349465335,31.902849489871453
464,99862,0,250,250,128,863.9201923737281,24.799449754916388
465,100112,0,250,250,141,1020.5289749985925,27.79388170044389
466,100362,0,250,250,16,258.14459674100937,28.700341726031503
467,100612,0,250,250,22,381.54252463139113,23.964149246165277
468,100862,0,250,250,28,436.38764076670356,26.613924049986274
469,101112,0,250,250,32,197.709019020087,8.5185612554043
470,101362,0,250,250,5,8.005990583035604,3.307358477766902
471,101612,0,250,250,28,89.6267918563337,7.209977121391127
472,101833,0,221,221,14,48.88278103620375,8.505732131547843
473,102083,0,250,250,201,656.9400065007172,18.76599145465846
474,102333,0,250,250,37,334.5455848480446,27.822242014685784
475,102415,0,82,82,25,440.950605868908,26.72731944552899
476,102665,0,250,250,10,26.1712413576816,5.159069239089516
477,102915,0,250,250,41,927.1758722941053,30.884130849128635
