episode,step,reward,success,final_distance
1,250,-206.35111762679423,0,0.30697165721741776
2,500,-207.54452513343253,0,0.677083432052608
3,750,-221.24809388545307,0,0.5067736107584279
4,854,-46.9219357714212,1,0.03816921055512259
5,1104,-167.71666285388534,0,0.2309032305143033
6,1354,-276.5895387725087,0,0.8662051763332075
7,1604,-229.62109963344312,0,0.5082821604442327
8,1840,-134.32519251378935,1,0.04771490166127114
9,2090,-220.39216391539557,0,0.45870174208557035
10,2340,-146.0269884134079,0,0.2347695575827966
11,2590,-145.4490951895574,0,0.2744952541034047
12,2682,-66.58545980738654,1,0.04874338753463089
13,2932,-301.09713150417144,0,0.5698078000607261
14,3182,-170.2171587421418,0,0.20319784926780077
15,3231,-31.535914702353743,1,0.04842795207049622
16,3481,-256.2037534976867,0,0.3497107310998472
17,3731,-203.91129205708268,0,0.44885756211777605
18,3981,-154.14594005644338,0,0.41075888993067855
19,4231,-193.4181700854022,0,0.2869907353014422
20,4481,-135.48990501266795,0,0.3315297425235054
21,4731,-136.6376353728096,0,0.23310846140882133
22,4981,-319.3073766578862,0,0.5418572734896334
23,5231,-187.42485204412986,0,0.3774625262043215
24,5481,-116.09120070914845,0,0.2863834794070598
25,5731,-146.45505814420173,0,0.21121655927541966
26,5981,-282.8673178816227,0,0.8245404654733899
27,6029,-50.45975153265913,1,0.015086696610867175
28,6279,-194.67535295346283,0,0.26216770804869266
29,6529,-192.72276503708147,0,0.6091039622614047
30,6779,-204.89521873997634,0,0.5425206192089732
31,7029,-220.5441994733008,0,0.7982525356568394
32,7108,-69.21137775069387,1,0.0355699661018766
33,7358,-213.88144276406115,0,0.3985438484974819
34,7608,-126.11227619770155,0,0.10013328981220397
35,7706,-515.6723137808265,0,1.336631727843019
36,7956,-391.3825518211309,0,1.4117863371524608
37,8206,-157.38157429594463,0,0.23155174488610022
38,8456,-273.92548361089183,0,0.6783631928996022
39,8496,-21.54036669465726,1,0.02200214332571091
40,8746,-207.3810300875299,0,0.33859973470703825
41,8891,-159.37260026884817,1,0.043381859058903925
42,9141,-245.65270565951695,0,0.6505214141822014
43,9391,-183.5710774733559,0,0.4971220943855873
44,9641,-109.08673486721645,0,0.2575871797948608
45,9891,-181.80878671675254,0,0.07068596948109208
46,10141,-130.20688991418774,0,0.5655384365163818
47,10391,-160.94445759066224,0,0.33751542991533023
48,10641,-330.7494737051181,0,0.9835120433816394
49,10891,-232.78169715275982,0,0.3747775103094484
50,11141,-276.798047330118,0,0.7365841338716312
51,11391,-420.6477253588481,0,1.2963591901603928
52,11641,-169.49099751321754,0,0.5494940484467079
53,11714,-66.79043196359585,1,0.035559426977271574
54,11964,-144.79233155316257,0,0.3624733028466875
55,12214,-228.84854964837254,0,1.1344560176596596
56,12450,-55.57852910794218,1,0.03195338103531089
57,12700,-107.21667362532587,0,0.07006193167679212
58,12770,-31.057038706359556,1,0.04579827167376657
59,13020,-135.48076442224507,0,0.26246917937030356
60,13270,-73.97773198662327,0,0.1232393076127784
61,13520,-402.07598120017457,0,1.2537614182123455
62,13770,-312.38310287449536,0,0.3003840945009889
63,14020,-151.25176102607603,0,0.1810087510675682
64,14270,-82.99298227835521,0,0.10953453811687369
65,14520,-194.24617563104755,0,0.5491181561605971
66,14770,-230.3073939506756,0,0.3186994764132413
67,15020,-237.52153986797245,0,0.22221870162465987
68,15132,-108.87751085227177,1,0.037541729104515774
69,15382,-131.71568357736652,0,0.21233900114500065
70,15632,-217.3225664057617,0,0.09742615325736778
71,15882,-84.17477948156582,0,0.18008371585478328
72,16074,-79.84603755681539,1,0.04821855051229841
73,16324,-146.99806783338815,0,0.2541783720166457
74,16395,-78.10594341560844,1,0.03973028918201664
75,16457,-87.35027510651747,1,0.01419045269346946
76,16707,-85.62175862237481,0,0.1769232047037327
77,16957,-109.24537674009676,0,0.5255806751573544
78,17207,-239.6389439168982,0,1.090678741596805
79,17344,-72.39368706422465,1,0.03690116964860377
80,17594,-161.86688718775727,0,0.4307907038570987
81,17844,-142.01766053971855,0,0.13060271214869154
82,18094,-85.33313412980452,0,0.11633244629659328
83,18344,-117.99376275615312,0,0.21139149540286997
84,18594,-175.2670999292964,0,0.09670798923486272
85,18648,-65.42085193706644,1,0.03765692570617353
86,18898,-208.59747460431217,0,0.8493941484656962
87,19107,-186.14930550306863,1,0.025836784585432544
88,19227,-110.25147361355813,1,0.0494280909664109
89,19477,-80.07119041336841,0,0.17162694980006882
90,19541,-91.08326061442438,1,0.02137310412018265
91,19791,-207.85175161258843,0,0.1367235727930232
92,19866,-73.83399910747224,1,0.04556536580319237
93,20116,-140.84983397021972,0,0.08198104474648778
94,20366,-150.60298871770095,0,0.09395389613554843
95,20616,-87.94622045203148,0,0.11444313246390468
96,20690,-96.69536844211882,1,0.041368407203717636
97,20763,-109.34191219796026,1,0.03552027508756414
98,21013,-151.2863472243929,0,0.17482034298524263
99,21263,-108.10002618109911,0,0.36152032367104475
100,21427,-116.76266270362332,1,0.04805777357617264
101,21549,-120.70061027210849,1,0.04992718843620404
102,21662,-130.38949568756232,1,0.04424982503108836
103,21719,-19.419299101191104,1,0.0464025037032576
104,21969,-158.80044473414912,0,0.25802120713482857
105,22219,-179.4571090344202,0,0.18138824765824765
106,22469,-145.81831043411754,0,0.32920802029072416
107,22617,-126.31056385765984,1,0.005772352832566958
108,22867,-105.05858497153982,0,0.12050719968764666
109,23117,-101.12518044373314,0,0.15977979777403362
110,23367,-111.35939356120467,0,0.2897593255518205
111,23617,-202.96520039046783,0,0.48134531633737354
112,23745,-105.40394485619531,1,0.047922044830514564
113,23995,-210.3408931204527,0,0.3401215771149551
114,24245,-117.04698422639548,0,0.2277426401178781
115,24297,-48.13418190200225,1,0.04590735637030968
116,24356,-35.545474827340065,1,0.048763934397264286
117,24606,-139.94385789865595,0,0.2735607819643745
118,24856,-83.32973344535455,0,0.16322493918214537
119,25106,-115.17628944695157,0,0.12219854436230977
120,25356,-395.3948520464425,0,0.8932085884601999
121,25395,-19.187841041696743,1,0.02774902196094159
122,25645,-104.8673110424442,0,0.38301812534820584
123,25895,-217.21284464964234,0,0.3433988274660989
124,26145,-262.3654868175324,0,0.4638415166608089
125,26203,-419.74342496077645,0,2.1663127359486496
126,26275,-114.17387617693409,1,0.04395708613557323
127,26525,-109.0536032759481,0,0.24682450895026053
128,26775,-74.89631892617079,0,0.08116199777251394
129,27025,-354.64872533481827,0,0.9340646955864274
130,27275,-103.73746010914816,0,0.3008232206577478
131,27525,-124.12427293119457,0,0.19958031983354144
132,27775,-101.74122480438008,0,0.09140764972726242
133,28025,-206.83321437301822,0,0.0916693080593603
134,28275,-181.07729827137888,0,0.12192260778015017
135,28525,-106.43605032985178,0,0.3027932373852892
136,28775,-214.00247512288036,0,0.1618347504319829
137,29025,-111.91447615187852,0,0.1967067893303941
