scenario,controller,seed,reward,steps,success,final_distance,max_speed,max_command_torque,fault_seen
id_reference,A0_computed_torque,50000,-296.58044010991745,250,False,1.0143006951105742,3.802405085855875,36.495933532714844,False
id_reference,A0_computed_torque,50001,-188.37490151667348,250,False,0.3814842194679267,11.459107814554873,40.0,False
id_reference,A0_computed_torque,50002,-141.06104960663941,250,False,0.3942937606173745,6.529848305195292,40.0,False
id_reference,A0_computed_torque,50003,-257.2686589546938,250,False,0.5482550021471382,12.725619096033807,40.0,False
id_reference,A0_computed_torque,50004,-155.03854605308092,250,False,0.43908653885318233,8.66945683150009,40.0,False
id_reference,A0_computed_torque,50005,-122.80416519711618,250,False,0.13720619134595638,14.464976889150059,40.0,False
id_reference,A0_computed_torque,50006,-105.14677631133878,250,False,0.20437118746531416,4.960494345861248,40.0,False
id_reference,A0_computed_torque,50007,-251.77044709312912,250,False,0.5441536640389393,11.043295800344838,40.0,False
id_reference,A0_computed_torque,50008,-174.82304644081375,250,False,0.3645517640647632,7.687822467666396,40.0,False
id_reference,A0_computed_torque,50009,-146.73652021781922,250,False,0.3578878850731513,10.474522385375288,40.0,False
id_reference,A0_computed_torque,50010,-97.52600539538163,250,False,0.149407366726941,13.693162049732118,40.0,False
id_reference,A0_computed_torque,50011,-169.97610711504822,250,False,0.5521033014587253,3.670474482032838,40.0,False
id_reference,A0_computed_torque,50012,-44.04002427456666,65,True,0.049966038761896286,11.074149349634252,40.0,False
id_reference,A0_computed_torque,50013,-219.08857400397198,250,False,0.5621969871307222,11.246688014031768,40.0,False
id_reference,A0_computed_torque,50014,-277.061137587172,250,False,0.6388040846029872,17.339258429182756,40.0,False
id_reference,A0_computed_torque,50015,-255.92222099939636,250,False,0.7265440873967471,10.990156114057692,40.0,False
id_reference,A0_computed_torque,50016,-246.19665869656887,250,False,0.7836395110825997,10.629525649433397,40.0,False
id_reference,A0_computed_torque,50017,-133.15899122851167,250,False,0.2583046068787902,8.722534845070244,40.0,False
id_reference,A0_computed_torque,50018,-134.34969517295656,250,False,0.11234763800158123,11.933835737310028,40.0,False
id_reference,A0_computed_torque,50019,-211.36762646692162,250,False,0.46613719124472114,12.714495018126794,40.0,False
id_reference,A0_computed_torque,50020,-255.1582019793102,250,False,0.8187846259032392,1.3726118984632238,40.0,False
id_reference,A0_computed_torque,50021,-130.15698344634885,250,False,0.31825037141780754,2.454973715071953,29.161571502685547,False
id_reference,A0_computed_torque,50022,-190.2033066922876,250,False,0.38987085936953725,11.984269933301649,40.0,False
id_reference,A0_computed_torque,50023,-149.1320360478227,250,False,0.2837804138771978,9.899492702832447,40.0,False
id_reference,A0_computed_torque,50024,-79.84038761663798,250,False,0.21603440911829574,2.4910632338383984,30.117034912109375,False
id_reference,A0_computed_torque,50025,-184.24167404147994,250,False,0.3950520670265089,13.253918895283595,40.0,False
id_reference,A0_computed_torque,50026,-277.2272592938022,250,False,0.8245987696430117,5.300369553573364,40.0,False
id_reference,A0_computed_torque,50027,-40.27794971284743,42,True,0.048264142229498715,8.043021883948544,40.0,False
id_reference,A0_computed_torque,50028,-175.0288687867964,250,False,0.23505584091888673,16.336108511619322,40.0,False
id_reference,A0_computed_torque,50029,-177.12435985433103,250,False,0.29961351676812575,14.057132734674076,40.0,False
id_reference,A0_computed_torque,50030,-158.42905669954746,250,False,0.3661686952052543,9.764250847660456,40.0,False
id_reference,A0_computed_torque,50031,-120.30705052039069,250,False,0.11570304375253138,14.267960662208923,40.0,False
id_reference,A0_computed_torque,50032,-167.82235124588544,250,False,0.3518848689958178,12.41632141891591,40.0,False
id_reference,A0_computed_torque,50033,-78.46605786410909,250,False,0.1953915774776229,2.5190968925615684,26.440275192260742,False
