scenario,controller,seed,steps,uncertainty_scale_mean,uncertainty_scale_min,uncertainty_norm_mean,uncertainty_norm_max,raw_residual_norm_mean,gated_residual_norm_mean
id_reference,A4_train_seed_1,50093,250,0.1,0.1,6.290259407631797,13.802351344618303,9.2370820416286,0.9237082041628601
id_reference,A4_train_seed_1,50094,250,0.1,0.1,6.516804529662115,7.064529994060525,9.302353648599947,0.9302353648599946
id_reference,A4_train_seed_1,50095,250,0.1,0.1,3.7945689080141447,7.57012013192003,5.308441014709339,0.530844101470934
id_reference,A4_train_seed_1,50096,250,0.1,0.1,4.943994094712465,13.537723415458856,10.68373708298269,1.0683737082982692
id_reference,A4_train_seed_1,50097,250,0.10046406875772276,0.1,4.624367908518509,10.335462621814901,8.783045544228738,0.8820314643395403
id_reference,A4_train_seed_1,50098,63,0.09999999999999995,0.1,11.209641581104133,16.558189526036376,7.941406478123073,0.7941406478123073
id_reference,A4_train_seed_1,50099,250,0.10000514004509696,0.1,4.416091885090802,12.178656492727857,9.033020994076622,0.9033601629461339
ood_compound,A4_train_seed_1,50000,250,0.1001568615615517,0.1,7.07005908675685,12.732963543755522,8.65562484014951,0.8669027480909272
ood_compound,A4_train_seed_1,50001,250,0.10007377202540499,0.1,5.733811556476927,12.543373645326131,10.141793455820105,1.0149116468235886
ood_compound,A4_train_seed_1,50002,250,0.1,0.1,5.668088723755283,11.703301794787368,9.110006615803977,0.9110006615803978
ood_compound,A4_train_seed_1,50003,250,0.1,0.1,12.761118947387914,29.469984713817595,10.454841434050573,1.0454841434050572
ood_compound,A4_train_seed_1,50004,250,0.1,0.1,7.960648262172889,12.32253626076958,8.79344052817978,0.8793440528179779
ood_compound,A4_train_seed_1,50005,250,0.10009873745432434,0.1,5.180334954797643,13.127935184386768,9.593404938507058,0.9604559368137234
ood_compound,A4_train_seed_1,50006,250,0.1,0.1,8.982673772388388,11.713619703878235,7.735681653539603,0.7735681653539604
ood_compound,A4_train_seed_1,50007,250,0.1,0.1,7.200310402378653,15.716866104753384,9.869336033489038,0.9869336033489039
ood_compound,A4_train_seed_1,50008,250,0.1,0.1,5.792991466069424,14.612716964608634,9.373949820556216,0.9373949820556216
ood_compound,A4_train_seed_1,50009,250,0.1,0.1,7.426474241534671,15.097688044320096,9.390827810468863,0.9390827810468864
ood_compound,A4_train_seed_1,50010,250,0.1,0.1,7.195618242473968,12.106500427248085,10.544944078393154,1.0544944078393155
ood_compound,A4_train_seed_1,50011,250,0.1,0.1,5.3809248461011645,12.411041483748239,7.859431295419349,0.785943129541935
ood_compound,A4_train_seed_1,50012,250,0.1,0.1,5.694852789885354,11.65182372791312,9.86606024776938,0.9866060247769378
ood_compound,A4_train_seed_1,50013,250,0.1,0.1,6.162843617659814,11.518215667419478,10.436935366269255,1.0436935366269253
ood_compound,A4_train_seed_1,50014,250,0.10016180365021785,0.1,6.826898869935718,15.286110589988224,8.490082248114877,0.8508387397523118
ood_compound,A4_train_seed_1,50015,250,0.1,0.1,6.939822596188531,12.772620148478321,7.0539978840650885,0.7053997884065089
ood_compound,A4_train_seed_1,50016,250,0.1,0.1,6.817056941963607,11.986749618707712,9.66787196672004,0.9667871966720042
ood_compound,A4_train_seed_1,50017,250,0.1,0.1,6.237290351809659,13.518250639141415,9.058180610800513,0.9058180610800514
ood_compound,A4_train_seed_1,50018,250,0.10025966128408977,0.1,5.7536643003020655,13.854942253588424,9.077985873528688,0.9101079565498758
ood_compound,A4_train_seed_1,50019,250,0.1,0.1,7.742949853982811,12.507835700681998,9.377402600241549,0.9377402600241549
ood_compound,A4_train_seed_1,50020,250,0.1,0.1,8.573773230503033,10.91673228887342,7.621351740711882,0.7621351740711882
