scenario,controller,seed,reward,steps,success,final_distance,max_speed,max_command_torque,fault_seen
id_randomized,computed_torque_zero_residual,40000,-176.6756888416454,250,False,0.47200394175326266,10.215623827347192,40.0,False
id_randomized,computed_torque_zero_residual,40001,-173.74074699123136,250,False,0.45152565120316884,13.001426632838243,40.0,False
id_randomized,computed_torque_zero_residual,40002,-253.09414824342218,250,False,0.5308289585695403,19.862377709129767,40.0,False
id_randomized,computed_torque_zero_residual,40003,-181.49890427200114,250,False,0.4223938363044086,14.06816087119798,40.0,False
id_randomized,computed_torque_zero_residual,40004,-113.11437129411262,250,False,0.13228086240349432,16.294501003707992,40.0,False
id_randomized,computed_torque_zero_residual,40005,-132.07434664784458,250,False,0.24883422815869072,11.262823828988166,40.0,False
id_randomized,computed_torque_zero_residual,40006,-113.31365742610731,250,False,0.1526910060817186,12.624607102308552,40.0,False
id_randomized,computed_torque_zero_residual,40007,-197.55078354739632,250,False,0.4843079413962662,12.164673916034532,40.0,False
id_randomized,computed_torque_zero_residual,40008,-69.90297093362516,250,False,0.08354589970483473,6.188706780588835,40.0,False
id_randomized,computed_torque_zero_residual,40009,-72.08925783547363,250,False,0.12376908761702367,6.890186417933372,40.0,False
id_randomized,computed_torque_zero_residual,40010,-204.04699331119346,250,False,0.58215416978564,7.525193950545621,40.0,False
id_randomized,computed_torque_zero_residual,40011,-54.69889037706526,250,False,0.08558795138689153,10.61412213464424,40.0,False
id_randomized,computed_torque_zero_residual,40012,-169.9317266929501,250,False,0.39448215217348326,11.806778185380873,40.0,False
id_randomized,computed_torque_zero_residual,40013,-194.6073390972406,250,False,0.4154036513318789,14.615533830084091,40.0,False
id_randomized,computed_torque_zero_residual,40014,-97.99405943024561,250,False,0.18574975724687987,4.217604293399872,40.0,False
id_randomized,computed_torque_zero_residual,40015,-263.794961606169,250,False,0.8728974636024525,10.241174149897088,40.0,False
id_randomized,computed_torque_zero_residual,40016,-70.26019401048583,81,True,0.044016311912063545,2.493851592722062,28.89352798461914,False
id_randomized,computed_torque_zero_residual,40017,-102.2443660479564,250,False,0.07446746228682617,16.9412938880303,40.0,False
id_randomized,computed_torque_zero_residual,40018,-186.8343199680159,250,False,0.41545986735163803,12.105379378754712,40.0,False
id_randomized,computed_torque_zero_residual,40019,-77.14264567482792,250,False,0.1768162779014907,6.588792812320674,40.0,False
id_randomized,computed_torque_zero_residual,40020,-141.0422417782368,250,False,0.33277396738337234,8.589872030981963,40.0,False
id_randomized,computed_torque_zero_residual,40021,-209.57547288003744,250,False,0.6566842403255401,4.078226839512712,39.04245376586914,False
id_randomized,computed_torque_zero_residual,40022,-262.79094185543664,250,False,0.7681570692868022,12.360636967503643,40.0,False
id_randomized,computed_torque_zero_residual,40023,-269.29170742088036,250,False,0.5673901244412065,11.90401605885722,40.0,False
id_randomized,computed_torque_zero_residual,40024,-148.7522643525585,250,False,0.45140039570895923,4.164452096866924,36.00065612792969,False
id_randomized,computed_torque_zero_residual,40025,-195.62596098572652,250,False,0.4813435178393282,14.532360848595955,40.0,False
id_randomized,computed_torque_zero_residual,40026,-98.55839306705818,250,False,0.17677363596916595,8.371144642324296,40.0,False
id_randomized,computed_torque_zero_residual,40027,-156.15930035723574,250,False,0.24757508923760999,13.041888014365691,40.0,False
id_randomized,computed_torque_zero_residual,40028,-129.11290495561454,250,False,0.34573856638699024,6.608889530985076,40.0,False
id_randomized,computed_torque_zero_residual,40029,-123.1220342974542,69,True,0.0455386867910457,13.00964573964477,40.0,False
id_randomized,computed_torque_zero_residual,40030,-103.08626975357033,250,False,0.09024630420084373,16.283839594652104,40.0,False
id_randomized,computed_torque_zero_residual,40031,-120.6495162567509,250,False,0.1513948466315004,11.702841066660467,40.0,False
id_randomized,computed_torque_zero_residual,40032,-177.17746439371297,250,False,0.5956029130149405,4.70727011859852,34.694725036621094,False
id_randomized,computed_torque_zero_residual,40033,-87.60562180960058,250,False,0.13404809724989974,10.190769367176296,40.0,False
id_randomized,computed_torque_zero_residual,40034,-81.6089727240097,250,False,0.15417632133845266,7.67683850668873,40.0,False
id_randomized,computed_torque_zero_residual,40035,-198.82803099033669,250,False,0.6214301763483271,4.968096644982255,40.0,False
id_randomized,computed_torque_zero_residual,40036,-258.7265367288049,250,False,0.7751384478916445,11.481708970757554,40.0,False
id_randomized,computed_torque_zero_residual,40037,-63.79084877815849,56,True,0.04907819785053636,17.489092598817898,40.0,False
id_randomized,computed_torque_zero_residual,40038,-147.99063063604567,250,False,0.39084068625713814,3.7653777777568282,40.0,False
id_randomized,computed_torque_zero_residual,40039,-171.15627947976938,250,False,0.5258712544324751,5.615908674847576,40.0,False
id_randomized,computed_torque_zero_residual,40040,-18.97511858962814,45,True,0.04541541417270383,3.5030422317425662,40.0,False
id_randomized,computed_torque_zero_residual,40041,-324.7115104497517,250,False,0.7441241101200623,11.99767829378275,40.0,False
id_randomized,computed_torque_zero_residual,40042,-211.1560892059795,250,False,0.6794211430797571,10.960227178343567,40.0,False
id_randomized,computed_torque_zero_residual,40043,-150.08395805568537,250,False,0.36866184107146655,8.563528022019698,40.0,False
id_randomized,computed_torque_zero_residual,40044,-114.39948588493431,250,False,0.20065365218241105,10.242988426930419,40.0,False
id_randomized,computed_torque_zero_residual,40045,-139.49718361591553,250,False,0.24995924715985812,10.140721519888345,40.0,False
id_randomized,computed_torque_zero_residual,40046,-173.46926264130573,250,False,0.22798260353933722,14.045894573919899,40.0,False
id_randomized,computed_torque_zero_residual,40047,-195.1265794425995,250,False,0.35588951406590424,13.549878287942173,40.0,False
id_randomized,computed_torque_zero_residual,40048,-20.808837794439917,32,True,0.0487983270638593,10.01186944772125,40.0,False
id_randomized,computed_torque_zero_residual,40049,-228.21040705430786,250,False,0.74730447926722,10.789247087395243,40.0,False
id_randomized,computed_torque_zero_residual,40050,-203.2261265847361,250,False,0.6219409464247508,5.489964585269637,33.38961410522461,False
id_randomized,computed_torque_zero_residual,40051,-200.12627523491773,250,False,0.5847084171419328,8.537632291989738,40.0,False
id_randomized,computed_torque_zero_residual,40052,-158.55158098004966,250,False,0.33661105404849206,12.348333198120866,40.0,False
id_randomized,computed_torque_zero_residual,40053,-49.317447622398134,67,True,0.04626360548908226,2.8046029552353033,40.0,False
id_randomized,computed_torque_zero_residual,40054,-171.2236333013055,250,False,0.08231993350838061,11.084111433584956,40.0,False
