scenario,controller,seed,reward,steps,success,final_distance,max_speed,max_command_torque,fault_seen
heldout,sac_train_seed_1,40028,-53.25779538877768,250,False,0.0669306652090173,8.47286464008359,40.0,False
heldout,sac_train_seed_1,40029,-139.68090407706296,74,True,0.04772008194471251,12.440493656325586,40.0,False
heldout,sac_train_seed_1,40030,-76.6082439240655,65,True,0.01960043143399264,15.94227406503287,40.0,False
heldout,sac_train_seed_1,40031,-99.3410813847439,250,False,0.053743630574931284,9.712507037999925,38.55534744262695,False
heldout,sac_train_seed_1,40032,-57.39440402404365,250,False,0.08895121721328739,5.774086288831857,38.62264633178711,False
heldout,sac_train_seed_1,40033,-31.078713428501892,43,True,0.03210441352094389,7.787869325585241,40.0,False
heldout,sac_train_seed_1,40034,-29.77001665804953,41,True,0.034737495219962944,8.472609603733172,40.0,False
heldout,sac_train_seed_1,40035,-22.617098025389943,59,True,0.04873293105540775,6.037167976337336,40.0,False
heldout,sac_train_seed_1,40036,-131.55257387338213,250,False,0.2031951968758954,9.093546422509403,40.0,False
heldout,sac_train_seed_1,40037,-67.63025967261461,80,True,0.04702102105690721,16.867800304803186,40.0,False
heldout,sac_train_seed_1,40038,-83.81322007817525,250,False,0.14175629529327782,5.063396019319461,40.0,False
heldout,sac_train_seed_1,40039,-88.6348696833847,250,False,0.11714500453449532,5.587831030189383,40.0,False
heldout,sac_train_seed_1,40040,-43.57989938810285,250,False,0.05443566552822491,5.881305224882862,40.0,False
heldout,sac_train_seed_1,40041,-242.00372459189873,250,False,0.3735560083588152,11.040944476399092,40.0,False
heldout,sac_train_seed_1,40042,-76.12543795178394,250,False,0.08680833416295956,8.808217083605825,40.0,False
heldout,sac_train_seed_1,40043,-60.86191314535438,73,True,0.04886340894244753,8.006052193893172,40.0,False
heldout,sac_train_seed_1,40044,-58.8924625404093,89,True,0.04883370307161207,12.434228690797584,40.0,False
heldout,sac_train_seed_1,40045,-115.19434821552933,84,True,0.0485315780957932,18.14889451251939,40.0,False
heldout,sac_train_seed_1,40046,-87.28923500714944,77,True,0.049502400533338514,12.69201202983146,40.0,False
heldout,sac_train_seed_1,40047,-105.65526363547497,95,True,0.04932508457430394,13.614270121395881,40.0,False
heldout,sac_train_seed_1,40048,-22.0049723729232,37,True,0.016705141386636996,10.817208918709865,40.0,False
heldout,sac_train_seed_1,40049,-80.71685949887686,250,False,0.10792731505700959,8.810996118480286,40.0,False
heldout,sac_train_seed_1,40050,-26.505264308294812,38,True,0.04628507459958434,7.099359795058952,34.74085235595703,False
heldout,sac_train_seed_1,40051,-37.60307113748773,44,True,0.04110227837333074,9.20594793769692,40.0,False
heldout,sac_train_seed_1,40052,-87.92592465404435,250,False,0.0547363265293363,11.03967932998455,40.0,False
heldout,sac_train_seed_1,40053,-26.141238699040656,38,True,0.03103529769908881,5.3268663770679785,40.0,False
heldout,sac_train_seed_1,40054,-165.16075717760395,250,False,0.1335496595425233,9.940914027321046,40.0,False
heldout,sac_train_seed_1,40055,-44.07372645539921,51,True,0.02657656658042553,10.699321994734257,40.0,False
heldout,sac_train_seed_1,40056,-0.7747271529329272,18,True,0.04623271328282135,5.1698546055058054,37.065582275390625,False
heldout,sac_train_seed_1,40057,-101.17426850485356,250,False,0.08088592737294506,13.111855366954549,40.0,False
heldout,sac_train_seed_1,40058,-159.70374972581044,250,False,0.47157494372941744,7.9094932627486925,40.0,False
heldout,sac_train_seed_1,40059,-79.94999707177041,250,False,0.20011355671052652,4.359764179699333,40.0,False
heldout,sac_train_seed_1,40060,-49.397157814483094,250,False,0.10489101260984644,7.572267807363086,26.294328689575195,False
heldout,sac_train_seed_1,40061,-93.43036874563485,250,False,0.10644650944431465,12.811858882193341,40.0,False
heldout,sac_train_seed_1,40062,-85.61778415159455,250,False,0.0994017628644449,14.123333568011285,40.0,False
heldout,sac_train_seed_1,40063,-84.08381229662272,250,False,0.23165727873292424,5.901541226586486,36.908119201660156,False
heldout,sac_train_seed_1,40064,-13.314570833205046,28,True,0.04528577791396691,8.46523185432752,40.0,False
heldout,sac_train_seed_1,40065,-157.70398485436024,250,False,0.24450339884334332,9.186829984098733,40.0,False
heldout,sac_train_seed_1,40066,-68.4469768900182,79,True,0.0496431294664704,13.801562796109724,40.0,False
heldout,sac_train_seed_1,40067,-24.66274539368534,55,True,0.045575429555960625,5.878253803084011,40.0,False
heldout,sac_train_seed_1,40068,-24.337298839982104,72,True,0.04914479260316927,7.347486567270091,36.89210510253906,False
heldout,sac_train_seed_1,40069,-127.43556044598442,74,True,0.012464353662332483,12.858940464175857,40.0,False
heldout,sac_train_seed_1,40070,-61.2821350362619,250,False,0.0669424616420012,6.6571626343037575,40.0,False
heldout,sac_train_seed_1,40071,-51.72918535720372,80,True,0.024411989341447497,3.486273310257528,40.0,False
heldout,sac_train_seed_1,40072,-58.99661169954164,250,False,0.054982293564392166,7.531844513861355,40.0,False
heldout,sac_train_seed_1,40073,-44.4261374082776,55,True,0.0478544570512602,11.247391947961752,40.0,False
heldout,sac_train_seed_1,40074,-68.11757244022715,250,False,0.08702183053069797,7.945177406007764,40.0,False
heldout,sac_train_seed_1,40075,-135.39551646408285,250,False,0.11478181284545916,8.792209627645773,40.0,False
heldout,sac_train_seed_1,40076,-27.41334003733027,39,True,0.02890572615970788,8.62869996103057,40.0,False
heldout,sac_train_seed_1,40077,-28.64687048927923,42,True,0.04934753703083236,7.431135304232186,40.0,False
heldout,sac_train_seed_1,40078,-138.3463021463313,250,False,0.11435079716827863,12.361488500013968,40.0,False
heldout,sac_train_seed_1,40079,-74.20019934101428,250,False,0.08525574829919853,7.845440733111879,40.0,False
heldout,sac_train_seed_1,40080,-35.924476920627086,52,True,0.04825137260831599,14.373939389599139,40.0,False
heldout,sac_train_seed_1,40081,-87.56652299075516,74,True,0.026878201132169068,9.870965693840116,40.0,False
heldout,sac_train_seed_1,40082,-132.77085843804673,250,False,0.11063357807172135,13.573285681846613,40.0,False
heldout,sac_train_seed_1,40083,-104.65032967675816,93,True,0.04992398338828896,10.544073246587207,40.0,False
heldout,sac_train_seed_1,40084,-108.83629195566455,250,False,0.07951438033048412,10.091158968933433,40.0,False
heldout,sac_train_seed_1,40085,-65.17273476164416,68,True,0.013702984878261203,9.48805616660883,40.0,False
heldout,sac_train_seed_1,40086,-53.292952481472696,250,False,0.06470177638923018,5.427618258202511,40.0,False
heldout,sac_train_seed_1,40087,-112.27695158143268,250,False,0.09169331922788747,9.714796420812721,40.0,False
heldout,sac_train_seed_1,40088,-20.45288739190468,39,True,0.032670657878574996,7.067743205820391,40.0,False
heldout,sac_train_seed_1,40089,-65.12074159718073,250,False,0.05716841032268369,8.155152044151063,40.0,False
heldout,sac_train_seed_1,40090,-68.93076364927938,59,True,0.044766471365877365,19.34853200319619,40.0,False
heldout,sac_train_seed_1,40091,-74.40470893988274,60,True,0.047018479429210565,15.211557009881362,40.0,False
heldout,sac_train_seed_1,40092,-112.28867301682037,250,False,0.40193736614265013,5.949083963442581,33.08414077758789,False
heldout,sac_train_seed_1,40093,-65.22378612291875,93,True,0.04814099436622749,6.767969798864052,40.0,False
heldout,sac_train_seed_1,40094,-69.15176175415807,250,False,0.07546125661395625,6.487758736895211,40.0,False
heldout,sac_train_seed_1,40095,-55.130550185621175,69,True,0.03676326770137549,8.848329926509217,40.0,False
heldout,sac_train_seed_1,40096,-105.05750899380548,250,False,0.17660685216079525,6.903189815784842,40.0,False
heldout,sac_train_seed_1,40097,-230.91401684358013,250,False,0.7000635638970002,18.31257536138692,40.0,False
heldout,sac_train_seed_1,40098,-80.95952925890744,57,True,0.0379340987083737,10.372342156352957,40.0,False
heldout,sac_train_seed_1,40099,-81.98755089490243,69,True,0.006951262632116632,9.095978164340432,40.0,False
heldout,sac_train_seed_2,40000,-79.41390374334534,103,True,0.049942817003754664,9.840867886803341,40.0,False
heldout,sac_train_seed_2,40001,-85.769925591241,250,False,0.09043207222103583,10.291632832367585,40.0,False
heldout,sac_train_seed_2,40002,-149.23108616360787,250,False,0.11031934892674454,9.871771934330539,40.0,False
heldout,sac_train_seed_2,40003,-110.05234065804777,250,False,0.1305473537162758,14.17005658761108,40.0,False
heldout,sac_train_seed_2,40004,-71.68178247025321,62,True,0.02509277444777435,14.330931793226528,40.0,False
heldout,sac_train_seed_2,40005,-78.51762048759852,250,False,0.05731806104565851,9.780710738652559,40.0,False
heldout,sac_train_seed_2,40006,-71.94744584874887,66,True,0.03911819821534552,10.918637175828952,40.0,False
heldout,sac_train_seed_2,40007,-66.34723982826982,77,True,0.04608955022267553,11.026473842574408,40.0,False
heldout,sac_train_seed_2,40008,-36.73091421871995,53,True,0.0470719189668178,7.19747121526907,40.0,False
heldout,sac_train_seed_2,40009,-26.377871243592644,46,True,0.027954699036100226,9.45423387384426,40.0,False
heldout,sac_train_seed_2,40010,-60.05898651080814,169,True,0.04999154623865423,7.737653801539585,40.0,False
heldout,sac_train_seed_2,40011,-50.96866698484902,250,False,0.07272288439275804,11.612131216732404,40.0,False
heldout,sac_train_seed_2,40012,-111.71956728756588,250,False,0.1504157352842426,9.819752979484807,40.0,False
heldout,sac_train_seed_2,40013,-110.0154583829959,78,True,0.02591508234079156,12.990379195843248,40.0,False
heldout,sac_train_seed_2,40014,-38.429836639395255,50,True,0.04967386553150147,6.696387763644956,40.0,False
heldout,sac_train_seed_2,40015,-91.7860434459617,250,False,0.11141010361996702,8.835637907387612,40.0,False
heldout,sac_train_seed_2,40016,-37.58265674314042,59,True,0.04926108011449142,5.596681209168436,35.463775634765625,False
heldout,sac_train_seed_2,40017,-80.15459975629204,72,True,0.018621459600271915,18.324362187199757,40.0,False
heldout,sac_train_seed_2,40018,-71.88881183094104,86,True,0.04830643482224275,10.30976710364818,40.0,False
