scenario,controller,seed,steps,uncertainty_scale_mean,uncertainty_scale_min,uncertainty_norm_mean,uncertainty_norm_max,raw_residual_norm_mean,gated_residual_norm_mean
id_randomized_heldout,A4_train_seed_0,40000,250,0.10031883395507578,0.1,4.294156699198791,9.166538877620882,9.08208650083714,0.9101758081946686
id_randomized_heldout,A4_train_seed_0,40001,250,0.1,0.1,4.793938036689272,14.598269867005571,7.1361052156389615,0.7136105215638964
id_randomized_heldout,A4_train_seed_0,40002,250,0.1,0.1,4.982719038173049,11.53305291972061,8.120176858988792,0.8120176858988795
id_randomized_heldout,A4_train_seed_0,40003,250,0.10004587128965309,0.1,6.655400889382165,12.251714940840746,9.924362827301353,0.9925074600564089
id_randomized_heldout,A4_train_seed_0,40004,250,0.1,0.1,5.0237320278062345,16.939687755528407,10.047771295553805,1.0047771295553807
id_randomized_heldout,A4_train_seed_0,40005,250,0.1,0.1,6.155050383163323,17.100546590021192,5.2446854798591325,0.5244685479859134
id_randomized_heldout,A4_train_seed_0,40006,250,0.1,0.1,4.9623773487613,11.305853008516447,9.49260237968976,0.9492602379689761
id_randomized_heldout,A4_train_seed_0,40007,250,0.1005159037288468,0.1,3.5233840643837184,17.460833306943755,8.240532443518564,0.8281639177181142
id_randomized_heldout,A4_train_seed_0,40008,250,0.1,0.1,4.447799644685553,7.643559404151635,5.073374203262271,0.5073374203262271
id_randomized_heldout,A4_train_seed_0,40009,250,0.10065529932182551,0.1,4.055024473498879,7.292298620386319,6.289592249531536,0.6334679183296663
id_randomized_heldout,A4_train_seed_0,40010,250,0.10004124228052694,0.1,5.367964290311659,7.484747390254327,9.927484175615108,0.9929637772615556
id_randomized_heldout,A4_train_seed_0,40011,37,0.10000000000000002,0.1,5.358660927165422,9.290026659770364,7.6091356121936835,0.7609135612193683
id_randomized_heldout,A4_train_seed_0,40012,250,0.1,0.1,5.11591723497453,14.371141359309723,8.1491644869252,0.81491644869252
id_randomized_heldout,A4_train_seed_0,40013,250,0.10000197711322667,0.1,3.9739293924163115,10.79582217017061,8.131195620301972,0.81313829946427
id_randomized_heldout,A4_train_seed_0,40014,250,0.1,0.1,4.5031282689128815,7.305241137537555,5.29228032485176,0.529228032485176
id_randomized_heldout,A4_train_seed_0,40015,250,0.1,0.1,5.156517782531032,9.59791330887361,7.470129882907291,0.7470129882907292
id_randomized_heldout,A4_train_seed_0,40016,76,0.09999999999999998,0.1,4.23952281562565,5.80020960247628,5.265002598976042,0.5265002598976043
id_randomized_heldout,A4_train_seed_0,40017,70,0.09999999999999996,0.1,5.957307630661208,17.667683594871594,8.664481947841361,0.8664481947841358
id_randomized_heldout,A4_train_seed_0,40018,250,0.1,0.1,4.371123989491806,19.655860832022324,8.537185713473653,0.8537185713473653
id_randomized_heldout,A4_train_seed_0,40019,250,0.10020471265021777,0.1,3.65100024508419,6.923842870295326,9.153416374146273,0.9169127371449182
id_randomized_heldout,A4_train_seed_0,40020,250,0.10008408130401952,0.1,4.3003860034284935,9.135302193480092,9.113586263194323,0.9116044731006474
id_randomized_heldout,A4_train_seed_0,40021,250,0.10121944003099907,0.1,4.563059813589456,5.454521121476084,9.468023164874497,0.9510902298455685
id_randomized_heldout,A4_train_seed_0,40022,250,0.1,0.1,6.207787231447095,13.61776573103911,3.6865859725458074,0.3686585972545807
id_randomized_heldout,A4_train_seed_0,40023,250,0.1000956472817116,0.1,4.043889102330267,19.837321536898333,9.83109154282096,0.9840200659731738
id_randomized_heldout,A4_train_seed_0,40024,250,0.1,0.1,4.872578000729636,5.666285921103174,7.853982054557064,0.7853982054557065
id_randomized_heldout,A4_train_seed_0,40025,250,0.1,0.1,4.004984126274495,10.733201436563311,8.402787476968857,0.8402787476968856
id_randomized_heldout,A4_train_seed_0,40026,250,0.1030827864519999,0.1,4.157778903113498,6.9643984887364345,7.467094884451166,0.7635265515947329
id_randomized_heldout,A4_train_seed_0,40027,250,0.1,0.1,5.344024830360765,20.433980165456884,10.326740801398605,1.0326740801398608
id_randomized_heldout,A4_train_seed_0,40028,250,0.10003515172660357,0.1,4.430898178634728,6.472456327278126,10.126446169767869,1.012923690814542
id_randomized_heldout,A4_train_seed_0,40029,65,0.09999999999999999,0.1,10.0525717738095,28.06763838259219,6.90266118772231,0.6902661187722311
id_randomized_heldout,A4_train_seed_0,40030,250,0.1,0.1,6.11264222128616,8.78709734522344,5.7348206776905934,0.5734820677690594
id_randomized_heldout,A4_train_seed_0,40031,250,0.10696527730247524,0.1,2.6233167747079933,9.972061210931749,8.43810375950163,0.9052754861310952
id_randomized_heldout,A4_train_seed_0,40032,250,0.1012825889636712,0.1,4.0212585598578405,5.872065652389004,8.93182921134694,0.8970719930584761
id_randomized_heldout,A4_train_seed_0,40033,250,0.10039773833381826,0.1,4.050143048536241,7.583548732268289,5.645117421719085,0.5681346585054561
id_randomized_heldout,A4_train_seed_0,40034,250,0.10062331960578823,0.1,4.01219558659588,7.06611268415213,6.87813629074605,0.6923996361411386
id_randomized_heldout,A4_train_seed_0,40035,250,0.10009079243294818,0.1,4.406915198350145,6.959054645157845,9.843880405445942,0.9850264270319896
id_randomized_heldout,A4_train_seed_0,40036,250,0.1,0.1,4.663446305108756,11.40068865577421,9.137488171042166,0.9137488171042167
