scenario,controller,seed,steps,command_attempts,safety_infeasible,safety_certified_steps,safety_intervention_steps,unsafe_state_steps,safety_correction_mean,safety_correction_max,safety_correction_sum,safety_constraint_margin_min,uncertainty_scale_mean,uncertainty_scale_min,uncertainty_norm_mean,uncertainty_norm_max,raw_residual_norm_mean,gated_residual_norm_mean,context_latent_norm_mean,context_latent_norm_max
id_randomized_heldout,A6_train_seed_0,40023,250,250,False,250,46,0,2.5551100664701534,25.335757521431972,638.7775166175384,-2.842170943040401e-14,0.1,0.1,3.9498803761758583,9.274548199312111,9.71013536483514,0.9710135364835142,3.9750467472076414,3.992656707763672
id_randomized_heldout,A6_train_seed_0,40024,250,250,False,250,0,0,0.0,0.0,0.0,4.1063416822809415,0.10003154722036146,0.1,5.405043876953483,6.295930912003381,10.820741095051162,1.0823646302171688,3.9747518692016603,3.991666316986084
id_randomized_heldout,A6_train_seed_0,40025,250,250,False,250,39,0,1.0183257636040393,21.003292802143065,254.58144090100984,-2.842170943040401e-14,0.10090571883970789,0.1,3.5891254730857285,8.306533788306117,9.865401150336584,0.9960587084000524,3.9748774518966674,3.9921398162841797
id_randomized_heldout,A6_train_seed_0,40026,250,250,False,250,21,0,0.5915081007372246,12.141927532488877,147.87702518430615,-2.1316282072803006e-14,0.1,0.1,4.9807019291437955,8.44042850825919,7.8727207642409525,0.7872720764240954,3.9749032220840452,3.991934299468994
id_randomized_heldout,A6_train_seed_0,40027,250,250,False,250,29,0,2.5310735623760277,26.09290632582662,632.7683905940069,-2.1316282072803006e-14,0.1,0.1,5.371309517355058,9.914156373065858,8.236593438334953,0.8236593438334956,3.9747284812927246,3.9924166202545166
id_randomized_heldout,A6_train_seed_0,40028,250,250,False,250,3,0,0.003638573223085854,0.40440512530027256,0.9096433057714635,0.0,0.1003197403591463,0.1,4.121156125056196,6.260616730288036,8.480876353436654,0.8514450715246912,3.9749889574050905,3.9919235706329346
id_randomized_heldout,A6_train_seed_0,40029,53,54,True,53,47,0,16.529090235108892,24.158406799117266,892.5708726958801,-31.84943203410716,0.09999999999999996,0.1,8.810490959890153,13.39687379146778,9.134740509239785,0.9134740509239785,3.9166775897697166,3.9919679164886475
id_randomized_heldout,A6_train_seed_0,40030,85,85,False,85,52,0,3.2310363252207797,21.84088158879099,274.63808764376626,-1.4210854715202004e-14,0.10086781578325045,0.1,3.572028917681003,9.444231201990888,7.783854996869132,0.7840428101036022,3.9444725878098432,3.9930734634399414
id_randomized_heldout,A6_train_seed_0,40031,250,250,False,250,25,0,0.7421388632855007,21.199957688361973,185.5347158213752,-1.4210854715202004e-14,0.10586111318043996,0.1,2.6613946359337355,9.051232167405933,8.899979776714684,0.9425858288642266,3.974790783882141,3.992488145828247
id_randomized_heldout,A6_train_seed_0,40032,250,250,False,250,0,0,0.0,0.0,0.0,4.697751419759811,0.10011626798800739,0.1,4.210757182694885,6.027913391708529,9.458829228340921,0.9469547976319252,3.975198056221008,3.991694211959839
id_randomized_heldout,A6_train_seed_0,40033,250,250,False,250,19,0,0.6933130420649902,12.699285510531713,173.32826051624755,-2.1316282072803006e-14,0.1030958423375628,0.1,3.913559201244115,7.635066605492851,8.619966326367424,0.8908125372031402,3.9749887218475344,3.992255210876465
id_randomized_heldout,A6_train_seed_0,40034,250,250,False,250,24,0,0.3494051725372624,9.244971480958736,87.3512931343156,-3.552713678800501e-14,0.1015095519636487,0.1,3.6385486577146566,6.482399843739143,9.685836274638092,0.9812735804119287,3.975016492843628,3.992124557495117
id_randomized_heldout,A6_train_seed_0,40035,250,250,False,250,15,0,0.023582253170013417,0.6432436943054185,5.895563292503354,0.0,0.10006542489827379,0.1,5.572184633281593,6.894434509298525,10.563373711503726,1.0569628605990593,3.9748123569488527,3.9917750358581543
id_randomized_heldout,A6_train_seed_0,40036,250,250,False,250,69,0,5.2483392048185324,24.220951928637113,1312.084801204633,-2.1316282072803006e-14,0.1,0.1,5.340363578535932,9.542651147438098,9.003811315761475,0.9003811315761475,3.9755370264053345,3.9923765659332275
id_randomized_heldout,A6_train_seed_0,40037,78,78,False,78,45,2,8.97900422755256,31.243894244184595,700.3623297490997,-1.7763568394002505e-14,0.09999999999999996,0.1,8.709929048484904,13.850659583523775,8.534090416068716,0.8534090416068718,3.9387877109723215,3.992133855819702
id_randomized_heldout,A6_train_seed_0,40038,250,250,False,250,28,0,0.07838196227211566,0.8996243961698597,19.595490568028914,-7.105427357601002e-15,0.1004443617275437,0.1,4.742236696064998,7.175529428911186,9.335539632193028,0.9378007151033431,3.975049036979675,3.9914793968200684
id_randomized_heldout,A6_train_seed_0,40039,250,250,False,250,19,0,0.12845803428971314,2.8483693598930757,32.114508572428285,-2.842170943040401e-14,0.10038403808144282,0.1,4.228637874995271,5.854557596154131,8.511696011366654,0.8551614371793819,3.9746457624435423,3.991447925567627
id_randomized_heldout,A6_train_seed_0,40040,44,44,False,44,5,0,0.41409548515876776,6.880825378990598,18.22020134698578,-2.1316282072803006e-14,0.09999999999999996,0.1,4.44323280646395,7.1029373025449365,7.015006346207802,0.7015006346207803,3.9006487781351264,3.9918036460876465
id_randomized_heldout,A6_train_seed_0,40041,250,250,False,250,250,0,22.359341867926496,22.988596981235855,5589.8354669816235,-2.842170943040401e-14,0.1,0.1,6.750959625823184,7.216127644710018,8.22447406214038,0.822447406214038,3.9763627834320068,3.9924283027648926
id_randomized_heldout,A6_train_seed_0,40042,250,250,False,250,30,169,1.4586914700873843,17.659950918171198,364.67286752184606,-2.842170943040401e-14,0.10083050691969936,0.1,4.08531763975968,8.321297990370544,8.975670523114234,0.9057468389678298,3.9754622898101806,3.9923818111419678
id_randomized_heldout,A6_train_seed_0,40043,250,250,False,250,14,0,0.3451487910298631,20.45592111986825,86.28719775746578,-2.842170943040401e-14,0.10157542240567474,0.1,3.3735950729017143,9.867284228039088,9.48095660158492,0.9649938110180792,3.974785655975342,3.991638660430908
id_randomized_heldout,A6_train_seed_0,40044,250,250,False,250,29,0,0.3359264828259206,20.05792447781536,83.98162070648014,-2.842170943040401e-14,0.10035084900149727,0.1,3.60686227839056,8.519153137783537,9.764793198449224,0.9800656130403701,3.9747687835693357,3.992396116256714
id_randomized_heldout,A6_train_seed_0,40045,250,250,False,250,27,0,0.5090025486238039,21.195655836135785,127.25063715595097,-2.842170943040401e-14,0.10069268780298313,0.1,3.5409481930612268,8.310750615109212,9.940854881728306,0.9997411924456815,3.9750428400039675,3.9924750328063965
id_randomized_heldout,A6_train_seed_0,40046,250,250,False,250,250,0,10.107699473911591,24.309956047535717,2526.9248684778977,-1.4210854715202004e-14,0.10050299795476997,0.1,3.8742905645663033,10.324938277389585,8.43127165014479,0.8475213205161501,3.9740890216827394,3.992743968963623
id_randomized_heldout,A6_train_seed_0,40047,250,250,False,250,39,0,1.4786398809117232,22.022357669785862,369.6599702279308,-1.4210854715202004e-14,0.10088956740703668,0.1,3.9317824293147337,9.400194671546922,9.966132834289514,1.0062384454970204,3.9749730110168455,3.992716073989868
id_randomized_heldout,A6_train_seed_0,40048,45,45,False,45,7,0,1.0149165438697678,9.77445161125678,45.67124447413955,-2.1316282072803006e-14,0.10216104715253044,0.1,4.1595423876060735,6.809517194390859,4.828310818968363,0.4882313454170944,3.903031990263197,3.9923341274261475
