population,condition,training_seed,ensemble_seed,scenario,episode_seed,attempts,uncertainty_norm_median,uncertainty_ratio_median,selected_scale_mean,selected_scale_min
safety,A4c,0,0,motor_fault,50012,250,4.0408343797201445,0.96277355838563661,0.50870521915643807,0.29223029815976131
safety,A4c,0,0,motor_fault,50013,250,2.9834462568233806,0.71083912356068557,0.55129559305717069,0.29808671481033117
safety,A4c,0,0,motor_fault,50014,250,5.2591522133966961,1.2530512797048385,0.45673708520195327,0.28692446501470864
safety,A4c,0,0,motor_fault,50015,250,3.4201094254837927,0.81487896117864023,0.50541885839538192,0.21734754025952405
safety,A4c,0,0,motor_fault,50016,250,4.0861391308465294,0.97356791726177205,0.50789401796804756,0.32506326954664938
safety,A4c,0,0,motor_fault,50017,250,7.0104253276239907,1.6703115010966592,0.39291494211128192,0.32392435806060088
safety,A4c,0,0,motor_fault,50018,90,4.680521183354637,1.1151860262854389,0.44186606019906655,0.27563217588432615
safety,A4c,0,0,motor_fault,50019,250,6.5273471647059171,1.5552127768764299,0.38706298721374016,0.21393450765798175
safety,A4c,0,0,motor_fault,50020,250,2.4791024424032821,0.59067362227313902,0.58514398353610209,0.37957349165806209
safety,A4c,0,0,motor_fault,50021,250,3.5536476313084289,0.84669591815353185,0.54487398697267375,0.43551299765988288
safety,A4c,0,0,motor_fault,50022,250,3.5700751232741674,0.85060995011054086,0.51178297450126287,0.18371651944559358
safety,A4c,0,0,motor_fault,50023,250,2.5418559401272693,0.60562533833655574,0.58510950839510012,0.29889082293324964
safety,A4c,0,0,motor_fault,50024,250,4.0217642603250692,0.9582298911665641,0.51427645603743077,0.46931794045276182
safety,A4c,0,0,motor_fault,50025,250,4.2627363016847983,1.0156441496909199,0.49743367153125567,0.28784292126690686
safety,A4c,0,0,motor_fault,50026,250,5.3046782068776697,1.2638983520230447,0.44654499427106914,0.36700187900767767
safety,A4c,0,0,motor_fault,50027,250,3.0105514752349252,0.71729724213933166,0.57311803688447005,0.31752157804903541
safety,A4c,0,0,motor_fault,50028,250,2.1180752004352543,0.50465488214160625,0.58067595931417137,0.16714093241970163
safety,A4c,0,0,motor_fault,50029,250,5.4160547000548842,1.2904350354354854,0.4110764705898714,0.17617446228809913
safety,A4c,0,0,motor_fault,50030,250,3.8374964869779302,0.91432605270894596,0.53577426636195058,0.3032800859405364
safety,A4c,0,0,motor_fault,50031,75,3.9277380682343344,0.93582710920772583,0.51885895534428428,0.26985199661579157
safety,A4c,0,0,motor_fault,50032,250,3.1313353090953662,0.74607532869118143,0.53465463578096606,0.19386157491067996
safety,A4c,0,0,motor_fault,50033,250,4.682301549854758,1.1156102183283385,0.47966871420731683,0.459242909715954
safety,A4c,0,0,motor_fault,50034,250,4.8806395295066229,1.1628664393184374,0.47222985893010966,0.39296646991172285
safety,A4c,0,0,motor_fault,50035,250,4.8048490438668736,1.1448085164504849,0.46177815804501837,0.34800412174270717
safety,A4c,0,0,motor_fault,50036,250,4.2262792427443525,1.0069578514995057,0.50987169604915306,0.36294725725457616
safety,A4c,0,0,motor_fault,50037,250,3.1560011059617716,0.75195222806094253,0.56917219459815849,0.35816546304367397
safety,A4c,0,0,motor_fault,50038,250,3.6972779103218327,0.88091742337326162,0.51699326933676371,0.32708540053235996
safety,A4c,0,0,motor_fault,50039,250,5.0641128878045238,1.2065809995894441,0.45214986906152033,0.33453205573953687
safety,A4c,0,0,motor_fault,50040,250,4.4817670427903726,1.067830650347416,0.49186032730496515,0.30950542891134936
safety,A4c,0,0,motor_fault,50041,250,2.4936080669841907,0.59412974803381291,0.59420358351147007,0.31650860110685675
safety,A4c,0,0,motor_fault,50042,250,2.6822260013428512,0.6390700605467976,0.6054966222423247,0.38987714870297197
safety,A4c,0,0,motor_fault,50043,250,4.5562916066746482,1.0855869533322888,0.47591932897416395,0.38448158915003883
safety,A4c,0,0,motor_fault,50044,250,2.2898154321166988,0.54557389500779785,0.61592739692859944,0.30682050693733187
safety,A4c,0,0,motor_fault,50045,250,6.312449117639563,1.5040109363598861,0.38813571891886872,0.19054600267074223
safety,A4c,0,0,motor_fault,50046,250,5.4248219145224077,1.2925239214122011,0.42819959885218706,0.192842068698557
safety,A4c,0,0,motor_fault,50047,250,5.2267023284204832,1.2453197351049043,0.43295846082443107,0.34778455886837478
safety,A4c,0,0,motor_fault,50048,250,4.153389927026879,0.98959116450688844,0.50287770065276816,0.34607757370359804
safety,A4c,0,0,motor_fault,50049,250,3.4929243472212921,0.83222792298133585,0.50674814313659022,0.18464998339541411
safety,A4c,0,0,motor_fault,50050,250,4.1004646784189269,0.97698113768013894,0.49284807527853375,0.34015247985619268
safety,A4c,0,0,motor_fault,50051,72,4.4315833131771072,1.0558738207937699,0.47474441569582354,0.31207778233544453
safety,A4c,0,0,motor_fault,50052,250,2.8200747733110507,0.67191405766110279,0.57182859273227271,0.34042339264891808
safety,A4c,0,0,motor_fault,50053,250,2.2573367431241596,0.5378354875318615,0.63087207086084962,0.3542772024093338
safety,A4c,0,0,motor_fault,50054,250,3.6695746100337727,0.87431680516153265,0.51861380068973517,0.30671713463565925
safety,A4c,0,0,motor_fault,50055,250,5.8046304239177555,1.3830175065813681,0.41262586549123559,0.22568594128581965
safety,A4c,0,0,motor_fault,50056,250,3.9589152961722744,0.94325542916883476,0.51607701251094229,0.47765910776211806
safety,A4c,0,0,motor_fault,50057,250,3.4744907560416043,0.82783591566152004,0.52526382080429013,0.37658535303837432
safety,A4c,0,0,motor_fault,50058,250,6.5150928531116215,1.5522930513765634,0.38014878180522793,0.15520674901195569
safety,A4c,0,0,motor_fault,50059,250,5.8137344269420987,1.3851866361629444,0.41678559442168162,0.3829053442495175
safety,A4c,0,0,motor_fault,50060,250,4.4713694962080588,1.0653533196823002,0.45361355954714633,0.15685854635945401
safety,A4c,0,0,motor_fault,50061,250,4.4703913089738032,1.0651202557366413,0.48849874467093629,0.41853322217751621
safety,A4c,0,0,motor_fault,50062,250,6.9837207105016628,1.6639488302133327,0.38629003482364699,0.28028207209494443
safety,A4c,0,0,motor_fault,50063,250,3.660887663775132,0.87224704397485531,0.50630188954319788,0.40613780544712508
safety,A4c,0,0,motor_fault,50064,250,3.1847119575565337,0.75879290653390818,0.56708786139821699,0.37269132933001375
safety,A4c,0,0,motor_fault,50065,250,5.1932211949639022,1.2373424841295726,0.4644259300521828,0.41361662648386127
safety,A4c,0,0,motor_fault,50066,250,6.6220700980855201,1.5777815651663676,0.38721871667807595,0.20804561785178521
safety,A4c,0,0,motor_fault,50067,250,4.9165692147005231,1.1714270848720922,0.4627106831073029,0.41889160753654403
safety,A4c,0,0,motor_fault,50068,37,3.5958177777132887,0.85674342272724369,0.54039363442226518,0.47601351967615979
safety,A4c,0,0,motor_fault,50069,250,2.3879101509641831,0.56894604854064623,0.59119779542927509,0.21604371758480648
safety,A4c,0,0,motor_fault,50070,250,2.9733376052471296,0.70843062533136159,0.56481665534374137,0.43155067287167587
safety,A4c,0,0,motor_fault,50071,36,3.3081164741113813,0.78819539977160391,0.54432037799404387,0.37284738476682411
safety,A4c,0,0,motor_fault,50072,250,1.7372945086491502,0.41392966374727019,0.63102636426657344,0.33301543214394286
safety,A4c,0,0,motor_fault,50073,250,3.5702392742184612,0.85064906089160708,0.51705308763458158,0.28604011747234648
safety,A4c,0,0,motor_fault,50074,250,3.5962523363576215,0.85684696113862502,0.54219311613176047,0.42553892193975096
safety,A4c,0,0,motor_fault,50075,250,4.3925872237810433,1.0465825704670062,0.47669286427771512,0.36259539938404034
safety,A4c,0,0,motor_fault,50076,250,2.1006578949575028,0.50050501614945797,0.60495130589089263,0.35949951489705961
safety,A4c,0,0,motor_fault,50077,250,2.6652947395244184,0.63503599984124104,0.59623586528656691,0.32403221741181543
safety,A4c,0,0,motor_fault,50078,250,5.3459415335010254,1.2737297967373782,0.45230405891988562,0.31919473796359255
safety,A4c,0,0,motor_fault,50079,123,4.6581609914357527,1.1098584628376589,0.4827480305437003,0.26610462487217307
safety,A4c,0,0,motor_fault,50080,250,2.7334221621026886,0.65126811303759169,0.5740525998628252,0.3041697509570907
safety,A4c,0,0,motor_fault,50081,250,3.0743448763522556,0.73249672670704813,0.56485595795231602,0.31396966696983797
safety,A4c,0,0,motor_fault,50082,40,4.4205028019417281,1.0532337662336628,0.47275283094166037,0.36619584046813319
safety,A4c,0,0,motor_fault,50083,75,3.0995676251377566,0.73850632604186817,0.56315324448570903,0.35683341093955362
safety,A4c,0,0,motor_fault,50084,40,3.8987573701191227,0.92892213681169933,0.51804610913143112,0.38659364009152186
safety,A4c,0,0,motor_fault,50085,250,1.7743962415664014,0.42276956265584398,0.63378446348745843,0.31125376073710365
safety,A4c,0,0,motor_fault,50086,56,7.2527726219591759,1.7280534288785092,0.34371893990101449,0.17601896358194866
safety,A4c,0,0,motor_fault,50087,250,4.2642904733459792,1.0160144483074847,0.50502276795301571,0.40755986638729896
safety,A4c,0,0,motor_fault,50088,250,6.8124248955241509,1.6231357045504371,0.39261457938385719,0.28449088974348558
safety,A4c,0,0,motor_fault,50089,250,4.5305523348989407,1.07945428667262,0.49762651881948283,0.3752220175692656
safety,A4c,0,0,motor_fault,50090,250,6.407733322691362,1.5267134538439164,0.38225646007223341,0.18622561107005614
safety,A4c,0,0,motor_fault,50091,250,2.0822269922303391,0.49611364938324076,0.59294174222877971,0.33037011769565366
safety,A4c,0,0,motor_fault,50092,250,4.435316774846191,1.0567633593985393,0.48745376968540993,0.36384178054693223
safety,A4c,0,0,motor_fault,50093,250,2.024412452636736,0.48233869481189912,0.61612748528039474,0.33153541180443169
safety,A4c,0,0,motor_fault,50094,250,5.0354670631744511,1.1997558145112337,0.45832915509870337,0.41649805717122962
safety,A4c,0,0,motor_fault,50095,250,3.6273648219216126,0.86425985551187579,0.54806299462609309,0.37743729958357197
safety,A4c,0,0,motor_fault,50096,250,2.9373872386417128,0.69986505220228856,0.5509013769085227,0.30253024065766426
safety,A4c,0,0,motor_fault,50097,250,5.1749597260939044,1.2329914868569414,0.46923969276362548,0.39126851144916674
safety,A4c,0,0,motor_fault,50098,90,6.1918602575044464,1.4752793044581611,0.37022083639685194,0.17830848268216629
safety,A4c,0,0,motor_fault,50099,250,5.5519908325499863,1.3228233250056596,0.45213188351474487,0.32537599958342306
safety,A6c,0,0,motor_fault,50000,250,4.9842706421202383,1.1875577000024209,0.45706633134138813,0.36635560997101113
safety,A6c,0,0,motor_fault,50001,250,3.3574215856152487,0.79994288882669029,0.5508874866992034,0.3144748524124098
safety,A6c,0,0,motor_fault,50002,250,5.1440071960807092,1.2256167036657764,0.45673244118489537,0.31924077577437504
safety,A6c,0,0,motor_fault,50003,250,4.5438614859322186,1.0826253393551326,0.45982709130717891,0.30368473965436216
safety,A6c,0,0,motor_fault,50004,250,3.0523235399078494,0.7272498993301596,0.5601325614936784,0.36224869904203033
safety,A6c,0,0,motor_fault,50005,91,3.3945438784665147,0.80878768636732157,0.55638472863377542,0.31641315290602656
safety,A6c,0,0,motor_fault,50006,250,4.44620141098041,1.0593567445457426,0.46810477459171212,0.37303695732723535
safety,A6c,0,0,motor_fault,50007,250,4.4002145686845111,1.0483998698917492,0.4698674154234645,0.33407392539232372
safety,A6c,0,0,motor_fault,50008,250,6.3624896351485738,1.5159336440430815,0.45265544498710192,0.30801769161828063
safety,A6c,0,0,motor_fault,50009,250,4.7490085006842842,1.1315038883934914,0.43122095795710608,0.2633564007947527
safety,A6c,0,0,motor_fault,50010,250,4.0577739725406818,0.96680960404474181,0.48756442595363214,0.28992907771705201
safety,A6c,0,0,motor_fault,50011,250,3.9173714158903676,0.93335713943716592,0.52381926991212757,0.40525894591581746
safety,A6c,0,0,motor_fault,50012,250,4.0627889056530222,0.96800446741797619,0.51165594499715317,0.35549202134715785
safety,A6c,0,0,motor_fault,50013,250,4.6214260383306272,1.101105953282788,0.47596133839111521,0.32440528857614853
safety,A6c,0,0,motor_fault,50014,250,4.3249038220839555,1.0304562501647963,0.50541623756537024,0.32075539280597581
safety,A6c,0,0,motor_fault,50015,250,3.9885835239447354,0.95032421312267401,0.48830959434089388,0.33675406054205587
safety,A6c,0,0,motor_fault,50016,250,8.8525406954671197,2.1092158958315963,0.33834697843125389,0.31021159254686725
safety,A6c,0,0,motor_fault,50017,250,5.8274770969624399,1.3884609795469758,0.45978561923596617,0.3230145630759293
safety,A6c,0,0,motor_fault,50018,57,8.227007426716531,1.9601756644214405,0.33173599955887928,0.22192781248076854
safety,A6c,0,0,motor_fault,50019,250,4.9043454129894162,1.1685146286899069,0.44860734702244492,0.32707862972116908
safety,A6c,0,0,motor_fault,50020,250,4.9015730039105367,1.1678540715120207,0.46442218157189197,0.38142428696528358
safety,A6c,0,0,motor_fault,50021,250,4.6592402293094546,1.1101156032176813,0.47592885829550019,0.40949359222988879
safety,A6c,0,0,motor_fault,50022,250,3.1801630729310295,0.7577090843758999,0.53124685830921425,0.32400524642445672
safety,A6c,0,0,motor_fault,50023,250,2.5117256641556853,0.59844646628035625,0.6054122108675285,0.34402116965783741
safety,A6c,0,0,motor_fault,50024,250,3.8974160873911812,0.92860256134202346,0.51798921731940617,0.48858918215012825
safety,A6c,0,0,motor_fault,50025,250,4.275590716938515,1.0187068565360453,0.51438794251575681,0.31026546826918583
safety,A6c,0,0,motor_fault,50026,250,4.3351050062694432,1.0328867953134171,0.48162517534350574,0.31508767259425347
safety,A6c,0,0,motor_fault,50027,57,3.5444323356260132,0.84450027186318577,0.53328068191303113,0.37615085694463984
safety,A6c,0,0,motor_fault,50028,250,2.0807430397615492,0.49576008126720456,0.62856275361930325,0.33500355379759478
safety,A6c,0,0,motor_fault,50029,250,5.2704426842178833,1.2557413594623554,0.41822340372020583,0.3031173736939563
safety,A6c,0,0,motor_fault,50030,250,3.8442887589101549,0.91594438674672052,0.53589674125556164,0.31732178173106657
safety,A6c,0,0,motor_fault,50031,103,2.7153225363108597,0.64695567667135434,0.60120266284594948,0.31357043379620025
safety,A6c,0,0,motor_fault,50032,250,3.1455807435708505,0.74946946127665537,0.52558108654553659,0.32351528437608434
safety,A6c,0,0,motor_fault,50033,32,4.1703195403474176,0.99362483243955846,0.51126109044923784,0.4789515355036843
safety,A6c,0,0,motor_fault,50034,250,5.5892803628208734,1.3317079687142981,0.44775106352046656,0.32015771307102125
safety,A6c,0,0,motor_fault,50035,250,3.6003729398806814,0.85782874057915426,0.51752555732746641,0.32665984523159841
safety,A6c,0,0,motor_fault,50036,250,5.2144448766838218,1.2423992614313304,0.48217206293640952,0.29455370469576708
safety,A6c,0,0,motor_fault,50037,250,3.398427748602912,0.80971306145576694,0.54378863248937293,0.36014751437556908
safety,A6c,0,0,motor_fault,50038,250,3.4303766368265975,0.81732523802899071,0.55055463113445702,0.32388409790005457
safety,A6c,0,0,motor_fault,50039,215,4.6177000957915855,1.100218206194054,0.49204874045009728,0.2860087223558862
safety,A6c,0,0,motor_fault,50040,250,4.590331633977943,1.0936973669584487,0.50387470744509311,0.33131806121687957
safety,A6c,0,0,motor_fault,50041,95,2.3802247045487794,0.5671149057869922,0.56480892857497977,0.32504810608021972
safety,A6c,0,0,motor_fault,50042,77,3.4805501559144134,0.82927963481182831,0.54191270610500053,0.42998531718150262
safety,A6c,0,0,motor_fault,50043,250,4.7268468221288806,1.1262236229538416,0.46719454235067609,0.41826763616511142
safety,A6c,0,0,motor_fault,50044,250,4.2219709199645763,1.0059313458663679,0.48933867984487134,0.35714224793943405
safety,A6c,0,0,motor_fault,50045,250,4.5877157288424328,1.0930740985789391,0.4625636532770328,0.33944635530553779
safety,A6c,0,0,motor_fault,50046,250,4.4164083175702311,1.0522582099703612,0.47258739658905902,0.30018790314044852
safety,A6c,0,0,motor_fault,50047,250,6.7427930021454703,1.606545134518224,0.39358557497283525,0.34720751221948842
safety,A6c,0,0,motor_fault,50048,250,4.2635716754332043,1.0158431867413793,0.50987165729984452,0.3731656177300981
safety,A6c,0,0,motor_fault,50049,250,3.6568118316425009,0.87127593181410701,0.48730169861793754,0.28033489359914043
safety,A6c,0,0,motor_fault,50050,250,3.6825985860691253,0.87741991174140543,0.5437177220477406,0.32274876590276191
safety,A6c,0,0,motor_fault,50051,250,2.2391125606356983,0.53349337415271814,0.62764366784551529,0.3271128761821625
safety,A6c,0,0,motor_fault,50052,250,2.5254219826774031,0.60170976590632375,0.58318371038684769,0.2974587320218593
safety,A6c,0,0,motor_fault,50053,250,2.4576759920676019,0.58556853310225232,0.6113701367054567,0.34162114818429684
safety,A6c,0,0,motor_fault,50054,90,3.3485651378825656,0.79783274203595678,0.5629406993373397,0.31832478448290447
safety,A6c,0,0,motor_fault,50055,250,6.1582070191282678,1.4672610475790269,0.4332828296393233,0.28675979879620173
safety,A6c,0,0,motor_fault,50056,250,4.0583170918791822,0.96693900824422607,0.51129183173914661,0.46753264776079634
safety,A6c,0,0,motor_fault,50057,250,5.4583591469367825,1.300514538585734,0.43944782642114066,0.3574839893568843
safety,A6c,0,0,motor_fault,50058,250,5.4094255579112289,1.2888555688771126,0.42466685472548371,0.31551420952263498
safety,A6c,0,0,motor_fault,50059,250,3.6972816276686027,0.88091830907231317,0.53245220712525132,0.37873742086893192
safety,A6c,0,0,motor_fault,50060,250,4.6262080593757222,1.1022453227756255,0.44155863848673432,0.26617514187756264
safety,A6c,0,0,motor_fault,50061,250,4.8744727903631961,1.1613971453977188,0.47796841043155175,0.40945927765513312
safety,A6c,0,0,motor_fault,50062,250,3.9469640217452007,0.94040790563133358,0.53199358724039458,0.30510668708376654
safety,A6c,0,0,motor_fault,50063,250,5.6801600028356454,1.3533610497811563,0.43222861180340055,0.35648445680232554
safety,A6c,0,0,motor_fault,50064,250,3.1280157296068847,0.74528440210124025,0.56762094690684695,0.37787116310773627
safety,A6c,0,0,motor_fault,50065,250,4.6855650054597646,1.116387772781259,0.47108694643930182,0.41046009816735368
safety,A6c,0,0,motor_fault,50066,250,4.678736777442146,1.1147608718077906,0.45346769740533938,0.29121046231637715
safety,A6c,0,0,motor_fault,50067,250,5.1041851598279235,1.2161286623499352,0.45223315923230978,0.39553463645868453
safety,A6c,0,0,motor_fault,50068,250,3.7553215573003342,0.89474696531728015,0.52769254495498352,0.48621152393397254
safety,A6c,0,0,motor_fault,50069,70,3.1121831701695175,0.74151211941022777,0.53608527556521668,0.32962134746558241
safety,A6c,0,0,motor_fault,50070,250,4.0378336314447054,0.96205859686445594,0.50410735477459767,0.41114061111212707
safety,A6c,0,0,motor_fault,50071,37,3.0285941826344369,0.72159611706801463,0.55408773009043966,0.36666776257947137
safety,A6c,0,0,motor_fault,50072,250,2.7544326747817287,0.65627410045371215,0.58190445543843627,0.32188000699635549
safety,A6c,0,0,motor_fault,50073,250,3.03700438905899,0.72359994192328758,0.56942690896609982,0.33464367139818918
safety,A6c,0,0,motor_fault,50074,250,3.4150592665496466,0.81367570486310237,0.53090159184981711,0.41183089223566421
safety,A6c,0,0,motor_fault,50075,250,4.3417478136785288,1.0344695177726728,0.47404923024239848,0.32670367969768133
safety,A6c,0,0,motor_fault,50076,40,5.527115709482362,1.3168965513493842,0.44777665201459038,0.35573921743318737
safety,A6c,0,0,motor_fault,50077,250,2.6247859794596624,0.62538433896915246,0.59725974330480203,0.3778211977484362
safety,A6c,0,0,motor_fault,50078,250,6.027714349839524,1.4361697234245672,0.43135927314173167,0.29910277976543981
safety,A6c,0,0,motor_fault,50079,250,5.7994215431629268,1.3817764330336124,0.42476437786477433,0.33393231189266764
safety,A6c,0,0,motor_fault,50080,250,2.5611546184211051,0.61022346224540613,0.59894843808178555,0.3155870163557184
safety,A6c,0,0,motor_fault,50081,85,3.7236409104903947,0.88719870023266245,0.55275162883430984,0.35835931307528335
safety,A6c,0,0,motor_fault,50082,40,3.6059694411286261,0.85916216900374764,0.54276674674418135,0.39535586804680178
safety,A6c,0,0,motor_fault,50083,250,2.5846973046181994,0.615832768055535,0.59117490428794417,0.33050938886575948
safety,A6c,0,0,motor_fault,50084,38,3.6334732003432713,0.86571524434406877,0.52214352981690249,0.35000452320587516
safety,A6c,0,0,motor_fault,50085,250,2.4489407394791498,0.5834872623973234,0.597297670785219,0.34308333836074018
safety,A6c,0,0,motor_fault,50086,62,7.5402142231187286,1.7965395748500779,0.3535276424616125,0.2994180172831945
safety,A6c,0,0,motor_fault,50087,250,4.347656353307964,1.0358772927986535,0.4879047022977212,0.43817305081608376
safety,A6c,0,0,motor_fault,50088,250,3.1790961542403311,0.75745487917770937,0.56754216860748696,0.30687447705665566
safety,A6c,0,0,motor_fault,50089,250,4.6993814453029934,1.1196796926428714,0.51279337367822497,0.36570980748689397
safety,A6c,0,0,motor_fault,50090,250,5.0517265133666696,1.2036298086540078,0.43401229264434299,0.32146186760049839
safety,A6c,0,0,motor_fault,50091,250,3.0651715548920966,0.73031108124017696,0.55151360487135659,0.30752167768549177
safety,A6c,0,0,motor_fault,50092,250,4.2084522173171681,1.0027103651902176,0.49197649537457505,0.32511873718078643
safety,A6c,0,0,motor_fault,50093,43,6.2782229648416505,1.4958561762725948,0.42057600761296804,0.32359968895946356
safety,A6c,0,0,motor_fault,50094,250,5.1797301684439923,1.2341280975974158,0.45479260883734046,0.40824240648162274
safety,A6c,0,0,motor_fault,50095,250,3.6951281142353372,0.88040521063858823,0.54350427895038778,0.42158406637297474
safety,A6c,0,0,motor_fault,50096,250,3.4935211979676946,0.83237012928402987,0.51319845702609945,0.31909736227238966
safety,A6c,0,0,motor_fault,50097,250,4.3998789504338554,1.0483199051252976,0.49760951561923822,0.36692724122681336
safety,A6c,0,0,motor_fault,50098,65,8.3111588209798377,1.9802256663974205,0.33611159890330367,0.26463397544128825
safety,A6c,0,0,motor_fault,50099,46,5.9288328973895066,1.4126101218948859,0.43882509051660273,0.3228361288948739
safety,A6c_gate_off_control,0,0,motor_fault,50000,250,4.076571866622853,0.97128841056709714,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50001,250,3.5605582152664113,0.84834244134219317,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50002,250,4.7149688843898572,1.1233935726947477,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50003,250,4.0810871195910332,0.97236421961015107,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50004,250,6.6518439704558086,1.58487552011605,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50005,92,3.0841136992991953,0.73482425700056042,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50006,76,5.6373980941117807,1.3431725512789514,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50007,250,4.0343230037574251,0.96122215092457453,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50008,250,6.1173685309731063,1.4575308253364223,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50009,250,3.9896964254502718,0.95058937423593215,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50010,250,4.1480077625209937,0.98830880418567502,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50011,250,3.800289515382421,0.90546107951936361,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50012,250,4.1179614211835833,0.98114993048595867,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50013,250,4.2595137617729808,1.0148763438551966,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50014,250,4.5436702402257865,1.0825797729468107,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50015,250,3.0989275566334742,0.73835382262956017,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50016,250,7.6557921308685568,1.8240772918308901,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50017,250,5.8686423798734717,1.3982690642606457,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50018,57,8.0579494848279278,1.9198957368148271,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50019,250,4.6630620384874115,1.1110261915952202,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50020,250,3.8164683521364213,0.90931586661738562,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50021,250,3.97458840929077,0.94698972200790921,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50022,250,2.8876892049062439,0.6880239450724337,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50023,250,2.1362256615316668,0.50897943058235273,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50024,250,4.226595692973893,1.0070332492725684,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50025,250,4.3630217123476616,1.0395382598189218,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50026,250,4.464861183139595,1.0638026419897275,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50027,250,2.1712333336125624,0.51732039629707605,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50028,93,3.0371868878794901,0.72364342428913153,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50029,250,5.134450492848897,1.2233397132444157,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50030,250,3.9016301932938431,0.92960661876038286,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50031,108,2.6846240536031178,0.63964142306524152,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50032,250,2.976978077312598,0.70929800813286037,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50033,30,4.0767669105435029,0.97133488194203599,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50034,250,4.3994728593413912,1.0482231494235341,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50035,250,3.5872093385206423,0.8546923667188,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50036,250,5.0788947354522431,1.2101029385559936,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50037,250,3.4168809548554595,0.81410974228400212,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50038,250,3.5693295593565693,0.85043231124725249,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50039,203,4.644482316950123,1.1065993670987635,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50040,121,3.0993598631948358,0.73845682445722338,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50041,49,5.3349031041576875,1.2710997686542649,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50042,71,3.5401896197700911,0.84348939780649945,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50043,39,4.6190291038946913,1.1005348570983751,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50044,250,3.0949338928465648,0.73740228798750318,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50045,250,4.1233427792299935,0.98243209865926762,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50046,62,5.377308735173127,1.2812033800453237,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50047,250,4.7033793076999295,1.1206322276502825,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50048,250,4.0314041420901621,0.9605266997949935,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50049,105,5.2654902065144791,1.2545613767822281,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50050,250,3.6579679828511766,0.87155139764829093,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50051,250,2.2634409375931606,0.53928987949098084,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50052,250,2.5371149732723595,0.60449575045935944,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50053,134,2.727653257474842,0.64989360759772175,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50054,88,3.3631090363051839,0.80129798696344456,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50055,250,7.4795581757314942,1.7820875995665326,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50056,250,4.5204430003677167,1.0770456257217074,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50057,66,4.4572429357041567,1.0619875101375313,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50058,250,5.2463808805672016,1.2500083681677336,1,1
safety,A6c_gate_off_control,0,0,motor_fault,50059,250,3.5676414491017474,0.85003010027687997,1,1
