arm,scenario,seed,origin,plant,outcome,steps,final_distance,reward,max_speed,max_command_torque,fault_seen,success,unsafe_episode,normalized_violation_max,safety_infeasible,safety_intervention_fraction,true_delay,selected_lag,converged_at_step,model_fallbacks,prediction_fallbacks,model_fallback_steps,control_steps,selected_time_constant,true_time_constant,true_armature,residual_rms,obstacle_present,obstacle_violation_max_m,obstacle_contact,obstacle_contact_steps,obstacle_contact_geoms,joint_position_violation_max_rad,joint_velocity_violation_max_rad_s,first_unsafe_step,prediction_error_rms_joint1,prediction_error_rms_joint2
fixed_hocbf,ood_compound,52261,official,mujoco,timeout,250,0.6708777620688848,-284.2078701755806,3.7005454231509067,40.0,False,False,False,0.0,False,1.0,1,,,0,0,0,0,,0.03502081516124677,0.060424096803654084,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52261,official,mujoco,success,87,0.034491009728295045,-131.0759013019385,6.05174735572763,40.0,False,True,False,0.0,False,0.28735632183908044,1,1,30,1,0,1,87,0.03,0.03502081516124677,0.060424096803654084,,False,0.0,False,0,(),0.0,0.0,-1,2.0302569249170603,1.168122580987544
fixed_hocbf,ood_compound,52262,official,mujoco,timeout,250,0.5053382276748765,-171.25754068234042,3.8552466100522853,40.0,False,False,False,0.0,False,0.056,0,,,0,0,0,0,,0.03738283319419362,0.049902737253580506,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52262,official,mujoco,success,80,0.04891313329202967,-67.12741326282472,6.700242153238585,40.0,False,True,False,0.0,False,0.3625,0,0,65,0,0,0,80,0.03,0.03738283319419362,0.049902737253580506,,False,0.0,False,0,(),0.0,0.0,-1,6.885113004947931,1.3994857665541214
fixed_hocbf,ood_compound,52263,official,mujoco,timeout,250,0.9112705687161093,-330.77614999360827,3.309555770276859,40.0,False,False,True,0.2807384080405545,False,0.364,2,,,0,0,0,0,,0.019123171310200852,0.0658643388057177,,False,0.0,False,0,(),0.8562521445236912,0.0,130,,
adaptive_hocbf,ood_compound,52263,official,mujoco,success,88,0.03932641423319446,-96.17524067930401,4.506269772891128,40.0,False,True,False,0.0,False,0.38636363636363635,2,2,32,0,0,0,88,0.03,0.019123171310200852,0.0658643388057177,,False,0.0,False,0,(),0.0,0.0,-1,15.138242824346307,1.8591802162402362
fixed_hocbf,ood_compound,52264,official,mujoco,abort,61,3.1166645534823445,-196.28809042563887,10.402110556551582,40.0,False,False,True,0.48601579379308313,True,0.8064516129032258,0,,,0,0,0,0,,0.04415212566990153,0.07224856815018195,,False,0.0,False,0,(),0.0,3.402110556551582,58,,
adaptive_hocbf,ood_compound,52264,official,mujoco,abort,48,2.9872391089254164,-155.235000134796,7.661166488464413,40.0,False,False,True,0.09445235549491615,True,0.5918367346938775,0,0,23,0,0,0,49,0.06,0.04415212566990153,0.07224856815018195,,False,0.0,False,0,(),0.0,0.6611664884644126,48,1.7285399182995191,5.700044866511956
fixed_hocbf,ood_compound,52265,official,mujoco,timeout,250,1.2131866882161544,-348.5021695323965,4.3256738568095,40.0,False,False,False,0.0,False,0.304,2,,,0,0,0,0,,0.0369385641500997,0.06383007720983211,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52265,official,mujoco,success,98,0.04802511206318687,-119.87539732771796,4.516939665370458,40.0,False,True,False,0.0,False,0.24489795918367346,2,2,83,1,0,1,98,0.03,0.0369385641500997,0.06383007720983211,,False,0.0,False,0,(),0.0,0.0,-1,6.333503638383105,2.7248589320652306
fixed_hocbf,ood_compound,52266,official,mujoco,timeout,250,1.0792351684438952,-313.382521289588,5.749071836442739,40.0,False,False,False,0.0,False,0.116,0,,,0,0,0,0,,0.022750633367100467,0.036355946186202096,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52266,official,mujoco,success,84,0.04707247951428873,-77.01658872922562,4.753801144339953,40.0,False,True,False,0.0,False,0.05952380952380952,0,0,40,0,0,0,84,0.03,0.022750633367100467,0.036355946186202096,,False,0.0,False,0,(),0.0,0.0,-1,2.6953480667876217,1.0166868656791668
fixed_hocbf,ood_compound,52267,official,mujoco,timeout,250,0.776268088272329,-314.70919372588037,6.106688119934496,40.0,False,False,False,0.0,False,0.88,1,,,0,0,0,0,,0.027064184264270902,0.07817597146994092,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52267,official,mujoco,success,148,0.049818142514039467,-132.5578643858068,5.862320504886475,40.0,False,True,False,0.0,False,0.9932432432432432,1,1,44,1,0,1,148,0.03,0.027064184264270902,0.07817597146994092,,False,0.0,False,0,(),0.0,0.0,-1,0.8104326104610028,1.0012249864986191
fixed_hocbf,ood_compound,52268,official,mujoco,timeout,250,0.48784506230785374,-191.25538826722027,4.595302992856586,40.0,False,False,False,0.0,False,0.136,1,,,0,0,0,0,,0.023637287745642506,0.05722714695358319,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52268,official,mujoco,success,84,0.04955368818355273,-82.81694687918396,5.598913944075081,40.0,False,True,False,0.0,False,0.47619047619047616,1,1,52,0,0,0,84,0.03,0.023637287745642506,0.05722714695358319,,False,0.0,False,0,(),0.0,0.0,-1,40.98641921303013,1.569433938144685
fixed_hocbf,ood_compound,52269,official,mujoco,timeout,250,1.904021738020423,-620.2843286450546,2.5166856293724655,40.0,False,False,False,0.0,False,1.0,0,,,0,0,0,0,,0.03497628630739667,0.07126611568870407,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52269,official,mujoco,success,90,0.04734743020812663,-103.8422806211986,5.035935391937556,40.0,False,True,False,0.0,False,0.34444444444444444,0,0,45,0,0,0,90,0.03,0.03497628630739667,0.07126611568870407,,False,0.0,False,0,(),0.0,0.0,-1,9.161301598827146,0.61163253786242
fixed_hocbf,ood_compound,52270,official,mujoco,timeout,250,1.0061542665925038,-524.8488308663381,4.295100366272837,40.0,False,False,True,0.1902029900528986,False,0.688,1,,,0,0,0,0,,0.03634574756940654,0.06132409487311592,,False,0.0,False,0,(),0.5801191196613407,0.0,215,,
adaptive_hocbf,ood_compound,52270,official,mujoco,success,71,0.0462152890779207,-90.71847661176955,6.133512481772047,40.0,False,True,False,0.0,False,0.36619718309859156,1,1,37,1,0,1,71,0.03,0.03634574756940654,0.06132409487311592,,False,0.0,False,0,(),0.0,0.0,-1,10.365332528841668,2.1047704383925057
fixed_hocbf,ood_compound,52271,official,mujoco,timeout,250,1.0050296154700429,-251.67227297462497,2.1738406726844213,40.0,False,False,True,0.1400136419795523,False,0.176,0,,,0,0,0,0,,0.03301678669895118,0.05632017384220514,,False,0.0,False,0,(),0.42704160803763447,0.0,146,,
adaptive_hocbf,ood_compound,52271,official,mujoco,success,60,0.04741514933404675,-48.07513051945596,5.202986349781806,40.0,False,True,False,0.0,False,0.36666666666666664,0,0,30,0,0,0,60,0.03,0.03301678669895118,0.05632017384220514,,False,0.0,False,0,(),0.0,0.0,-1,2.884239146866438,0.6264990011382345
fixed_hocbf,ood_compound,52272,official,mujoco,timeout,250,2.5088422523189555,-545.4601054644125,1.2383513517868798,40.0,False,False,False,0.0,False,0.824,3,,,0,0,0,0,,0.010561562970356788,0.024333443477839913,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52272,official,mujoco,success,92,0.047807274755217205,-97.2615414619828,7.174444930813393,40.0,False,True,True,0.024920704401913296,False,0.1956521739130435,3,3,5,0,0,0,92,0.01,0.010561562970356788,0.024333443477839913,,False,0.0,False,0,(),0.0,0.17444493081339285,12,1.7925699736032406,0.6269408967335364
fixed_hocbf,ood_compound,52273,official,mujoco,timeout,250,0.4032875620877111,-232.67140363768576,5.163309687700993,40.0,False,False,False,0.0,False,0.168,3,,,0,0,0,0,,0.0349155074966135,0.06109539304490434,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52273,official,mujoco,success,98,0.04742094621124354,-123.87080959960434,4.944191635099209,40.0,False,True,False,0.0,False,0.46938775510204084,3,3,52,2,0,2,98,0.03,0.0349155074966135,0.06109539304490434,,False,0.0,False,0,(),0.0,0.0,-1,30.038983881694367,0.7217690755524587
fixed_hocbf,ood_compound,52274,official,mujoco,timeout,250,0.9924190889652277,-360.40837709062987,4.566505656787734,40.0,False,False,False,0.0,False,0.308,2,,,0,0,0,0,,0.0470812557394662,0.06709651088512238,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52274,official,mujoco,success,105,0.04857234949926593,-144.59349971951067,6.197332214840082,40.0,False,True,False,0.0,False,0.5047619047619047,2,2,51,0,0,0,105,0.06,0.0470812557394662,0.06709651088512238,,False,0.0,False,0,(),0.0,0.0,-1,11.065588386641169,0.7710179782361382
fixed_hocbf,ood_compound,52275,official,mujoco,timeout,250,2.3064603961614396,-617.1684876015414,1.3990394083410018,40.0,False,False,False,0.0,False,1.0,1,,,0,0,0,0,,0.03870206463812297,0.07666835767482509,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52275,official,mujoco,success,91,0.044252674305551104,-105.17988270240222,5.381485219370753,40.0,False,True,False,0.0,False,0.34065934065934067,1,1,81,0,0,0,91,0.06,0.03870206463812297,0.07666835767482509,,False,0.0,False,0,(),0.0,0.0,-1,7.867532800463286,12.396070350764468
fixed_hocbf,ood_compound,52276,official,mujoco,abort,66,2.480902180576869,-189.14337700610741,11.132865621934442,40.0,False,False,True,0.5904093745620631,True,0.9253731343283582,1,,,0,0,0,0,,0.025482687581468797,0.046897236337266064,,False,0.0,False,0,(),0.0,4.132865621934442,64,,
adaptive_hocbf,ood_compound,52276,official,mujoco,timeout,250,0.8702012007640969,-368.60292518971914,7.898011902971465,40.0,False,False,True,0.12828741471020932,False,0.948,1,1,27,0,0,0,250,0.03,0.025482687581468797,0.046897236337266064,,False,0.0,False,0,(),0.0004170708453092864,0.898011902971465,71,6.022188424152843,0.2571425298363257
fixed_hocbf,ood_compound,52277,official,mujoco,timeout,250,0.8663631075280533,-465.94268268822196,2.9770746849700274,40.0,False,False,True,0.35287980984823136,False,0.584,3,,,0,0,0,0,,0.046440243615154086,0.03477958840656091,,False,0.0,False,0,(),1.0762834200371056,0.0,182,,
adaptive_hocbf,ood_compound,52277,official,mujoco,success,87,0.04608586881754336,-100.6513496795702,4.666332703338045,40.0,False,True,False,0.0,False,0.39080459770114945,3,3,25,0,0,0,87,0.06,0.046440243615154086,0.03477958840656091,,False,0.0,False,0,(),0.0,0.0,-1,15.930154413009802,2.4580111217430374
fixed_hocbf,ood_compound,52278,official,mujoco,timeout,250,1.0770557148800963,-344.70494712858743,7.2771148646191195,40.0,False,False,True,0.03958783780273145,False,0.832,2,,,0,0,0,0,,0.04463939628069428,0.03790043846163252,,False,0.0,False,0,(),0.0,0.2771148646191195,27,,
adaptive_hocbf,ood_compound,52278,official,mujoco,success,102,0.04655388946344296,-136.29136706675965,6.803685511825859,40.0,False,True,False,0.0,False,0.24509803921568626,2,2,46,0,0,0,102,0.06,0.04463939628069428,0.03790043846163252,,False,0.0,False,0,(),0.0,0.0,-1,13.00869462397062,0.9581291905442272
fixed_hocbf,ood_compound,52279,official,mujoco,timeout,250,0.9573413797883428,-388.36627349320105,2.3358286763843092,40.0,False,False,True,0.010571467655708896,False,0.328,0,,,0,0,0,0,,0.030918329237371894,0.059117294562810424,,False,0.0,False,0,(),0.032242976349912134,0.0,159,,
adaptive_hocbf,ood_compound,52279,official,mujoco,success,77,0.04618235511806566,-106.19361092168518,5.1890558117376,40.0,False,True,False,0.0,False,0.3246753246753247,0,0,26,0,0,0,77,0.03,0.030918329237371894,0.059117294562810424,,False,0.0,False,0,(),0.0,0.0,-1,20.639880383434804,0.4077723781149585
fixed_hocbf,ood_compound,52280,official,mujoco,timeout,250,0.9078468185180034,-486.0539102191567,2.4982386599880617,40.0,False,False,True,0.2823375750063081,False,0.608,2,,,0,0,0,0,,0.04303444906603706,0.05385401477138235,,False,0.0,False,0,(),0.8611296037692395,0.0,188,,
adaptive_hocbf,ood_compound,52280,official,mujoco,success,93,0.0451374550813729,-120.04028861047217,5.252127531227792,40.0,False,True,False,0.0,False,0.3870967741935484,2,2,37,0,0,0,93,0.06,0.04303444906603706,0.05385401477138235,,False,0.0,False,0,(),0.0,0.0,-1,16.79723200569581,5.487440096450376
fixed_hocbf,ood_compound,52281,official,mujoco,abort,221,1.4339688197788425,-812.3816033411883,4.5003872108695635,40.0,False,False,False,0.0,True,0.9864864864864865,0,,,0,0,0,0,,0.03743022897639296,0.06137842905058595,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52281,official,mujoco,timeout,250,0.3102716938985939,-270.8348591739507,7.856992395925651,40.0,False,False,True,0.122427485132236,False,0.952,0,0,89,0,0,0,250,0.03,0.03743022897639296,0.06137842905058595,,False,0.0,False,0,(),0.0005362290471113695,0.8569923959256514,20,21.05042088547278,5.052195182789424
fixed_hocbf,ood_compound,52282,official,mujoco,timeout,250,0.9559487777710622,-375.27829986438513,4.329566484695291,40.0,False,False,False,0.0,False,0.552,3,,,0,0,0,0,,0.029643583480667632,0.06258829940460173,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52282,official,mujoco,success,99,0.04665874259893751,-121.12021308991075,4.849580299205914,40.0,False,True,False,0.0,False,0.35353535353535354,3,3,39,0,0,0,99,0.03,0.029643583480667632,0.06258829940460173,,False,0.0,False,0,(),0.0,0.0,-1,5.198745827356984,1.44937170901956
fixed_hocbf,ood_compound,52283,official,mujoco,timeout,250,1.4834222277684574,-460.2730552384013,2.529927170991552,40.0,False,False,False,0.0,False,1.0,2,,,0,0,0,0,,0.01260096785827976,0.05699419942316658,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52283,official,mujoco,success,63,0.04921495611263592,-44.34277964730547,6.47086949056284,40.0,False,True,False,0.0,False,0.3492063492063492,2,2,28,0,0,0,63,0.01,0.01260096785827976,0.05699419942316658,,False,0.0,False,0,(),0.0,0.0,-1,0.7898344987315656,0.5782468744725099
fixed_hocbf,ood_compound,52284,official,mujoco,timeout,250,0.5905266862317234,-280.8669990760887,6.445774821188456,40.0,False,False,False,0.0,False,0.228,2,,,0,0,0,0,,0.025632039030114816,0.06220763706278322,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52284,official,mujoco,success,108,0.049440263239300404,-155.63847325247932,6.075007480868664,40.0,False,True,False,0.0,False,0.5370370370370371,2,2,83,0,0,0,108,0.03,0.025632039030114816,0.06220763706278322,,False,0.0,False,0,(),0.0,0.0,-1,2.061556738085617,1.4546540490294693
fixed_hocbf,ood_compound,52285,official,mujoco,timeout,250,0.5248725092908355,-342.43240005876015,3.8774980921932785,40.0,False,False,True,0.06194839890384141,False,0.352,3,,,0,0,0,0,,0.012352783789483639,0.04785244573395028,,False,0.0,False,0,(),0.1889426166567163,0.0,134,,
adaptive_hocbf,ood_compound,52285,official,mujoco,success,78,0.045788799174390875,-111.08435829194316,5.8668284755387035,40.0,False,True,False,0.0,False,0.3974358974358974,3,3,43,1,0,1,78,0.01,0.012352783789483639,0.04785244573395028,,False,0.0,False,0,(),0.0,0.0,-1,2.5833026534496124,0.35186415769411816
fixed_hocbf,ood_compound,52286,official,mujoco,timeout,250,1.739490412181896,-450.42182048090797,1.0999117958402722,40.0,False,False,False,0.0,False,0.74,0,,,0,0,0,0,,0.04963333104226572,0.06422962000458318,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52286,official,mujoco,success,78,0.048034627381280864,-61.879149120838534,5.327539199999956,40.0,False,True,False,0.0,False,0.21794871794871795,0,0,34,1,0,1,78,0.06,0.04963333104226572,0.06422962000458318,,False,0.0,False,0,(),0.0,0.0,-1,0.3443475076468284,0.6600368370723831
fixed_hocbf,ood_compound,52287,official,mujoco,timeout,250,1.0813298943212604,-396.07885314221585,4.330509415631927,40.0,False,False,False,0.0,False,0.436,2,,,0,0,0,0,,0.031079581809716865,0.06908834580272236,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52287,official,mujoco,success,90,0.049045665182239226,-95.09482649851111,4.354574453776199,40.0,False,True,False,0.0,False,0.4,2,2,29,0,0,0,90,0.03,0.031079581809716865,0.06908834580272236,,False,0.0,False,0,(),0.0,0.0,-1,0.4692817241674103,0.3197507589798013
fixed_hocbf,ood_compound,52288,official,mujoco,timeout,250,1.178787933289285,-392.1855636090567,4.747050377584414,40.0,False,False,False,0.0,False,0.292,1,,,0,0,0,0,,0.033979299827708864,0.02739498327750732,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52288,official,mujoco,success,75,0.04978268337879468,-51.326711077303315,5.205050909788306,40.0,False,True,False,0.0,False,0.17333333333333334,1,1,5,0,0,0,75,0.03,0.033979299827708864,0.02739498327750732,,False,0.0,False,0,(),0.0,0.0,-1,1.9568997439481175,1.4397092673917506
fixed_hocbf,ood_compound,52289,official,mujoco,timeout,250,3.2197018500411514,-942.7543192959771,0.57246598326899,40.0,False,False,False,0.0,False,1.0,0,,,0,0,0,0,,0.028918130852907828,0.07096903033639254,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52289,official,mujoco,success,90,0.047742069635232816,-172.16677106399393,5.5390482325285,40.0,False,True,False,0.0,False,0.26666666666666666,0,0,31,0,0,0,90,0.03,0.028918130852907828,0.07096903033639254,,False,0.0,False,0,(),0.0,0.0,-1,0.7108175885614534,1.1747723372097025
fixed_hocbf,ood_compound,52290,official,mujoco,timeout,250,0.9054582745558059,-435.7681868358162,3.534491610617771,40.0,False,False,True,0.3066150610302044,False,0.516,3,,,0,0,0,0,,0.04326582284629527,0.042627145055837756,,False,0.0,False,0,(),0.9351759361421235,0.0,168,,
adaptive_hocbf,ood_compound,52290,official,mujoco,success,103,0.04839839279717662,-131.36833240950054,5.182088486786784,40.0,False,True,False,0.0,False,0.33980582524271846,3,3,30,0,0,0,103,0.06,0.04326582284629527,0.042627145055837756,,False,0.0,False,0,(),0.0,0.0,-1,26.65304739099765,4.713045457369675
fixed_hocbf,ood_compound,52291,official,mujoco,timeout,250,0.24100790226298321,-645.5995192789322,3.0621978070506417,40.0,False,False,False,0.0,False,0.88,2,,,0,0,0,0,,0.02981586085015163,0.062386717840410014,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52291,official,mujoco,success,82,0.049632663825083974,-115.44540603265546,4.8096413507219475,40.0,False,True,False,0.0,False,0.3780487804878049,2,2,35,0,0,0,82,0.03,0.02981586085015163,0.062386717840410014,,False,0.0,False,0,(),0.0,0.0,-1,0.900897662607138,0.7284469414921724
fixed_hocbf,ood_compound,52292,official,mujoco,abort,41,1.333445774785563,-135.3865105296457,9.691063905660124,40.0,False,False,True,0.3844377008085893,True,0.9761904761904762,3,,,0,0,0,0,,0.03642152281254192,0.059809586495848,,False,0.0,False,0,(),0.0,2.6910639056601244,28,,
adaptive_hocbf,ood_compound,52292,official,mujoco,timeout,250,0.23510557999184692,-331.13430191401903,9.274325740337844,40.0,False,False,True,0.32490367719112045,False,0.76,3,3,180,0,0,0,250,0.03,0.03642152281254192,0.059809586495848,,False,0.0,False,0,(),0.0004583367897033064,2.2743257403378436,24,24.55887315282684,1.4483479890997375
fixed_hocbf,ood_compound,52293,official,mujoco,timeout,250,1.1655273614260417,-334.43795793032575,6.926239339426403,40.0,False,False,False,0.0,False,0.236,0,,,0,0,0,0,,0.04451358777610264,0.07375450799820733,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52293,official,mujoco,success,112,0.04897485504342816,-151.15849957532012,6.108074598914151,40.0,False,True,False,0.0,False,0.11607142857142858,0,0,39,0,0,0,112,0.06,0.04451358777610264,0.07375450799820733,,False,0.0,False,0,(),0.0,0.0,-1,17.357108000378158,2.148179400666101
fixed_hocbf,ood_compound,52294,official,mujoco,timeout,250,0.3208480501965381,-254.85188282807385,7.075244198054654,40.0,False,False,True,0.010749171150664871,False,0.244,1,,,0,0,0,0,,0.01440955421199381,0.06955156028310769,,False,0.0,False,0,(),0.0,0.0752441980546541,26,,
adaptive_hocbf,ood_compound,52294,official,mujoco,success,157,0.034661625334128914,-167.64312425498733,5.6236563120199135,40.0,False,True,False,0.0,False,0.34394904458598724,1,1,103,0,0,0,157,0.01,0.01440955421199381,0.06955156028310769,,False,0.0,False,0,(),0.0,0.0,-1,26.778586720381316,3.051981569897339
fixed_hocbf,ood_compound,52295,official,mujoco,timeout,250,2.398398032420837,-583.6226747563597,3.018184152775814,40.0,False,False,False,0.0,False,0.82,0,,,0,0,0,0,,0.015223528600463672,0.029183407317348233,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52295,official,mujoco,timeout,250,0.684631202115252,-376.81516050090835,4.8399314029627245,40.0,False,False,False,0.0,False,0.104,0,0,72,0,0,0,250,0.03,0.015223528600463672,0.029183407317348233,,False,0.0,False,0,(),0.0,0.0,-1,11.331328824112324,3.1035617962225057
fixed_hocbf,ood_compound,52296,official,mujoco,timeout,250,1.2750562554182379,-376.2043007405697,3.2470556270158886,40.0,False,False,True,0.2260839434621753,False,0.452,3,,,0,0,0,0,,0.03686158571704906,0.02786945393570152,,False,0.0,False,0,(),0.6895560275596346,0.0,209,,
adaptive_hocbf,ood_compound,52296,official,mujoco,success,90,0.04747691329015319,-104.10371226224206,4.484529391004297,40.0,False,True,False,0.0,False,0.36666666666666664,3,3,34,0,0,0,90,0.03,0.03686158571704906,0.02786945393570152,,False,0.0,False,0,(),0.0,0.0,-1,6.7052249913660384,0.7040228577025422
fixed_hocbf,ood_compound,52297,official,mujoco,timeout,250,0.9336343296696649,-370.7774812468187,8.546164295135041,40.0,False,False,True,0.2208806135907202,False,0.888,3,,,0,0,0,0,,0.03990122723049965,0.04232266991022372,,False,0.0,False,0,(),0.0,1.546164295135041,115,,
adaptive_hocbf,ood_compound,52297,official,mujoco,timeout,250,0.06572739261467958,-174.81870109007218,5.309870050985687,40.0,False,False,True,0.0002687696286214784,False,0.972,3,3,100,0,0,0,250,0.06,0.03990122723049965,0.04232266991022372,,False,0.0,False,0,(),0.0008197473672955091,0.0,153,50.028714574788054,0.6318685708605251
fixed_hocbf,ood_compound,52298,official,mujoco,timeout,250,0.9849875840441389,-287.677377882113,6.780734967474968,40.0,False,False,False,0.0,False,0.164,0,,,0,0,0,0,,0.033216993742402175,0.035185178409958634,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52298,official,mujoco,success,97,0.04834749319721474,-120.23930386842856,6.420077224923067,40.0,False,True,False,0.0,False,0.18556701030927836,0,0,73,0,0,0,97,0.03,0.033216993742402175,0.035185178409958634,,False,0.0,False,0,(),0.0,0.0,-1,7.268250893309246,0.1823413634082498
fixed_hocbf,ood_compound,52299,official,mujoco,timeout,250,0.6985229108868577,-475.2528061311309,3.43973095378218,40.0,False,False,False,0.0,False,0.516,2,,,0,0,0,0,,0.01401411747498559,0.03663220877955399,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,ood_compound,52299,official,mujoco,success,120,0.049698981386590006,-228.38676594280201,4.4401454183251525,40.0,False,True,False,0.0,False,0.2833333333333333,2,2,97,0,0,0,120,0.01,0.01401411747498559,0.03663220877955399,,False,0.0,False,0,(),0.0,0.0,-1,7.338100421516409,0.42060766831006313
fixed_hocbf,motor_fault,52200,official,mujoco,abort,45,1.9643074367654558,-141.06045082907875,10.277730632312876,40.0,True,False,True,0.4682472331875538,True,0.8043478260869565,2,,,0,0,0,0,,0.04968593964517803,0.04391368358433961,,False,0.0,False,0,(),0.0,3.277730632312876,43,,
adaptive_hocbf,motor_fault,52200,official,mujoco,timeout,250,0.5347512723425253,-311.6605875141083,5.8746478758398695,40.0,True,False,True,3.190490751301073e-05,False,0.892,2,2,15,0,0,0,250,0.06,0.04968593964517803,0.04391368358433961,,False,0.0,False,0,(),9.730996791468272e-05,0.0,186,15.126614967766242,2.5303286476271323
fixed_hocbf,motor_fault,52201,official,mujoco,abort,54,1.7851127224401366,-145.71957631855727,6.830865222590475,40.0,True,False,False,0.0,True,0.9636363636363636,0,,,0,0,0,0,,0.02670814671652698,0.03500509970488769,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,motor_fault,52201,official,mujoco,success,68,0.039414312148315096,-84.09311789831196,7.0569942182673655,40.0,True,True,True,0.008142031181052278,False,0.39705882352941174,0,0,13,0,0,0,68,0.03,0.02670814671652698,0.03500509970488769,,False,0.0,False,0,(),0.0,0.056994218267365504,29,1.3379219486961547,0.6003414772043458
fixed_hocbf,motor_fault,52202,official,mujoco,timeout,250,1.0995421447829035,-352.97457335364487,8.27969534982038,40.0,True,False,True,0.18281362140291124,False,0.5,1,,,0,0,0,0,,0.04181673491232642,0.07242113895663677,,False,0.0,False,0,(),0.0,1.2796953498203791,87,,
adaptive_hocbf,motor_fault,52202,official,mujoco,success,88,0.047798428128853994,-94.02558822843794,5.229181429305498,40.0,True,True,False,0.0,False,0.22727272727272727,1,1,68,0,0,0,88,0.06,0.04181673491232642,0.07242113895663677,,False,0.0,False,0,(),0.0,0.0,-1,4.205480276928569,0.18580977279318767
fixed_hocbf,motor_fault,52203,official,mujoco,timeout,250,1.3263190248898273,-497.3421750657869,5.148551512939133,40.0,True,False,True,0.2171320390017707,False,0.988,1,,,0,0,0,0,,0.04411378617053441,0.07936048005816046,,False,0.0,False,0,(),0.6622527189554006,0.0,98,,
adaptive_hocbf,motor_fault,52203,official,mujoco,success,84,0.035239949486491,-146.76769383383663,6.335492346004919,40.0,True,True,False,0.0,False,0.2857142857142857,1,1,20,0,0,0,84,0.06,0.04411378617053441,0.07936048005816046,,False,0.0,False,0,(),0.0,0.0,-1,1.5160169954602483,2.574969706482785
fixed_hocbf,motor_fault,52204,official,mujoco,timeout,250,2.155743809281892,-514.8286838878084,3.7740299306395175,40.0,True,False,False,0.0,False,1.0,1,,,0,0,0,0,,0.026934588238172824,0.04253414595034679,,False,0.0,False,0,(),0.0,0.0,-1,,
adaptive_hocbf,motor_fault,52204,official,mujoco,success,46,0.049164017090317744,-40.61121623923558,6.1534528963425,40.0,True,True,False,0.0,False,0.32608695652173914,1,1,15,0,0,0,46,0.03,0.026934588238172824,0.04253414595034679,,False,0.0,False,0,(),0.0,0.0,-1,0.3745319014617166,2.0788485994947337
fixed_hocbf,motor_fault,52205,official,mujoco,abort,44,1.0298324471073739,-84.28392043334675,10.829716762330811,40.0,True,False,True,0.5471023946186873,True,0.8888888888888888,2,,,0,0,0,0,,0.016236904487643755,0.022707780121562937,,False,0.0,False,0,(),0.0,3.8297167623308113,42,,
adaptive_hocbf,motor_fault,52205,official,mujoco,success,75,0.049767580288730455,-74.77886788364482,6.690078295662135,40.0,True,True,False,0.0,False,0.18666666666666668,2,2,49,0,1,0,75,0.03,0.016236904487643755,0.022707780121562937,,False,0.0,False,0,(),0.0,0.0,-1,0.9498207997475258,0.31601261006802817
fixed_hocbf,motor_fault,52206,official,mujoco,timeout,250,1.1070754816043604,-304.8979351704295,3.6119217728311854,40.0,True,False,True,0.3097602324166112,False,0.096,1,,,0,0,0,0,,0.019448944465729423,0.06229882138880716,,False,0.0,False,0,(),0.9447687088706642,0.0,65,,
adaptive_hocbf,motor_fault,52206,official,mujoco,success,51,0.04932845319155356,-46.58153570703629,5.74941983524426,40.0,True,True,False,0.0,False,0.37254901960784315,1,1,36,0,0,0,51,0.03,0.019448944465729423,0.06229882138880716,,False,0.0,False,0,(),0.0,0.0,-1,2.848022706104984,2.082683847982786
