episode,step,safety_infeasible,command_attempts,safety_certified_steps,safety_intervention_steps,safety_correction_sum,safety_correction_max
1,250,0,250,250,107,456.62914291539363,16.980070218886247
2,500,0,250,250,32,70.5612355757443,6.419228329013724
3,589,0,89,89,36,241.41808988943782,25.537387333937623
4,839,0,250,250,48,744.9049060406721,32.312959431223426
5,1089,0,250,250,37,600.3413100930925,32.07325266517618
6,1339,0,250,250,25,467.11038684992775,33.91287775633492
7,1441,1,102,101,100,1802.0719439321101,31.490499979432162
8,1691,0,250,250,31,609.6269783307167,30.71044791448301
9,1788,0,97,97,19,351.27427505191906,32.093638966143814
10,2038,0,250,250,21,98.63844866645987,13.368072921377786
11,2288,0,250,250,105,482.6639811872504,17.372772342950235
12,2538,0,250,250,84,303.2230313908032,16.223193929137004
13,2788,0,250,250,24,375.52492248676737,31.995318237649997
14,3038,0,250,250,36,96.16643653163067,6.163249049661915
15,3288,0,250,250,48,826.8097262041722,32.65047470477522
16,3538,0,250,250,131,552.0957831771706,9.845403406890043
17,3788,0,250,250,51,116.60940700846292,8.25001520721898
18,4038,0,250,250,29,597.5350579819426,32.89064349982514
19,4288,0,250,250,24,449.920618809507,32.13004065993686
20,4538,0,250,250,28,128.71813875042182,13.819869828159314
21,4788,0,250,250,93,289.9529853416561,8.424826617671695
22,4953,0,165,165,39,144.92327897491228,19.457531813174555
23,5101,0,148,148,19,252.3758417649644,28.404942581259622
24,5235,0,134,134,23,336.3962149394361,30.86143773905593
25,5485,0,250,250,57,878.4920188019224,30.786417759594762
26,5735,0,250,250,36,830.665883644624,31.790029361506495
27,5985,0,250,250,36,692.4586841382996,33.90467038975516
28,6235,0,250,250,43,1000.508476094646,32.45439983442161
29,6485,0,250,250,93,352.18177932219356,10.682413174189522
30,6735,0,250,250,14,38.17507298057996,6.434069464770439
31,6985,0,250,250,70,225.64821170247427,7.260415347297421
32,7235,0,250,250,26,68.66583318366142,7.195599761403741
33,7485,0,250,250,35,759.1939023780265,31.657548241457786
34,7735,0,250,250,155,690.7052543085415,9.02619928026093
35,7985,0,250,250,16,96.74524579845935,13.240169468395909
36,8235,0,250,250,58,157.90865816801454,6.906251727215939
37,8409,0,174,174,84,216.9771472279815,8.835354401646622
38,8453,0,44,44,9,17.049688857075125,3.113248276707389
39,8703,0,250,250,9,16.91409653431705,4.726059393517491
40,8953,0,250,250,7,35.1288981193878,11.299910091749434
41,9203,0,250,250,250,3418.8843994100193,34.21549196685414
42,9453,0,250,250,37,775.8887768009654,32.160769902744384
43,9703,0,250,250,38,926.5263374837078,32.704296343840326
44,9953,0,250,250,37,471.3804066045805,20.11451291908479
45,10203,0,250,250,227,1491.6721775424955,31.06017411760947
46,10453,0,250,250,73,518.7491099557925,31.126309843466874
47,10703,0,250,250,2,12.642094964347457,6.91238827084756
48,10953,0,250,250,13,254.55460285912474,32.7584703292159
49,11203,0,250,250,53,205.82949199764715,7.905152660452705
50,11291,0,88,88,6,37.914635507319225,10.497350943196732
51,11376,0,85,85,19,94.8548252008988,8.753308822545455
52,11626,0,250,250,37,906.7035072313479,31.920035228837932
53,11876,0,250,250,148,896.343371473946,23.235157821515177
54,12126,0,250,250,64,719.3136079085464,19.864181283117446
55,12329,0,203,203,35,382.7666569595709,28.980593155604495
56,12579,0,250,250,174,485.07046798056376,26.94006445591532
57,12629,0,50,50,19,158.67439581721266,12.423238763412787
58,12879,0,250,250,112,575.8423904078228,14.028606227584822
59,12939,0,60,60,21,259.69801500183615,26.73729352652638
60,13189,0,250,250,27,362.2504668919132,26.00249117692677
61,13439,0,250,250,116,645.9565241777728,8.472420321737488
62,13689,0,250,250,30,515.8653168794028,33.3116945770727
63,13939,0,250,250,29,127.12252483186036,9.398042127353763
64,14189,0,250,250,52,527.3899411531831,18.215087681453056
65,14439,0,250,250,45,340.49400090037796,20.466407982870617
66,14689,0,250,250,35,281.1239836055801,15.959531052706957
67,14939,0,250,250,28,589.7560439078362,33.21313689325665
68,15189,0,250,250,22,103.12254513241511,9.295120105547685
69,15439,0,250,250,23,517.7709347904781,33.36201854491903
70,15689,0,250,250,26,617.8714928400209,33.31608419132716
71,15939,0,250,250,17,336.8415273267055,31.639227004511138
72,16014,1,75,74,73,1668.8813533183984,32.094429284687855
73,16264,0,250,250,38,105.74569545193744,6.86440392558805
74,16514,0,250,250,164,723.4811882479637,16.774848663852325
75,16764,0,250,250,91,389.42413028246017,24.787253795936024
76,17014,0,250,250,78,1695.2269848788696,32.45358303082609
77,17090,1,76,75,75,1599.0767292170337,30.820495899767817
78,17340,0,250,250,148,359.77678976464966,8.908583327546696
79,17590,0,250,250,65,1282.2530176915157,31.929300968611713
80,17840,0,250,250,42,806.1025358878478,35.823804032553916
81,18090,0,250,250,124,2203.982012517999,32.141760266245385
82,18340,0,250,250,32,330.85632400480335,27.700587579184468
83,18576,0,236,236,4,1.4081675847090078,1.1567675344343427
84,18826,0,250,250,146,797.4741326027088,29.152995176816606
85,19076,0,250,250,53,518.9988324061974,29.513138623896264
86,19326,0,250,250,5,2.0807680174392775,0.827766282874137
87,19467,0,141,141,15,18.41161234832414,2.46543668567559
88,19544,0,77,77,10,74.17502109728765,10.183672377599951
89,19794,0,250,250,32,703.3767240672336,28.54608983904971
90,20044,0,250,250,206,593.9052058712491,10.503608758605617
91,20294,0,250,250,30,291.2927911618249,15.714076802217388
92,20544,0,250,250,40,1050.0656180538494,32.58293772150386
93,20794,0,250,250,8,10.470718537699375,2.6005195903459453
94,21044,0,250,250,21,412.1735949622963,26.128459775781923
95,21294,0,250,250,62,165.42303078897788,11.593878163690894
96,21544,0,250,250,20,75.63974458769022,5.669890403747559
97,21794,0,250,250,21,23.159603093334894,3.217296600341797
98,21926,0,132,132,4,3.678721804720703,1.9951089654763496
99,22176,0,250,250,176,1065.789090154303,28.609278200542562
100,22426,0,250,250,58,876.9905237522971,20.06765317646125
101,22676,0,250,250,87,772.1643125013547,28.761693040042516
102,22926,0,250,250,50,296.4519417559587,16.417618896831865
103,23176,0,250,250,25,474.3479957322103,26.51950883729282
