scenario,controller,seed,reward,steps,success,final_distance,max_speed,max_command_torque,fault_seen
id_reference,A2_unfiltered_train_seed_0,50000,-22.75720367896721,67,True,0.04879981004785128,5.545424013533695,40.0,False
id_reference,A2_unfiltered_train_seed_0,50001,-106.84336823050062,114,True,0.04890560447421445,8.531704016527728,40.0,False
id_reference,A2_unfiltered_train_seed_0,50002,-28.688379818015633,30,True,0.04000961765007195,10.047753622771033,40.0,False
id_reference,A2_unfiltered_train_seed_0,50003,-177.5558124493006,250,False,0.17197197719676655,11.297937467013346,40.0,False
id_reference,A2_unfiltered_train_seed_0,50004,-33.133174254127695,44,True,0.02811393555628162,10.394144596119027,40.0,False
id_reference,A2_unfiltered_train_seed_0,50005,-67.341967685892,66,True,0.004844083574498354,12.695084356218498,40.0,False
id_reference,A2_unfiltered_train_seed_0,50006,-32.02611795502566,56,True,0.02242289061207639,6.58580754523988,40.0,False
id_reference,A2_unfiltered_train_seed_0,50007,-104.07127862543514,72,True,0.02795134760279347,10.44767452371506,40.0,False
id_reference,A2_unfiltered_train_seed_0,50008,-69.26677610717331,63,True,0.03159033449375067,6.716417070760554,40.0,False
id_reference,A2_unfiltered_train_seed_0,50009,-66.0204908504972,120,True,0.049457783845489454,8.846715408151343,40.0,False
id_reference,A2_unfiltered_train_seed_0,50010,-81.30700110455662,250,False,0.06957947650701891,11.564193311729838,40.0,False
id_reference,A2_unfiltered_train_seed_0,50011,-23.21006505205198,81,True,0.04987266194121374,2.301060819967414,38.737056732177734,False
id_reference,A2_unfiltered_train_seed_0,50012,-69.306298229821,250,False,0.09527405218141852,9.149148822473588,40.0,False
id_reference,A2_unfiltered_train_seed_0,50013,-165.64721969494107,250,False,0.3188318207212798,9.175688843615923,40.0,False
id_reference,A2_unfiltered_train_seed_0,50014,-206.81282610700532,250,False,0.23802534031335307,16.3279556632364,40.0,False
id_reference,A2_unfiltered_train_seed_0,50015,-78.38588484294057,78,True,0.04955143241650174,11.784814612315902,40.0,False
id_reference,A2_unfiltered_train_seed_0,50016,-94.16274566071182,250,False,0.10306577795344699,9.164436572610022,40.0,False
id_reference,A2_unfiltered_train_seed_0,50017,-57.351796274964265,55,True,0.04468628454924651,6.530272134197953,40.0,False
id_reference,A2_unfiltered_train_seed_0,50018,-80.59578897913184,63,True,0.04963417875046286,12.189630741511339,40.0,False
id_reference,A2_unfiltered_train_seed_0,50019,-88.03784074628695,137,True,0.04979513207473057,10.447366805119321,40.0,False
id_reference,A2_unfiltered_train_seed_0,50020,-35.57976570290311,57,True,0.03289660136296634,3.562156973160406,40.0,False
id_reference,A2_unfiltered_train_seed_0,50021,-11.739661645536557,32,True,0.020804836640549235,5.167251976391657,30.64283561706543,False
id_reference,A2_unfiltered_train_seed_0,50022,-73.35673178382159,81,True,0.048004904988881596,11.310636518459114,40.0,False
id_reference,A2_unfiltered_train_seed_0,50023,-82.94505044879354,75,True,0.04727864006975442,7.82649926625406,40.0,False
id_reference,A2_unfiltered_train_seed_0,50024,-56.92145242792282,250,False,0.1323827456923281,2.2816066906186747,30.66659927368164,False
id_reference,A2_unfiltered_train_seed_0,50025,-89.66494335529106,89,True,0.028011817335039862,9.381038119706936,40.0,False
id_reference,A2_unfiltered_train_seed_0,50026,-112.36822898354536,250,False,0.20450110086288545,7.782872561012208,40.0,False
id_reference,A2_unfiltered_train_seed_0,50027,-69.2966338618748,250,False,0.09860770033387782,8.62582382272721,40.0,False
id_reference,A2_unfiltered_train_seed_0,50028,-82.29247091980245,63,True,0.048791250862700024,15.086033641875378,40.0,False
id_reference,A2_unfiltered_train_seed_0,50029,-78.44595639880106,70,True,0.0462936403269144,11.74122501773475,40.0,False
id_reference,A2_unfiltered_train_seed_0,50030,-78.79320874718553,95,True,0.04924219820975536,7.392225821619063,40.0,False
id_reference,A2_unfiltered_train_seed_0,50031,-75.69196782249283,55,True,0.018383718411940732,12.133864357635668,40.0,False
id_reference,A2_unfiltered_train_seed_0,50032,-59.93686914078316,64,True,0.039914507119914365,11.887132054132756,40.0,False
id_reference,A2_unfiltered_train_seed_0,50033,-4.441286823173591,32,True,0.01764650666525988,4.448008554075077,23.932907104492188,False
id_reference,A2_unfiltered_train_seed_0,50034,-62.70392824753259,250,False,0.0905075517864932,9.739136257931827,40.0,False
id_reference,A2_unfiltered_train_seed_0,50035,-34.99407620516821,61,True,0.04781972868628568,6.805339699941534,40.0,False
id_reference,A2_unfiltered_train_seed_0,50036,-29.68926181023049,48,True,0.031716894220645185,6.420149700507133,40.0,False
id_reference,A2_unfiltered_train_seed_0,50037,-36.39923457104184,43,True,0.04317327389832868,9.197788602089263,40.0,False
