episode,step,reward,success,final_distance
1,250,-126.68989860481446,0,0.2697097093685678
2,344,-39.86201742289049,1,0.04960535067475142
3,594,-241.96037684920418,0,0.6477039198471188
4,652,-63.68343026376618,1,0.048540802369205056
5,902,-152.60008808374087,0,0.2129415533921551
6,1152,-95.56274915017512,0,0.20932342391971553
7,1402,-237.96010718620713,0,0.49026430758589024
8,1652,-190.53747067888918,0,0.3359691452031103
9,1902,-194.55733507798453,0,0.11028087375875487
10,2051,-95.28091891530075,1,0.027069696411347176
11,2301,-172.8067570339384,0,0.27851847810473696
12,2551,-134.13046922183236,0,0.13936204464430282
13,2801,-176.11107391531291,0,0.579278582828273
14,3051,-97.85112244687117,0,0.1519514988642208
15,3301,-97.91612298268396,0,0.34217889237156623
16,3345,-21.118425563263514,1,0.033760729017278696
17,3421,-43.44571719655959,1,0.048433827780811005
18,3671,-125.48512359503047,0,0.32502861166257335
19,3921,-229.59880174109833,0,0.1453479364371052
20,4171,-234.44481149412525,0,0.667013513742384
21,4410,-147.27537566532897,1,0.04913796682158289
22,4479,-87.94432529796117,1,0.018824740295248006
23,4574,-102.67311277618847,1,0.010555275359978356
24,4823,-129.76158491076967,1,0.028860892213763378
25,5073,-119.14327387391101,0,0.2614426257792705
26,5323,-142.68154906993354,0,0.19371210480669301
27,5573,-279.6197134759152,0,0.6136222952722448
28,5823,-201.41068254837597,0,0.3870405902801628
29,6073,-238.5083333973508,0,0.7034103231480785
30,6323,-126.12331991527462,0,0.27682479909828345
31,6573,-74.0360536512615,0,0.08652172670648145
32,6773,-108.49968878162463,1,0.024749350882784134
33,7023,-214.62397179146163,0,0.3379369308805985
34,7273,-187.95717097721987,0,0.4780145407050942
35,7523,-167.6271035383109,0,0.3236652967182339
36,7773,-317.6225463989832,0,1.0516411414748834
37,8023,-164.91819960211978,0,0.43364301233263153
38,8081,-53.77563358675693,1,0.03989935364035177
39,8331,-237.00497833593928,0,0.48387259411807737
40,8581,-144.37481456822474,0,0.1911445382901974
41,8660,-62.81995944064428,1,0.041309850506167464
42,8722,-107.47782948325784,1,0.041305895540528034
43,8972,-99.4004013786776,0,0.1895007293157284
44,9222,-182.35755819810188,0,0.24225715158994512
45,9372,-80.63058734890727,1,0.03909867040762012
46,9622,-73.90975089566903,0,0.18120717930875815
47,9872,-172.81518584988868,0,0.07895539115760063
48,10122,-128.7879725776755,0,0.2578752530891002
49,10372,-222.8154499643497,0,0.11560687122317806
50,10622,-192.73547493118062,0,0.32502778985769015
51,10872,-280.24981584327935,0,0.5097883847693073
52,11122,-110.19817501876305,0,0.07457597767679935
53,11372,-126.16873758462569,0,0.3303763583844002
54,11443,-83.4466872522241,1,0.0498771790947175
55,11693,-149.82896014885287,0,0.2017160312378909
56,11943,-101.78143562631705,0,0.23474819409345368
57,12193,-142.6746248698997,0,0.1307091257076628
58,12443,-75.30041481085641,0,0.13588206170454153
59,12693,-166.29638684568909,0,0.14973307120906623
60,12943,-88.91190091894578,0,0.2684676093990439
61,13193,-142.03171334431087,0,0.3679473109437335
62,13252,-53.366965479039706,1,0.046450777419268736
63,13502,-132.06766476048503,0,0.31666727031199066
64,13752,-109.48855061303654,0,0.28273115900728923
65,13960,-63.29454122461213,1,0.048800799855389716
66,14210,-142.03936751865334,0,0.2912604215352323
67,14460,-108.92211972701296,0,0.53376221187144
68,14710,-186.49495341758308,0,0.16029176830815378
69,14960,-166.07030613972873,0,0.3332462655760135
70,15210,-93.54659140169925,0,0.18773006322980187
71,15460,-77.49920127298881,0,0.170709820205273
72,15710,-130.67395283390474,0,0.1597707991555599
73,15763,-60.02790853915914,1,0.016763424819270643
74,16013,-191.53639069982216,0,0.21155550536309756
75,16263,-68.26540390017031,0,0.19544458636596432
76,16513,-91.07319612789098,0,0.2658479350714137
77,16696,-57.44952867738289,1,0.047213094156712467
78,16946,-133.8658930995147,0,0.11757221760620126
79,17196,-238.14095922186416,0,0.6106896389934721
80,17446,-176.036178298822,0,0.4618367841102447
81,17538,-98.74577779231075,1,0.049749993449227876
82,17788,-100.48306467188544,0,0.09885142525222718
83,18038,-80.69404539649462,0,0.1343585484688724
84,18206,-52.2709583265914,1,0.049802373503933975
85,18311,-142.04168679037605,1,0.04408128466248559
86,18561,-116.79592721789753,0,0.16886647824655246
87,18811,-92.9565280881252,0,0.17970836850681626
88,19009,-103.82600665847032,1,0.04705260139987627
89,19082,-77.07481620728112,1,0.03664699133503021
90,19180,-71.26575606692704,1,0.049950865952782336
91,19237,-113.75963032420371,1,0.036502836960349484
92,19487,-66.87334881698027,0,0.1267525764533842
93,19737,-125.99026587755684,0,0.32919176843122033
94,19987,-110.09201917940821,0,0.24518867885311194
95,20237,-98.33928413003473,0,0.3482801894103173
96,20359,-73.76434067953178,1,0.049976122796860346
97,20420,-36.10328722017886,1,0.04987848033400163
98,20500,-81.07680670897729,1,0.03801818237598175
99,20750,-73.59991156224879,0,0.1420133042613051
100,20788,-12.851975281109326,1,0.034014619215318065
101,20853,-32.38819372073694,1,0.045652544695199464
102,21103,-58.31204987940766,0,0.17127457645197644
103,21135,-11.619264521693877,1,0.041276155748563206
104,21385,-168.44891598373277,0,0.06340158716373284
105,21449,-37.63447965780476,1,0.03325723469804672
106,21594,-92.38893609141776,1,0.047979706325883234
107,21844,-136.46695239119182,0,0.10471453547398556
108,21898,-38.18928543315031,1,0.03594018708700774
109,21975,-72.74118090973259,1,0.04361766777434559
110,22225,-94.9342764983901,0,0.16460123385080935
111,22475,-188.64287580894126,0,0.3236142399040856
112,22550,-98.51906387961526,1,0.02745008697734728
113,22800,-120.77931709863854,0,0.18049988758195673
114,23050,-141.2705611591648,0,0.2804823079466364
115,23300,-263.2020377206515,0,0.1888182173859209
116,23550,-130.34269176791526,0,0.25026789680951905
117,23800,-128.46460217248884,0,0.4618140064104587
118,23956,-128.9263361436242,1,0.04531760658048259
119,24206,-107.70050513301858,0,0.26401866814650315
120,24250,-24.156354512284246,1,0.023645406779859053
121,24500,-103.13556398450064,0,0.15136510277231663
122,24664,-133.21041133116697,1,0.04722250026286603
123,24914,-102.51129842635592,0,0.11510696089860124
124,25164,-193.87496092000782,0,0.5354563633394135
125,25414,-87.89050091932495,0,0.16842778064053435
126,25552,-152.73747960656337,1,0.046302809245394275
127,25634,-12.70747713746499,1,0.04965275385455404
128,25732,-23.80132815682791,1,0.037450182901200224
129,25982,-114.82907977524755,0,0.18253217432192084
130,26232,-146.71759066898613,0,0.13163525141415627
131,26482,-104.38822470403021,0,0.29262363144351655
132,26732,-140.69731878561592,0,0.12246383632058061
133,26982,-161.17925067549385,0,0.19335726379596532
134,27232,-146.45150490298076,0,0.12387734187924933
135,27482,-123.74799208777016,0,0.33052684237562097
136,27732,-140.7525477983435,0,0.2815919061703481
137,27804,-79.33237835440148,1,0.03298624930931388
138,27884,-92.73715772615277,1,0.049852868859177016
139,28029,-20.423969210786904,1,0.04997224559946154
140,28279,-89.35084777008373,0,0.24997429898172363
141,28529,-184.8442901275958,0,0.4140528932444153
142,28779,-135.49288849230882,0,0.08767281051673204
143,29029,-204.38883944200361,0,0.1961810249606399
144,29103,-58.353707639914035,1,0.04940018943830574
145,29353,-99.94456486552036,0,0.18035659638411908
