episode,step,safety_infeasible,command_attempts,safety_certified_steps,safety_intervention_steps,safety_correction_sum,safety_correction_max
1,250,0,250,250,179,1393.4753022742213,36.501737045416746
2,500,0,250,250,73,1591.5359059331308,31.758059088674514
3,619,0,119,119,51,310.19870829447876,28.440610143877706
4,869,0,250,250,220,2368.423464513803,45.669716144720056
5,1119,0,250,250,118,620.3593090580199,25.5405769180088
6,1220,0,101,101,33,64.9618079522269,5.930687165738902
7,1470,0,250,250,40,135.0440221645879,9.838956285539483
8,1720,0,250,250,80,1324.4676883758775,32.3146346789737
9,1850,0,130,130,21,424.87319560919826,33.173938743297654
10,2100,0,250,250,42,89.5888688771601,7.116155605766948
11,2350,0,250,250,18,382.6839431495954,34.131942925924314
12,2600,0,250,250,40,187.2872966580722,11.320823303396807
13,2850,0,250,250,108,416.00690668000124,22.598903966949347
14,3090,0,240,240,114,546.4045219464701,30.365420859503246
15,3340,0,250,250,39,83.75333868192568,8.270463937227063
16,3590,0,250,250,42,797.3683969054446,30.33651014160409
17,3840,0,250,250,58,484.96866314911233,33.70436854814969
18,4090,0,250,250,104,333.4216014018133,14.55585067982528
19,4340,0,250,250,150,680.1054008758445,10.438911940516743
20,4590,0,250,250,151,582.4035294345643,9.675066463536336
21,4840,0,250,250,90,274.4275470813798,7.634485558401914
22,5090,0,250,250,59,861.1187320732125,30.881697434251258
23,5152,0,62,62,17,248.74724836740165,30.632813963057934
24,5402,0,250,250,49,71.42647875560023,8.08089749552512
25,5652,0,250,250,26,417.9328263813879,31.601356865636244
26,5782,0,130,130,31,535.0086898846374,35.14256569657604
27,6032,0,250,250,91,1061.5693497246073,30.641746596928378
28,6282,0,250,250,106,467.9664212991515,19.779814118230032
29,6532,0,250,250,124,621.3298348895132,29.824885806590153
30,6782,0,250,250,168,866.841133481521,28.45852661724431
31,7032,0,250,250,29,388.6301012514883,26.415189109504862
32,7282,0,250,250,30,595.34021675117,33.86300939935896
33,7532,0,250,250,15,38.872846697527294,6.2821149826049805
34,7722,0,190,190,24,109.71036433042167,20.828500384862558
35,7972,0,250,250,244,2374.633330967222,32.982789726490424
36,8222,0,250,250,91,1017.7405250763507,31.697173617949243
37,8472,0,250,250,145,572.7812146416833,27.443832805565716
38,8544,0,72,72,15,148.07254167576633,23.551636628988764
39,8794,0,250,250,147,889.3632720173388,32.958968711809355
40,9044,0,250,250,180,356.3526464533497,4.770129090927043
41,9294,0,250,250,54,1185.7704067820077,31.792468509019493
42,9544,0,250,250,34,495.28685604967984,29.85440612089953
43,9794,0,250,250,165,632.5930877436045,18.058971794305315
44,10044,0,250,250,16,42.02428100370738,5.437391795016659
45,10294,0,250,250,11,181.81584942236395,24.408654787664823
46,10544,0,250,250,37,630.3964878845395,27.399012560716162
47,10794,0,250,250,5,15.745589337136208,6.949096377169938
48,11044,0,250,250,237,1266.2570674317026,30.718501011470497
49,11158,0,114,114,52,372.74569563227345,17.851571774152163
50,11408,0,250,250,54,990.7963977502047,29.113676260285718
51,11658,0,250,250,50,552.7506211687227,28.331285389289054
52,11707,0,49,49,6,9.187787818709992,2.179046105887522
53,11957,0,250,250,10,61.21281874443853,13.130845084119535
54,12207,0,250,250,7,25.212807319099394,7.646374950859534
55,12457,0,250,250,39,323.7687851300715,29.889315351654567
56,12498,0,41,41,7,20.90110980419391,5.68687382950788
57,12748,0,250,250,23,310.8174435858583,23.56955734325659
58,12998,0,250,250,22,374.0649697037394,21.49922075194604
59,13248,0,250,250,43,723.7845192507945,23.538861154547
60,13498,0,250,250,61,219.10417938993322,9.739581428440953
61,13748,0,250,250,39,606.8505988916831,27.630521674955297
62,13998,0,250,250,83,1371.7777311870987,22.88637240788873
63,14248,0,250,250,49,797.8160243581789,28.48467666763232
64,14389,0,141,141,43,355.33232905024465,16.393783923027538
65,14639,0,250,250,8,24.249091355086126,4.7411176054999356
66,14889,0,250,250,19,205.70999240545555,29.5358874656515
67,14951,0,62,62,23,47.554543080084564,4.771870505899097
68,15116,0,165,165,52,523.698426738361,28.639354735576838
69,15366,0,250,250,19,334.7179322340543,27.161112008693806
70,15616,0,250,250,152,323.31277935221493,8.927239165211933
71,15866,0,250,250,110,1027.0737613852393,31.444283766122577
72,15940,0,74,74,35,32.0615253168447,2.997636300506162
73,16190,0,250,250,84,636.7954136144342,27.26884314997714
74,16440,0,250,250,170,653.9108759692491,27.675331715241267
75,16690,0,250,250,182,801.4062689756086,20.45828407148429
76,16793,0,103,103,24,89.27031231490852,6.780435562133789
77,16915,0,122,122,49,531.9189478155314,27.023230553873457
78,17165,0,250,250,35,111.25150808444856,7.612349510192871
79,17415,0,250,250,84,229.13620307026798,23.471399747312333
80,17665,0,250,250,248,1910.0420863236884,28.79903465925486
81,17742,1,77,76,67,1006.1344097831409,25.645561293499473
82,17992,0,250,250,69,697.1184546470333,28.22599084827438
83,18242,0,250,250,31,45.987781487932736,3.086684087049279
84,18412,0,170,170,40,274.2959153364094,13.431754505297771
85,18503,0,91,91,48,445.27019122187124,28.699189010960133
86,18753,0,250,250,237,816.9955808843431,10.473951705491329
87,19003,0,250,250,196,866.192631430236,28.58643135782535
88,19253,0,250,250,4,7.157838266896128,4.246362548873699
89,19503,0,250,250,38,754.9582524423301,28.784151206179093
90,19753,0,250,250,247,1700.508037179604,28.41011354118329
