episode,step,reward,success,final_distance
1,250,-201.57337050087443,0,0.16248333334272974
2,500,-128.66841056026885,0,0.23217894530657823
3,610,-112.3320856191199,1,0.03706702645959598
4,860,-206.48002251348828,0,0.2918510754244222
5,1110,-173.47788677055945,0,0.4222278896291672
6,1360,-148.23533179655675,0,0.17683663125398008
7,1492,-23.829252399363796,1,0.04082626405138704
8,1742,-176.73706772656672,0,0.279254800753184
9,1992,-246.53808461759664,0,0.6296336292593602
10,2242,-97.97161884387945,0,0.18781551629482948
11,2492,-182.39704145227086,0,0.5300286359985079
12,2742,-170.1068036953712,0,0.32851277472342844
13,2793,-35.97083168514098,1,0.02094342494714339
14,3043,-238.58759294111078,0,0.487565299601671
15,3110,-85.50913592433568,1,0.03296736479387337
16,3360,-144.42606861232557,0,0.30041085314164795
17,3610,-277.2650924744888,0,0.808100819070837
18,3860,-303.16026217435143,0,0.7516847095941566
19,3937,-114.08928512543758,1,0.04457507907805806
20,4133,-128.1913430415416,1,0.04901011266168855
21,4383,-75.24282319790879,0,0.09668106726942446
22,4633,-194.24332914386542,0,0.4426939504452411
23,4883,-173.68779731825506,0,0.4968785765271935
24,5133,-323.79133119543843,0,0.9619829034822285
25,5383,-172.58835578700612,0,0.1546988048925921
26,5633,-162.96482226253644,0,0.23661505765863838
27,5883,-191.31814204775296,0,0.5612653009095395
28,6133,-307.4833548891412,0,0.8892564623243823
29,6383,-235.4476260814867,0,0.6684843411747368
30,6457,-100.83482469983981,1,0.02646468454091834
31,6580,-134.04127236826665,1,0.044212562682022734
32,6830,-191.60506384473686,0,0.33932706067786567
33,7080,-154.50617638034257,0,0.08103521644321184
34,7330,-153.98709922972364,0,0.20358426709761326
35,7580,-213.38768440468817,0,0.6108831607356983
36,7830,-114.98678206473954,0,0.19299333392537454
37,8080,-241.19385612723465,0,0.2811932288746927
38,8330,-141.399078083644,0,0.35896160870697125
39,8580,-194.76582990627392,0,0.5579096004539901
40,8830,-142.16492132094612,0,0.13026183951144027
41,9080,-144.548428628054,0,0.13556505304799144
42,9330,-137.4998212812328,0,0.22040861944143442
43,9580,-162.53021252894544,0,0.28755374005837103
44,9671,-75.40485216452726,1,0.016159288912788568
45,9921,-146.50938643927685,0,0.08565256273744337
46,9990,-74.33839614673515,1,0.01947745271274276
47,10240,-196.36939753036248,0,0.23287374824494025
48,10481,-80.4419078395926,1,0.02519208192010138
49,10731,-86.90385593046251,0,0.20395551199066989
50,10881,-34.44387031012348,1,0.04837125422124047
51,11131,-113.93268078881435,0,0.07972798270275906
52,11381,-144.29997996407707,0,0.19659204752014106
53,11631,-185.17397260784236,0,0.45001651930933734
54,11881,-178.1789121544932,0,0.2128757509035782
55,12131,-106.59312481190076,0,0.22767184186617664
56,12304,-51.35906177892082,1,0.04961563881817746
57,12554,-225.49490987630182,0,0.2890442597927304
58,12804,-143.3977674753806,0,0.13533054650626036
59,13054,-140.76995989389783,0,0.18615643484670455
60,13304,-182.25682010279544,0,0.16849199396487177
61,13485,-97.24571232517201,1,0.03769884608785519
62,13735,-80.47875089932268,0,0.15009921623022332
63,13985,-90.6619152676827,0,0.25439127856234667
64,14063,-69.57108684199147,1,0.041809306264300496
65,14313,-96.5800398255739,0,0.1827350905434109
66,14563,-91.99252711671753,0,0.33697528379346353
67,14620,-19.25764282461908,1,0.009176470419079576
68,14870,-196.5801549299901,0,0.20934577941597307
69,15120,-76.3976872501741,0,0.17996426535140628
70,15370,-93.03081887933173,0,0.13284378981549538
71,15430,-70.22646191450085,1,0.04174882490412993
72,15680,-119.66868015101568,0,0.09220536600467084
73,15930,-198.81189914802704,0,0.28987712391723236
74,16180,-93.60706591565337,0,0.24657532316930594
75,16430,-90.8097269393333,0,0.08243124446584207
76,16680,-111.9540884234317,0,0.23226909876518892
77,16725,-21.077988991971576,1,0.02688934719551358
78,16854,-90.0105862923605,1,0.0482882113959815
79,17104,-108.11987368340613,0,0.20274055974899152
80,17152,-24.10334857718687,1,0.049357210769768387
81,17402,-72.07627521182518,0,0.1163438994364747
82,17652,-85.67162378230623,0,0.13179514425807204
83,17902,-89.74223166488788,0,0.2143898662067142
84,18152,-216.6960847822956,0,0.19611048486583058
85,18402,-205.64584117702927,0,0.5341908219768682
86,18652,-167.47939051660902,0,0.32495525716145984
87,18902,-182.72276446395838,0,0.1381280938242701
88,19152,-77.32433149090413,0,0.1289845763486355
89,19205,-43.22528167612488,1,0.016840455834878754
90,19279,-33.512645545310605,1,0.03854319153731134
91,19529,-75.07137427707003,0,0.13042729030975117
92,19779,-273.27820140722076,0,0.2826554613839072
93,20029,-128.79253021810135,0,0.28530763099746864
94,20279,-100.28156247757927,0,0.06218417018363691
95,20529,-72.0092903045715,0,0.14647258363161006
96,20779,-113.24662259731208,0,0.39166128342477957
97,20895,-122.01615311244004,1,0.013756853340614493
98,21076,-72.41454758777441,1,0.04851173903940706
99,21326,-129.57573675855681,0,0.3412159211564525
100,21576,-137.11187630362022,0,0.11219982243145185
101,21654,-91.21447966296682,1,0.03958723588244495
102,21904,-106.59205306564829,0,0.13468821371709178
103,22154,-133.57049829278347,0,0.16783390419860575
104,22201,-21.22263823466286,1,0.04438544856938469
105,22272,-44.419704275538294,1,0.03681629814220407
106,22522,-129.0965585553201,0,0.1547417766134223
107,22772,-129.52097939360542,0,0.18018052865343337
108,22843,-89.53181339075896,1,0.049901778272189425
109,23093,-149.88153845551537,0,0.22841508079981643
110,23343,-82.37691573960144,0,0.11161605051177248
111,23448,-23.431990991079665,1,0.04913804141978078
112,23516,-77.91675884603873,1,0.04718327728339363
113,23766,-133.4628084064661,0,0.11354162877010339
114,23897,-86.50507489296403,1,0.047868154572524496
115,24147,-301.5168425332501,0,0.23873886099112965
116,24247,-141.23042510243693,1,0.02931733239093545
117,24457,-104.7535507734697,1,0.04971853493662669
118,24707,-89.73373052431833,0,0.14529619487350473
119,24957,-122.75949519000037,0,0.14202973512806905
120,25207,-249.3026700338896,0,0.45847162598943797
121,25457,-121.44727105012491,0,0.4256415718578777
122,25599,-102.18910241897555,1,0.04680144497585955
123,25849,-156.80472009890113,0,0.1815393432741944
124,26099,-154.5572305159653,0,0.16639899413914314
125,26349,-136.81130515727824,0,0.24693631276725433
126,26599,-122.5361486415405,0,0.175227891049836
127,26849,-98.73852809228491,0,0.11754572093841167
128,26975,-68.94223016745707,1,0.04739298534247518
129,27225,-130.76755043888937,0,0.18318294039654107
