episode,step,safety_infeasible,command_attempts,safety_certified_steps,safety_intervention_steps,safety_correction_sum,safety_correction_max
1,250,0,250,250,91,260.5873326806847,7.219227841776317
2,500,0,250,250,28,519.7797203923068,29.32837792078316
3,577,0,77,77,27,207.73744948678728,27.092842965621127
4,827,0,250,250,178,1296.4472093196694,31.4717398056819
5,1077,0,250,250,39,172.50390672952747,9.577696799107093
6,1327,0,250,250,27,66.65816210900645,5.847965717315674
7,1405,0,78,78,27,208.5433532243963,21.944498228853085
8,1540,0,135,135,33,456.0811029639869,32.61327956821968
9,1790,0,250,250,24,458.59250983018126,32.058997669036366
10,2040,0,250,250,39,72.91495006860139,7.821842775008106
11,2105,1,65,64,63,1228.2896813540335,31.515679848547524
12,2355,0,250,250,8,16.458750546607185,4.169501642470955
13,2605,0,250,250,103,1693.1443062541528,31.080020575552137
14,2855,0,250,250,97,1147.4011769632964,34.055297242531644
15,2921,0,66,66,21,46.89221665270331,5.346977110149131
16,3171,0,250,250,28,92.71245986157423,8.534352243290959
17,3421,0,250,250,49,992.5765501484439,32.587743474504556
18,3497,1,76,75,75,1420.4001648131452,30.044132996171548
19,3747,0,250,250,44,514.219791474069,30.983575228115363
20,3997,0,250,250,88,448.59852302789517,22.722496649235747
21,4096,0,99,99,17,371.2277185184255,29.902977121149792
22,4346,0,250,250,78,794.8170739635259,33.48992475681508
23,4596,0,250,250,17,72.32537071959835,9.73993073933924
24,4846,0,250,250,80,265.42632951641804,7.990521795354652
25,5096,0,250,250,67,661.528929653999,28.051088955821584
26,5294,0,198,198,18,175.58913414591558,18.409989242047246
27,5544,0,250,250,58,683.6819464189722,30.77700458249505
28,5794,0,250,250,86,248.23513577895648,8.17670546408072
29,6044,0,250,250,43,89.74650648905832,6.757521060219352
30,6097,0,53,53,6,12.947701258408747,3.798548509269059
31,6278,0,181,181,124,1577.7382280539744,36.00178180644951
32,6394,0,116,116,26,326.5486994749037,18.80653468429924
33,6644,0,250,250,16,207.4451212676085,21.55004262962542
34,6894,0,250,250,55,358.31893319036624,26.613340086560417
35,7144,0,250,250,37,270.3929678644885,27.198230625937622
36,7394,0,250,250,70,657.0396215935955,28.54213613822519
37,7644,0,250,250,22,104.72314516645223,10.38013579435142
38,7894,0,250,250,17,210.30492882164623,19.531472847836366
39,8144,0,250,250,15,315.9326541435746,34.61431922308165
40,8394,0,250,250,19,191.66518113932528,17.050453225395213
41,8644,0,250,250,38,316.44598154303327,24.891067921054425
42,8894,0,250,250,104,1009.7208549950794,31.562653658078723
43,8968,0,74,74,47,328.52315877421415,24.224964207448743
44,9218,0,250,250,39,601.1878737258711,18.647318341383375
45,9468,0,250,250,55,612.0552448773251,28.19167045902995
46,9718,0,250,250,37,417.7653629494237,22.86525832967712
47,9968,0,250,250,0,0.0,0.0
48,10218,0,250,250,22,526.1632240503917,34.7803017879282
49,10384,0,166,166,17,287.9977978564328,21.915857010645365
50,10445,1,61,60,56,1120.637374524193,35.58356838453672
51,10630,0,185,185,13,39.94605174151979,4.698084427787543
52,10880,0,250,250,42,356.21532784751884,28.49589634121652
53,11130,0,250,250,60,264.39447432956297,18.710173363579305
54,11380,0,250,250,80,175.7520581216389,5.395304780472338
55,11630,0,250,250,36,342.30009602720435,16.94817651890229
56,11880,0,250,250,89,670.7551004832986,22.251856202393924
57,12130,0,250,250,30,257.5963599636565,14.617762808155488
58,12380,0,250,250,71,1283.0408804727447,31.332075567473545
59,12630,0,250,250,161,730.3616548171987,29.56758245394091
60,12880,0,250,250,20,435.2174181871687,35.04447872503875
61,13130,0,250,250,18,139.75398241700992,10.398012088854246
62,13380,0,250,250,13,90.43611298754206,10.17743303325027
63,13630,0,250,250,32,123.03916544823741,10.722299276294164
64,13880,0,250,250,59,504.26288056919816,20.301899382648298
65,14130,0,250,250,21,310.2245578798106,20.043051390212504
66,14286,0,156,156,81,1078.4022187346077,28.150959385872685
67,14536,0,250,250,45,383.6324282661812,21.992976888726385
68,14786,0,250,250,68,1190.8309589417102,28.157429028814047
69,15036,0,250,250,28,90.62186943186994,6.050724764040615
70,15286,0,250,250,17,131.08384686589545,19.066871056068365
71,15536,0,250,250,152,701.0262983205646,19.04119758230439
72,15786,0,250,250,30,421.57147999496834,30.603938533362747
73,15985,0,199,199,44,871.4093303077218,32.56025391300151
